,Unnamed: 0,date,context
52,99,1860-04-26-seq-1.txt,"expiES2,stretcbicgaway to ihe horizon -in the way Lamed by tbe houoralb without. an inequality to obstruct thej gentleman clluded to since slavery sight JAs they .approach their cow was instituted in the United States, "
53,100,1860-04-26-seq-1.txt,"materials in the office of the Free South, Wm. S Bailey's anti-slavery paper. . On bringing the indictment "
54,104,1861-07-18-seq-2.txt,"hv which he is surrounded- ,t ion at the Department I must, , jthe same which made c iej aud that the the duty of the army to capture j Rock 36 hours later."" - Wo hl tried rw bc h.r .ffeet..i h which 11c to MiriouLUia. therefore, contentmyself by refer- an impression at Magenta and Sol- .i TutL and return furtive slaves, and to Captain Burbage killed -30 and but -nid. 1 rock, the . NAS,mLLyulylO,1801 ring the of the State to my ferine.1 - . . "
55,107,1852-02-05-seq-1.txt,"West India planters, on tic eman cipation of the slaves iMOOQ0, 000 and a few millions have been "
56,110,1854-04-13-seq-1.txt,"a few hours, as in any? feeling that there wag a serenity j not ; Ul ' l!n -SI1'lJJ nave iiicd atJo lave left them that af-Jlorn of joy, but of sadmss-a calm J faration of intention m4 required . ' j that had succeeded a stWm-n peace '' uatararization lavvy of the: "
57,111,1859-07-21-seq-4.txt,"corn Per d.iv. and as much coal as they cm devour, lave become fat- friipr! in riht diVS. The hoc eats "
58,112,1860-06-28-seq-4.txt,"tained until the purchase moiiey is paid. - The titleto said Slaves is believed ta be god, but I shall convey only such- as is vested in me "
59,113,1858-12-09-seq-2.txt,"""Carry me back to Old Virginia. -Some twelve months ago ,a s.slave, the, property , of Col. Ilopkins, ot "
60,114,1858-12-09-seq-2.txt,"ty-six to fifty-t wo,' prohibiting the in one and two Tears, and said Slaves on ac-pilit of twelve months, except 5 tot cct., which "
61,115,1858-12-09-seq-2.txt,"ithe prcliiser?, ard lier: rl;iiaed on s:d Land aDd Slaves, ftr tr.' jvirmer-t of tn? pur hnse rnoner.- K. FAEQU1I AK SO?s , - "
62,117,1858-07-22-seq-3.txt,"county, a man who hd been prosecu ted for selling ' liquor to slaves, ""bnt had. bv cunninir. escaped conviction. "
63,120,1860-12-27-seq-4.txt,"C. Solomon; bounde I as follows: - Boginning ! Also' at the ScycnValuable Slaver viz: llnn-ah, agM a mitt v(J, years; . Linifl "
64,121,1860-12-27-seq-4.txt,"ty.will ,b required of the purchasers, an lien retained on' jiaij Slaves until the p chase moncv is p.itd "
65,122,1858-01-21-seq-3.txt,1 .The. Democrat gives the foll0WlDg Dro-'blaverv minorities': Kicknoo ou-4. jjoniotian ouv; oounsno i jvw. 
66,124,1852-01-06-seq-2.txt,"ty live do! tars' worth 'provisions, ai d one negro slave, to be selected by jtli&debtov frpnviovy and sale. "
67,126,1858-03-04-seq-2.txt,"sas, simply ""because her,' Constitution recognizee slavery- knowing"" that the people , can at any time'mod "
68,127,1858-03-04-seq-2.txt,purpose of the . Northern majority to hdait no mora slave' Stales. That would be Black Republicanism 
69,128,1858-03-04-seq-2.txt,"highest bidder except those who shall voluntarily enslave, themselves. ; ... The money . annually . spant ,by "
70,132,1856-05-29-seq-3.txt,".dates. Five tiniusaad slayes ia Cltr cf ' Charleston, & 0., contribute J "
71,133,1856-05-29-seq-3.txt,"a long lime ago not to cut it until the fugitive slave law was repoa!ed. If he adheres to his vow, Mrs. Stowe "
72,135,1860-08-09-seq-2.txt,"reduced to a helpless condition, a general revolt of the slaves aided by white men from the North, and miny "
73,136,1860-08-09-seq-2.txt,"States recognizfs as property, thntj .fhu news from Louitianri, Ala the consti:ution 'recognizes 6lavesbfra0f Mjouri, Tennessee and as property, and pledges the federal lorlD Carolina, continues to be of "
74,137,1860-08-09-seq-2.txt,"churgesof disonion sentiments and ""slave code"" designs upon the Dem tcratic pnrty by which they havej "
75,139,1860-08-09-seq-2.txt,"doctrine of fquatter sovereignty over klavery in the Territories, and e6tab-jbjlt;r lishes the doctrine of slavery therein "
77,141,1860-08-09-seq-2.txt,too heavy to carry agninst the anti- slavery sentiment of that people. He pleaded that the Drcd Scott d. cision 
78,147,1852-09-09-seq-3.txt,"kite, on ; the 17th as; runaway laves mey, a "
79,148,1851-01-28-seq-4.txt,"CHAPEL OF ST. JOSE-Drawn by C; pt Eastman, enslaved by Brightly. I CANVASS BACK SHOOTING Desi: n "
80,150,1858-12-16-seq-2.txt,"Their shadows are f.iUipg as omvard they go - And the gnT-pIum'ged tongsters lave left us "" 1 b "
81,151,1856-07-17-seq-3.txt,"bUowing relative, to"" the opinions of hat gentleman on slavery: 'J Mr. rillmore is alread' in the field. "
82,152,1856-07-17-seq-3.txt,"He is known to be earnestly opposed to the extension of slavery. He de precated, and it is known would have "
83,155,1856-12-11-seq-3.txt,"the town of FnyeUevUle, on a erwditof twelve f moiiths. the slaves in the p-4.ti.wi meiitioned, j belonging to siid lecelei.t's estate, four in: "
84,156,1856-12-11-seq-3.txt,"of tho purchaser, and a liciv retained 'on said slaves tillthe purchase money is paid. -R. 8. WOODARD. Clerk. "
85,157,1856-12-11-seq-3.txt,"rit;c3 will be required rif 'the pnirdiaser, r.r.d a lien, retained oa liie'islave-s. till tna purchase fijouey is pa; J "
86,158,1856-12-11-seq-3.txt,"'"", Quite a number of tracts of Iiand ind Slaves are advertised in our col umns thi3 morning, to be sold to the "
87,159,1856-12-11-seq-3.txt,"rds on account of their hatred of slavery, men who go'about . charging democrats with being pro-slavery men "
89,161,1856-12-11-seq-3.txt,ter of A to sell slave I r 
90,162,1856-12-11-seq-3.txt,"offer for sale to the highest bidder, on a credit of Twelve Months, a negro man slave, Danilr m the petition mentioned, belonging to the "
91,163,1856-12-11-seq-3.txt,"or more good securities w ill be required of tho purchaser, and a lien"" retained on said slave until the purchase money is paid. "
92,164,1856-12-11-seq-3.txt,"5,1856. o34:v6-4w-$4. v; Sheriff's Sale of Slaves.;. ON'MONDAY,"" Tllfc' FIFTH DAY OF "
93,165,1856-12-11-seq-3.txt,"- Nov. 20, 1856 6t Chancery Sale of Slaves, On tbc lft day of January, 1857. "
94,166,1856-12-11-seq-3.txt,"j James D. Grizzard and other BUI fur sale tf : Slaves-! will, on the first ""Icadny. in January next, at'tk courf-lionso in."" the "
95,168,1856-12-11-seq-3.txt,"Nov..27, 183G-rnC3:6-.t.I-4.) Sale of Land R2tl Slaves.-r TN pursuance of a Jaere of the Greuit Court, "
96,171,1856-12-11-seq-3.txt,"turned, viz: Jack, aged. '-mi 1G year; Ann, -VANIIORN'S PATF.NT CHEST E3 :Jrfnt 9; PurfibAnt 7. ' S.,""t Slaves will be j pAyiEnr ELASTIC SliOCl DER Elf ACE sold for distnbnfi.m amongst those entitled adaptl to adnluofUthsexes.""and invaluable "
97,172,1856-12-11-seq-3.txt,"and prill be sol J ow a xrvdit of one, two and three year. .The Slave is about 45 year cf age, ftnd will b sold cn a credit of twelve "
98,173,1856-12-11-seq-3.txt,"rities will ha recuiradcf the purchaser, and a Jlijin retained on said Land and Slave until the puroijse mooey is pau. "
99,174,1856-12-11-seq-3.txt,"in the matter of Wiliiaai Ld JofeOLl iril others Bill for rale of Slaves-"".-! HL on tb -ifirst MoDday in January next, atthe "
100,175,1856-12-11-seq-3.txt,more good securities will be required of the pure base. rv and alien retained rn the Slave till the puichaso morev is paid. 
101,176,1856-12-11-seq-3.txt,"in this-connty. .To hisfuimercus fhdrds si i customer who lave go kirdly giren Lire the r Mij port fcr the 1 art 12 years, be returL hij "
102,185,1852-02-19-seq-3.txt,"cloves, copaiba cubebs, jessamine, juniper, lavender, lemon, neioli, origanum, pepper mint, rhodium, rose pure, rosemary ,sassalra, "
103,186,1852-02-19-seq-3.txt,"scotch; Soda Powders, Spatula, Sponge, Ba hama; Spts ammonia, lavender com 'urp-, pectine; qullls white, ; Stomach Tubes, "
104,187,1852-05-06-seq-1.txt,"bis nVhfr band for the trial. The feword-plaver awed by his rank,;wks reluctant "
105,188,1852-01-13-seq-3.txt,"oints, this city, delaved by th suspension of nav to announce i igaiion, liuve been crowding in in stampede "
107,191,1852-01-13-seq-3.txt,"scoicb; Soda Powders. Snaiula. Soonsre. n.: hams; Spis ammonia,! lave-.der com nip-. penuue; qullJ white. Stomach Tutes, "
108,192,1861-01-24-seq-3.txt,"To bslloog ' ' Alfred, a slavey indicted, tru?3, and convicted, by the Qircuil. Court of "
109,194,1855-01-25-seq-2.txt,"ter by the Southern people, it will bo a slave Stale. The Journal says: The soil aud climate,"" though hot "
110,196,1858-10-07-seq-1.txt,"""free negroes, Xsorth and South. lsllfli nrtpt,Vl rnnnTiW Af fwrf They will motbe slaves, and they are not fit fof freemen. And when :Lofds Prayer-an orison,"" tho brevi-"" "
111,197,1858-10-07-seq-1.txt,"uu u .ire m3 uyon you, auu pMytrand praise.' It has lately been you shall have stolen away her slaves, ! published In London, Is composed as"" then your tioubles With this race. 1 a' idupf ar.l hammmH fnr tmr vole"" "
112,202,1856-10-30-seq-3.txt,franchises freeman; the other slaves bigots Mar. Netos. FLORIDA. 
113,205,1855-11-29-seq-1.txt,on the docisioaof Judge . ICano in the Wheeler slave cass. .This. jou.- . nal has a very large circulation at ti e 
114,207,1851-09-23-seq-2.txt,"Wo do not speak unadvisedly, when we say that the slave question, so far from being put at rest, is dai "
115,209,1854-01-05-seq-4.txt,"november .1, 1S."":1. ""T7""-Elave ist r.ow a bea7,d v:F::? T well selected stock of Ciro- if "
116,210,1851-11-25-seq-2.txt,"- niion the pecu Ihta i South,, slavery, in producing 1 "
117,211,1851-11-25-seq-2.txt,"an in. nUn 4i,a imVnWrwi nn pefiors. .as i rebiuenc oi me ivicm of the! slave! upon the cbuditioniPnf d narxesron itaiiroau v,ompa- of "
118,212,1851-11-25-seq-2.txt,"oenatc. ne mqruiymg conviction emancipate a slave under the pro- will be forbed upon him, that there I . V - ' I . I ..' -f! - ' ' "
119,213,1851-11-25-seq-2.txt,Circuit Courts a fund sufficient to For the craliti isnort the slave to Africa and sup- it ma V' prove otherwise. Port hiin six montlis nflcr he reaches 
120,218,1859-01-20-seq-2.txt,"V. i. - . 1 i . . v . . . , ..... t - ... .-. ml given i up:. ieii is tne oniy man by slave labor in the cotton fields.in tne couth whom tne Jilacu uepno- ft,a c,,u "
121,220,1860-05-24-seq-2.txt,"ing of negroes, it is but fair to say, that the slaves here, are, as a general thhig, fed an d treated, so far as "
122,221,1860-05-24-seq-2.txt,of the mornl and religious proprie ties of . slavery.. A parson without his. negroes is an anomaly. Speak 
123,223,1860-05-24-seq-2.txt,"believer in an '""irrepressible confliot"" between freedom and slavery, having ter mauifjsto. Although fiirinferior "
124,227,1857-06-25-seq-3.txt,"lathe matter of Theophilus Harris. Adm'r. ' &c. Bill for ale of Slaves "" Elizabeth, about 13' years bid; and "
125,228,1851-11-04-seq-2.txt,"and cows, or any .-other description of property, as slaves'. The right to hold one is not more sacred or better "
126,229,1851-11-04-seq-2.txt,"the -United States, and j take his! of the European! market. Shortly slaves with him as the northern man j afterwards su'gar and coffee, corn, rice has td take his spinning jenny; and and meat became articles of much "
127,230,1851-11-04-seq-2.txt,"ing the offence of selling spirituous , ljqijiors to slaves and free persons of dolor a misdemeanor. Duriishable bv "
128,231,1851-11-04-seq-2.txt,"Secrcta of State to'graduapq the offence .of malicious ituous liquors to slaves, and roccm- Air. "
129,232,1851-11-04-seq-2.txt,"iof this , move, it would seem, is ' to introduce slavery , into ; the newly formed State, to1 adopt a constitution "
130,233,1851-11-04-seq-2.txt,", jinuch republicanism, in restricting iho slave-owner from ' introducing ;md owning, by the provisions of a "
131,235,1851-11-04-seq-2.txt,"methodism failed in its original ..de sign, the' abolition of slavery - was begun, 15 years in advance of its "
132,246,1859-09-22-seq-4.txt,"estate of David Farrar, dec Tfbms: Said Slave will be sold on acred- it of twelve months, the pun-baser giving "
133,247,1859-09-22-seq-4.txt,"bond and approved security, and a lien re tained upon the Slave until the purchase money is paid. "
134,248,1852-06-03-seq-4.txt,"from the faiij modelings o Venus de Medici and the Greek Slave, to the vast chested Apollo ol' Belvidere. j . i "
135,249,1863-04-09-seq-2.txt,t Let . Slavery alone.. - Second Tell! tbe Southern Slates to corae- back 
136,250,1863-04-09-seq-2.txt,"' va , of T.and and Margaret Hart and others. ) Slaves. TN this c-tuso it 'Appealing tothe "
137,251,1858-10-07-seq-3.txt,",'ar.d her two children Emi'v and Brittou in one lot. Said slaves wiE be sold on a credit rf twelve months, except 5 per cent. wLicb. will "
138,252,1858-10-07-seq-3.txt,"Ilolman and others Petition to divide hto all who may cr.ll on us. Slaves I will proceed V sell, to the highest Then wo would resi ectfully call -the atten bidder, at the court-house door in the iown "
139,254,1858-10-07-seq-3.txt,"s?cuntios wiil be required .f the purchni-rs, a;H a i:en retuinea upon eacn slave unt.l the -u:xLae money is paid. "
140,257,1856-09-18-seq-4.txt,would teat Buchanan in every non blave holding State and be certainly elected. Of that we are fully satis 
141,258,1856-09-18-seq-4.txt,"if Fillmore was to withdraw, his friends .in every non-fclavebolding State would vote with the abolition "
142,259,1856-09-18-seq-4.txt,"Aig. 21, 1856 5w $4 80. Petition to sell Slaves. N pursuance of a decree of rile "
143,260,1856-09-18-seq-4.txt,"1356, in the matter of John and' William Old and others. Petition for sale of Slaves. I will offer for sale to the highest bidder, on a credit "
144,261,1856-09-18-seq-4.txt,"the purchasers, and a lien retained on the Slaves until the purchase money is paid. R. S. WOODARD, Clerk. "
145,262,1856-09-18-seq-4.txt,"Aug. 21, 18:65 wH 80. Petition to sell Slaves, pursuance of a decree of the "
147,264,1856-09-18-seq-4.txt,"bi required of the purchasers, and a lien re tained on said Slaves until the purchase mone r a ,o-'S- W0DARD, Clerk. "
148,266,1861-09-05-seq-2.txt,"iFederals shall be ' confiscatecl to the nublic use, and their slaves,' jf they have any, are .hereby de-4, "
149,269,1856-09-11-seq-1.txt,"resolution to the Governor of each "" slayehoIdiog'State: The resorutjonj was ' ineferfed to the"" cbmmi t tee on "
150,270,1856-09-11-seq-1.txt,"itcbbsequences. Disunion, theK subversion oMhe-slave States- to . . n . . 1 Y i .!- ttF "
151,271,1856-09-11-seq-1.txt,"'Andytt iien.. ZoIIiconer, claiming lo represent 8lave5blder9',' appeals 'to GeniHafikell:-CAN'TTOU;nELP "
152,272,1856-09-11-seq-1.txt,"cuses.for F,illmores signing the fugi tive slave bill, and mark how adroitly he appeals to the Black . Republicans "
153,273,1856-09-11-seq-1.txt,"tion liufc? : ,;; , ti- ' - A "" -' ; ; . ""ils.regards the qaqftion of slavery Fillmore will support the-old com "
154,274,1856-09-11-seq-1.txt,"censured because he signed the Fugi tive Slave Law, but he could not' dp otherwise, elected, as he was by the "
155,278,1856-02-21-seq-1.txt,".mong them, complaining of the inocu lation of nnti -slavery doctrines. At "" ; tha same meeting of council, a bill to "
156,279,1856-02-21-seq-1.txt,"catastrophes had happened - in-any one of the slave States, in Mississippi or instance,"" such papers as tha Tn- "
157,280,1856-02-21-seq-1.txt,"Dune ""would nave traced tnem w tno blighting effects cf slavery."" : If it had happened in Missouri,those papers "
158,281,1856-02-21-seq-1.txt,"might have added ""border ruffianism"" o slavery. But the scene of these horrors forbids iill such attacks on "
159,286,1853-08-04-seq-3.txt,r i ortant to Slave holders. 1 .. i . l lii-ili . i 
160,287,1855-03-01-seq-4.txt,"beads for pikes he Ebrrecdc.red his ticket of lave, and left suddintly for J Iieaven at the md of a rope de- "
161,288,1857-10-15-seq-4.txt,"of Wm. and Mitchel Edde, Executors. &c, of James EMe, aec Bill for saletd"" Slave I will on Saturday, the ""Sth day of Novem "
162,289,1851-02-04-seq-2.txt,"ductor ol H''at. ' slaves, bv saying ""The act for the "
163,290,1851-02-04-seq-2.txt,"11! Slave L4: 'that of East, "
164,291,1851-02-04-seq-2.txt,":been eiciicd by ruisconstru'ctions und mis LreprestntaiicHis gf thej Fugitive Slave Law, The "
165,292,1851-02-04-seq-2.txt,irnd in thi District of .Colum the; slave pia. would 
166,294,1851-02-04-seq-2.txt,"trel the relations of the white and irace in the slave States, in of the people of those States. "
167,298,1861-05-16-seq-1.txt,"itter measure more xpdtent, am- j the slave and non-slaveholdiog States of this Union. I ' have 1 convened "
168,299,1861-05-16-seq-1.txt,"nd perfect entire slavebolaing States of the strtire,. la. any cm rgncy th to be s ul milted in like man- may arise, and a thorough f r.d "
169,300,1861-05-16-seq-1.txt,"most authontative.lo m! ani matured .prjaaicf, u. is neveiioeieE8o .ine action of a nortton of the slavehold-! highest importance that we should ing States. Minor difXrenccs upon' aci with' promptitude and di "
170,301,1861-05-16-seq-1.txt,"ing ground for division in the Border done be ieeuieiuby polijcal onity,; lime as lhey,shajl all be nnited Un Slave Slates, while constant"" though jis a proposi.ion width sutely.no onajder a common government. "" secret preparaiion for the ""trork : of will assent t,"" enliripaies.thejj Tbe jno-lfof-Vction suggested, in "
171,305,1851-02-11-seq-2.txt,"now, '591,000, of which 90,000 are slaves, j ' The increase in slaves has been only a little more than one per "
172,306,1851-02-11-seq-2.txt,"total population of the State is 870,- GS7, of which 2S8,000 are slaves. The entire ! increase since 1840, is "
173,307,1851-02-11-seq-2.txt,"sul j-iet of fclavbry particularly: the ive Slave Dill. : Let this il,r j "
174,308,1851-02-11-seq-2.txt,the 1 Fugitive Slave Ltiv. Wo you want better ev 
175,309,1851-02-11-seq-2.txt,"compromise measures, but declji ring that the repeal of the fugitive slave law would be a dissolution of the Union, "
176,310,1851-02-11-seq-2.txt,whenever Congress imposes addi tional restrictions upon slavery or the slave trade between the States. 
178,314,1851-02-11-seq-2.txt,"117,208, of - which increase about 43,0 lj)0 is of the slave population. The committee on the Legislative "
179,321,1856-12-25-seq-3.txt,"mm tions, from infaut to an adult iff size. ; Elastic I months, the slaves in the petition mentioned. Lace Utero-Abdoiniiud Siippporters (for the t belonging to said decedent's tst.:te, four in "
180,322,1856-12-25-seq-3.txt,"jof the j urthascr, and a lien rttatned.Du said slaves- till the purchase fur.rey is pii.l. "" . . : - 11. JS..OODAKU, Clurk. "
181,323,1856-12-25-seq-3.txt,"Our Mike L. Woods is continually in Mont- j goods low to rtain their confidence ai:d sup-. - rities will be reu!red of the purchaser, and a eomerr. Alabama, and always posted in re-'Tjo.t Verv llepect fully, ' .lieu retained on the Slave till the purchase sard to prices "
182,324,1856-12-25-seq-3.txt,-And in the matterof Wm. J. Galloway and others Bill for sale of a SlaveI will offer .'or sale a negro man named Peter. - . 
183,325,1856-12-25-seq-3.txt,"ocrainst Henrr A. Gibson and others Bill for gale of Land and Slave I 'will, ou Sata dar. the lOtliduiyof Jauuury, 1857 "
184,326,1856-12-25-seq-3.txt,"ofifer for sale the. higbwt bilder, on the prem- Lses. the Land and Slave Alexander, in the pe- mentioned, belonging to the estate of the "
185,327,1856-12-25-seq-3.txt,and will be sold on a credit of one. two and three Tears. ; The Slave i about 45 years of age. and 
186,328,1856-12-25-seq-3.txt,in the others Bill for wile of Slaves I n t) on tue 
187,329,1856-12-25-seq-3.txt,more good securities w;ill be rt-qiiired of tho; J pnrciaser anlTalien retained ou the Slave till the puicbase money is paid. 
188,331,1856-12-25-seq-3.txt,"James D. Grizzari aud other BiH f rii.!d of Slave I will, 'on tho iirt ?Iod:y its 'January uexl, at the cocrt-ho::se la the "
189,332,1856-12-25-seq-3.txt,"kill, IU,1U IU lUdkirr I'l UTOr!""B and slave I will cfter for sale, on the prcm lises'tothe highest bidder, on a rrp.t ut a. "
190,334,1856-12-25-seq-3.txt,"William B- Rhea and others Bill for ale f Slaves I wilou i'riday.the Jth day of December next, ar the court-house "
191,335,1856-12-25-seq-3.txt,ties will be required ot tne pcrr-naser. and a lien retained on the Slaves till the purchaso money is paid. 
192,339,1857-07-16-seq-2.txt,"North and South, is caused by the abolition war . upon slavery, at . the South. Andbut for that gross out "
193,340,1857-07-16-seq-2.txt,"fairer and better half of the communi ty are reduced to Egyptian slavery, to Mahommedan nonentity! and in "
194,341,1857-07-16-seq-2.txt,"Convention will frame a Constitution in which the sutjeel of slavery will not be referred to. and, iu submitting "
195,345,1857-04-16-seq-4.txt,"Bill for sale of Slaves belonging to the es- tate of ""Robert Erwin, dec. 11 slaves on credit of 12 months. "
196,346,1857-04-16-seq-4.txt,"' In the case of Allen Johnson and others vs. Nancy Johnson and others, 15 slaves belong-'bidder, upon a credit of eight months, the fol ing to the estate of Howell Johnson, deo lowing SLATES: Jane and her three children "
197,347,1857-04-16-seq-4.txt,"April t). , VJ JJU V.J I I tt- U V i iiiH. Chancery . Sale of Slaves. TN pursuance of decrees pronouneed at "
199,351,1857-04-16-seq-4.txt,"In the case of Charles B. Crty, admr.,' vs. Also, on the same day, on the premises, Catharine Cartv and others, 5 Slaves belonging near Boon's Hill, I will offer for sale the fol to the estate of B. W. D. Carty.dec.oa a lowing described TRACT OF LAHD.contaiD "
200,352,1857-04-16-seq-4.txt,"In the case of Robt. S. Woodard, admr. &o. 'bounded on the north by the lands of John vs.Dauiel Tunstalandwifeandothers.il Slaves Dyer, on the east by the lands of Edmund belonging to the estate of Thomas McGaugh, j Pigg, on the south by the landsof C. G. Tuck "
201,353,1857-04-16-seq-4.txt,"' And in the matter of Tbeophelus Harris, ' A lieu will be retained on said Laud and admr., &c Bill for sale of Slaves 7 Slaves : Slaves to secure, and bond with good security belonging to the estate of William Harris, dec. required for the pajmcnt of the purchase "
202,354,1857-04-16-seq-4.txt,"-on a creditof 12 months. , Some of said Slaves are first-rate mechanics shoemakers, carpenters and blacksmiths "
