,Unnamed: 0,date,context
22,39,1850-08-17-seq-1.txt,"ed with tiie usual consequences, high pii c«'s, and a demand tor labor. If slave is lii»e other cnpitnl. if it will jjo where it is "
23,50,1850-10-26-seq-2.txt,"•.In' •>)( ill h"" admitted as a Stall1, with or uithotil slavery, nccoiduitf to her constitu Hun, at tin* turn she ;i|»|#llor a«lnii»»ioii "
24,51,1850-10-26-seq-2.txt,"Senator Douglas of Illinois, has a plnnta Hon anil H> slave iii Mississippi. \s he had refused to protect the jiro|»ertv of tin* "
25,52,1850-10-26-seq-2.txt,"woillili'«s lo &|.-iwr\ from its ••«iliti^ml_> to tin* Stati' oi N' h Mi urn, ami that slavt • niijLT• .itmn tn tliat a«Tti""ii • • I lli* Stall* muni "
26,55,1854-04-22-seq-2.txt,"i t Rtaivation. t'aichin^ Indiana arid ^ ing them for slaves is made a btuioeui, certain persons, ami many ol then) are mu "
27,56,1854-04-22-seq-2.txt,"made it 'lo ir business to kidkonp fodiant ,11 : S. til'to for slaves, but Lisgt He kavs he considers ' the indietinei.t will f "
28,57,1854-04-22-seq-2.txt,"years to kidnap ami sell lliu 1 ndians slave*. \nd when th®e reduced to r\, lltey have not been treated with bum*., "
29,60,1854-04-22-seq-2.txt,"Iri'lirti - Sueh is the I'ri'e Sod Slate i »|i!.'in i. whu h excluded slavery in tn ^""t admisMoii into tho I niou.—(»c. "
30,65,1863-03-19-seq-1.txt,"ill""- count tutienal relations <>f th"" slaveh 'idriH I . tin f""i. ■ ii. ii""i ""! <• mi •liietinj* thr war to tImt ••»»«! On the "
31,66,1863-03-19-seq-1.txt,"efleet is to wear away and depress the slaveholders, and dispone them in !•» vor i I conciliation. The war, in what "
32,67,1863-03-19-seq-1.txt,"el success, and defeat he rebellion, the slaveholders w'll i»e hi h ^IiI back just m time to j tin them in the elec "
33,71,1863-03-19-seq-1.txt,"that which arisen horn the existence «'f African slavery in one, and the abacuse I it in the >• th«-> This fact, "
34,76,1854-08-12-seq-2.txt,"( ompromise line, shall be admitted into the : I'nion with or without slavery, as the poo i |i|e ol each State asking admission may ' "
35,77,1854-08-12-seq-2.txt,"shall bo formed out of said territory north ol said Compromise lino, slavery or invol- | untarv servitude (except for crime) shall be , "
36,78,1854-08-12-seq-2.txt,"knowledge, been repealed, we do not too how slavory is to 1h» got into New Mexico this tide of tho Rio Grande, even if the "
37,79,1854-08-12-seq-2.txt,"and tiiat the juror who was with him in fa vor of tlie verdict of manslaughter, soon went over to the majoiity. 11 > w as final "
38,80,1854-08-12-seq-2.txt,"will be seen that ho thought Ward fjuilt) «»t at least manslaughter, in.t permitted hit ! cunning asnociates in the jury box, who "
39,83,1860-03-31-seq-2.txt,"on^a^cd in |'H | ii ui£ tli* dinnrr, all slaves .if (' > 1 Ia'lnley Tin* dinner as .. :vi n at t '• I l.em "
40,84,1860-03-31-seq-2.txt,"« i •; ho si-i vii '' (.n lln- Afi i an I'-'HHt, in tin- suppression ijI th'- slave trailc. \\ A-iiiN..i\l;u''Si 21 The detailH "
41,88,1856-10-11-seq-1.txt,• |«i'r* ■ I i T':c Democracy on the 'slave ry Quustion---Fo'-ition taken 
42,90,1850-10-19-seq-1.txt,"ritorial hill yivv, |h«* will nl "" habtm i w ;•»/* "" to the slaves, hud the .Indues, are to he appointed liv a I'lenidi n' adveiM- t"" the "
43,91,1850-10-19-seq-1.txt,"that of the South is di\i<l<d. There • ire four slaveholdinir States whi'h ar< tending to abolitionism, and in which it i "
44,92,1850-10-19-seq-1.txt,", |»ihl'* .«'""l substantial. and that a wa\ would j„ .i|M iie«l bv which the slavchohhni; Stat w on Id be enabled t.» participate in sonu' "
46,96,1850-10-19-seq-1.txt,"K'Mitative* to a« f in conjiiuetion wi'h the enemies of slavery Hut let the present measures |ui*h, and the South submit there "
47,97,1850-10-19-seq-1.txt,"tioji. :n I do awav with the three-fifth)* ha *«i-. o| representation, and aholinh slaverv. W <• think that there is not a douht hut "
48,98,1850-10-19-seq-1.txt,"will rl • • this branch by reference to (Jolt's lull •: w'ti'di viitunlly declared slaverv i » - ,irar\ to ""natural justice ami tie "
49,99,1850-10-19-seq-1.txt,"l»- i i North whenever the\ have tip e. -inHi ""...I power to abolish slaverv N i ..i,i nilldeiiN that two.third* can amend "
50,100,1850-10-19-seq-1.txt,"!<. n. h ti.ix I nioii continues, the problem as to the continuance of slavery can be forced i l\\e|\e \ ears. 'Hie I nioii and "
51,101,1850-10-19-seq-1.txt,science's from responsibility for the sin of slavery. W r llii.ik it ioore thnn probable that 
52,102,1850-10-19-seq-1.txt,"ber is formed, then- will he a two.thirds mapirilv in I mifi-ess hostile to slaverv. Now. v\<- a-k i! who chary South "
53,103,1850-10-19-seq-1.txt,"and la.it, in the elause p-efemJii;^ to snr ielidei fujjilo ••1 i\ • ,• j«i, - 111 tin1 slave ill a Stale if,.- ii^!,f |,,it| |,x j„rv "
54,104,1850-10-19-seq-1.txt,"summation ot one o bject, ll ■ aboliti on of slaver\ when your eipial n_ht to orcupx ami e I .j i»\ (he common lerutorx ol all, has "
55,105,1850-10-19-seq-1.txt,"well aamore effectually to sccureour ritfht of i/ionertx in slave . and to arre-t nil ayjjre* sioiix, lis oiif snMion of the I nion, ujmmi tin "
56,106,1850-10-19-seq-1.txt,"\fter gi\ing tin* preliminary proceedings on tin' Seward proposition to ahooMi slave ry in tho District, I ho Journal goes on to "
57,107,1850-10-19-seq-1.txt,"with those who were an warmlv interested m the abolition of slavery in tin- District, a"" was the mo\er, and was an ill-digested "
58,108,1850-10-19-seq-1.txt,future adoption. Ami when it is set n that slavery is getting a foothold in New Me\i eo or I lab. I ho tpicstiou will be iJivesled of 
59,109,1850-10-19-seq-1.txt,"ken toils iVu'ndal.ou \ll liii.s the hated au ti-slavery and fi «•«* soil In bum of the eoun try have done,and future a^ * alone rail «'s "
60,110,1850-10-19-seq-1.txt,"olttfr tcrn'ory, rnnde m> l>\ «»«>lemu t• «*jit\. from tin- imdituUon of slavery, and t-» re • pure tin' Southern p> • <»j«l<• to p'<* llf Imi "
61,129,1851-04-12-seq-3.txt,"•k| • -liiir. Mini .1* aii'.'iirin^ well I'm I Sf»\f \ \ m ! iiifilivi* slave law nn*«*tiiiy lia* • I'l it L\ 1111, M i>- . .if which tli.) "
62,131,1859-06-10-seq-1.txt,"i li ( 'i mi W i-k that < i' • ri,' . hi •'*iil>!\ h-t slavery in tin- State* i! ■ I '■■■! Hi: til"" ill'. • I.jI• l.ty I \\< M I "
63,132,1859-06-10-seq-1.txt,"rs-i.i.\ ili.ii • -ii.- *li.»lii«l !•"" a t|. i«ll V f'.i -I slav< i \ mi -M.il i tu.it In' *li -ill.I H-.t / til.• .s j. ii t mill V .Hill 1.11 usl liV of mi. , "
64,133,1859-06-10-seq-1.txt,"I'allv I Ni'S ii lt;|H s, Hit I'i wli'-in m» tn.li' ujiuiiiiiis riiii^ slavri \ u< ro mad' i Iv■ si ill Ins li.n' Mi* lor . |)j. i V'\v, ii i "
65,134,1859-06-10-seq-1.txt,"apostacy, an an agent lor the propagation I and diffusion ol lnunaii slavery: We do not believe that there are ton "
66,135,1859-06-10-seq-1.txt,"1 the National Democratic organisation, who desire the extension of slavery, or that the Federal Government shall favor "
67,136,1859-06-10-seq-1.txt,"Ian inoflriiHively ho.itlie to the extension • t slavery. A few w""r'Im t«» men • "
68,137,1859-06-10-seq-1.txt,"of wjiiaK-T M- vereisriify. and t' ""k a tilt at the f ••eiyni slave trad' Ills speech Permed to have hern made 1 "
69,138,1859-06-10-seq-1.txt,"up in anticipation ""t tin IJoijwt.»ri run vention making an issue on the slave trad«'. and lie app» a red t» he very much "
70,139,1859-06-10-seq-1.txt,against every man who a iv <jal«-d ti. (••i. j^n slave trade. Ii is thus i>» he the proscription party 
71,147,1861-07-20-seq-3.txt,"of acy St kto, or lor holding c >in|ticred pi t - vinces, or for iult.*rti ring with slavery in , any State, windi w is rejected. "
72,148,1861-07-20-seq-3.txt,troops being completely rout' I with j great slaughtei I hey were pursued I'oiiittjen miles to a point two iniles 1-e 
73,150,1860-10-20-seq-2.txt,"«t may pn tlx !• with oils;* ; that they j have a ri^ht to t »k• • then slaves with ' tiiflii, when tin y emigrate, just as \\« "
74,152,1860-10-20-seq-2.txt,"Ollly to In- told I i I l ia Veil N inter vint i- n with slavi i v all vv.- a>k. and pi 11 (""111111 t.i• i. j11 • ly I • v« i v kind "
75,154,1853-02-19-seq-2.txt,"the Stale fur a lirlcf period, ths ngt^jy their daiiifrtle slaves. 'ITis act ef | repealed this provision, and ths np^ "
76,156,1853-02-19-seq-2.txt,"troversies incident to the institution m ineatic slavery, ami the aripisitmu ef ■ territory, when ha* this I moil before ta| "
77,159,1854-10-28-seq-1.txt,"1 vou are d<-feated, vou wiii bo coude "".nod to perpetual slavery . but if v »b a-e victori oua, you Will be freed from your brnd.ig"", "
78,160,1854-10-28-seq-1.txt,"Hut, as soon as they have recovered, they renew the onslaught, and their sharp »U*h ing strokes follow each other in quick sue "
79,162,1860-07-14-seq-1.txt,"practically interested, however unwill ingly, in the question of African slavery ; and, secondly, the necessity of throwing "
80,163,1860-07-14-seq-1.txt,"• one, whose philanthropy and hatred of ' slavery none can doubt, has determined to hiring the English view of tins sub "
81,164,1860-07-14-seq-1.txt,"while? it usscrlsthat the English aversion to slavery ia well known, thinks it time to give* place to more practical ideas "
82,165,1860-07-14-seq-1.txt,"snd to "" separate cotton supply f ""in the abolition of slavery "" It says : "" We Knglish desire the freedom of every slave "
84,167,1860-07-14-seq-1.txt,"w»uld be well lor Northern nieu who are laboring ioi the abolition of slavery, to re flect that the result • then machinations, "
85,168,1860-07-14-seq-1.txt,"power and independence, » i the influence of African slavery upou tin- desliim-s of tioM conn rv, much less the dependence "
86,169,1860-07-14-seq-1.txt,"the repugnance of the British people to , African slavery, thus continues : Hut we cannot allow UK' p«*-r same "
87,178,1859-12-03-seq-1.txt,"h. hid man • I a xvdoxv who ha l i nu n hi l oI slaves, I u the pm p ..I e>: . • lishe,. him • if in tie ,""’11 m ud "
88,179,1859-12-03-seq-1.txt,"advised him not to mal.e tin- stain} ' d< of slaves In- exjieeted to make, but to k* j» (belli at work, seeretly pr< paring eaeb "
89,180,1859-12-03-seq-1.txt,"ations w ! . iiini' need with tie m, that other slaves would lh>< k t> them by thousands wherever they went, through "
90,182,1859-12-03-seq-1.txt,".• > • I opportunity. t • 11 ausf. i all the slave- ie hid I in his p 's- ss. -a hy in ii , v ,i, I ir t; ""i. 1- l'V xx ax of ('in "
91,185,1859-12-03-seq-1.txt,T!u* underground railroad broiiflit tw<*nty-si\ I iiivr slavca to lVlroit faftt Friday Th« a dm’lor wiua Kiuiu 
92,186,1859-12-03-seq-1.txt,"||.' Olid lie Would do -o I!.-| that he Would -j-ii a ran tee 1 OtIO armed slaws, who would I*, ready to spi n,, t o ther at a "
93,191,1854-05-06-seq-2.txt,"some time in his possession a toval deoee emnnripatiti£ lh«» slaves of the i-l ind, l»ut lie is deterred from publishing it because ""I "
94,192,1854-05-06-seq-2.txt,The government ol \ emvucla has abol ished slavery. REVIVALS AGAIN 
95,196,1855-08-04-seq-3.txt,"to induce 1'iiiii'fi -' t«» inU-rfi'r*'W illi',im""«: f slavery, or to take incipient «U>jm hi ri-Uti .1 thereto, «r«* calculated to i-ad to th« nio«i "
96,198,1852-02-14-seq-1.txt,opposed to the profitable cultivation of (he usual products of slave labor ; but slaves cannot be bought ami maintained there as 
97,199,1852-02-14-seq-1.txt,"cossities of the soil, to sav 'nothing f»I the impossibility, ol preventing slaves from es capmg into Mexico. I hese causes are "
98,200,1852-02-14-seq-1.txt,"Mii'iitt tor tin* transportation «»f"" theiiiiM-lvc* and slaves to that section of out ions I la- steamship Isabella, on her last "
99,201,1852-02-14-seq-1.txt,other parlies Inn: \oi th Carolina arc about starting with then slaves \ I * % t im i.om'h V\ oi.b - What n pitiful 
100,202,1852-02-14-seq-1.txt,"known or needed, no' so much bccaut>c <>i di'like to slavehohling, an because the al ready cstabli-' i| settlers can diaw more "
101,205,1852-02-14-seq-1.txt,"of vigorous and thriving (ieiuiHii settle rnents, in which slave labor is' scat eel \ known or needed, no' so much bccaut>c <>i "
102,207,1852-02-14-seq-1.txt,"I In- sugar tl»«; t it* I * :i re reinforced tlronglv, nod perhaps maml\, from the slave holding States , hut Western I exas diaus her chief "
103,208,1852-02-14-seq-1.txt,"placed as they are between Mexican p« <»n age nrnl African slavery, \v ithoul the power to share advantageously iueither.it i* tune, "
104,219,1850-05-02-seq-3.txt,the head* of Senator* and Representatives; their own denunciation* of slavery and pledge* of eternal war upon it. stare them in the fact 
105,220,1850-05-02-seq-3.txt,"would not agree, or that, at the outside, thev would render a verdict of manslaughter or homicide. There is no general belief that the "
106,222,1856-03-29-seq-3.txt,"1111; t' '11 I nil III ol last Slimmer (or ignore slavery in the platform,) which Ih«» xxhole \uierican |>»ess South ><ino•*« 1 with tin* "
107,223,1856-03-29-seq-3.txt,"all sensible men knoxv to ho ol *uch interest to th"" slave Stat.-s Cut I(iht. summer the Vmeriean oi^ain/a "
108,224,1856-03-29-seq-3.txt,"\x t« in open f»ppi'St(ion to the adnil** •'i ol ■iii\ in in- slave >!ati,s into t!"" I nlon Thr Irrhrlacr Plalforn. "
109,228,1858-02-20-seq-2.txt,w;:* til Jit party whn-h repelled the proln!. • on which -.'id that slavery •»; involuntary *»*ni tuik' « v< «)'! f< • ii i: 11 • f'r uM not » xi*t hi 
110,230,1857-01-24-seq-2.txt,"Mii iit. • ll -it-tl by \|r I',Ill-It. In til"" Pourl , bill, •• X' lnpti'i^ a portion ol slavo pr • j.«• • Iy I limn Halt- under fXiTiilion, pAiied tbo fivii "
111,231,1850-01-31-seq-4.txt,"t.'ooloy *y*tnu, a *lia slavery. A cermu.""* rt'eeiitly t.iki ii m I'ii "
112,233,1852-02-07-seq-1.txt,"tin*' matting Here tlicy found a numlicr of female slaves, whose forma were models of grace, and some of whom war® extreme "
113,235,1852-02-07-seq-1.txt,"tV it smpiiso in the most amusing manner. I)iti. .;r tii«' conversation, a slave presented s»s••••tuieiits and water, with napkins sm "
114,236,1852-02-07-seq-1.txt,"s»s••••tuieiits and water, with napkins sm i.!..i I.-imI with l'""! 1 A second slave then '■ h■ I n ward, ar.d kneeling offered cofi. « "
115,240,1859-05-06-seq-2.txt,"\ I'ihit I""li ""I the l.i \\ > ""I IIm* I ni11*• t St.»!•■* I\ •«■ 1111lu^itivi- slaves n^.iiuM |!n i in.isfi-rs I i ties - «»inf*1 :iini \v is "
116,243,1857-09-19-seq-2.txt,u »ing|iilnr f«rl that Houston deriv-d hi« principal fcupi'iil Ironi the Urgent slaves holding portions ol llie country 
117,244,1857-09-19-seq-2.txt,", for the pas* of thru bm, and the OOnii * i «.t rnovioi; >.» of slaveholders ini K i ""i*. it ' evi'i would lint e It '-hi brought "
118,245,1857-09-19-seq-2.txt,"trate ol tlio country, threw himsell before the people, Hi d thai (lit* slaveholder havf» signified then approv.il ol hi* mui*.-, while "
119,246,1857-09-19-seq-2.txt,".' i ' , i I tli a I ilihoti^h tii Ml ar. vvm u m «' • .■ hI. slav■ v w ""iihl nt'Vfr Imvt || -s it *»M r«• j»t«»* 1 *«• I. »l lih "
120,248,1857-09-19-seq-2.txt,"erection of l\ t > i a it h lit"" .1 territory, lor (h • purpose of «• xi»• 11«i. n the slave power I* il |»•»ka11>11• (lint a man prole*»mg to pm*» "
121,249,1857-09-19-seq-2.txt,"rv iu Missouri, hut lln* ikiiih dissstroui • tf. els would attend slavery mi titv* (minn U-Mitory, immediately helow it, in North "
122,250,1857-09-19-seq-2.txt,"which, instead of assisting in making it i slave State, have heeu Siead.lv denoUiCiij, it a» a fr.«es. I M.eaiure, and holding lortl "
123,252,1857-09-19-seq-2.txt,"the > iulh, tUHtHin Houston, while almost th« entire uon slavelioldmg population oppose him"" In other word®, that Houston "
124,254,1857-09-19-seq-2.txt,"»ii«iiptlona winch fmvo no warrant in truth, it saju li it "" the ulaveholding population, the nifii wliove interest, whoa.. ever>thing "
125,262,1859-08-27-seq-1.txt,"ai.v right whatcVi i !• a t in ul'iriii't ! tl.. institution of slavety 'I:,. r«*#. tion • f the '*iim innati platf-rrn ii i s !• 1 "
126,263,1859-08-27-seq-1.txt,"a men- tentorial autli-iity t interfere against slavery, mi withhold it» ri^li!« in common and equality with other proper "
127,264,1859-08-27-seq-1.txt,j ><f a Territory to u- t in reference t the ihnrit.it:• n « t slavery to the < ne p u tn ular time when they beet tm*• to «>iga:. 
128,266,1859-08-27-seq-1.txt,"ai.ts iiiKtiti- s it, t- f\ —\ a <■ nstitu'i -n w itl i without u •••»' ■ slavt iv. and I e admitted into the I'nion up- n Kims f "
129,267,1859-08-27-seq-1.txt,elusive MtftiiiiHt lie- views and pretention* ot I> .ujflus and iua unti-nlavery faction in the !)• mucracy 
130,268,1859-08-27-seq-1.txt,"^•platter ven-jnity ; it implioH that tl"" hIhv holder aii'l ulave j• t•»j•«»rTv are • v titled t«» lejral protection in x Territory "
131,272,1851-07-19-seq-2.txt,"the increase of population, gave his voicr, Ilia rote and hit influence to restrain slave. r» within it* present limit*; and proclaimed "
132,273,1851-07-19-seq-2.txt,"lo conceal the unwelcome Inct —lietvwen •he abolition of slavery, and the dissolution of the Union. When that issue i* to be "
133,274,1851-07-19-seq-2.txt,"In the selection of men to fill office, both 8tate and Federal, anti-slavery pledget nrc invariably exacted, and the bittere»t tlenun "
134,275,1851-07-19-seq-2.txt,"ready tranapired to aalitfy us mat, over whelming M wta the ami slavery feeling of the laat L'ongreea, it will present itMill "
135,276,1851-07-19-seq-2.txt,"i. \ liiui' I wonder it ln» .s-ild tin' pt i>jijp will it, anil n I have tn lit'i'ninp a lii^'U' ' slave II so. I shall emulate to thf S. • uI!i, \\ lit-i • "
136,282,1850-07-20-seq-3.txt,"ol said compromise line,"" (.""Mi deg JM) min north latitude,) "" slaven or involuntary servitude (except lor crime) shall lie pro "
137,284,1850-07-20-seq-3.txt,"tin- t 'orporation. Hi <t furtkrr Orilmnnf, That anv slave bringing within tin limits of tin Corpo "
138,285,1850-07-20-seq-3.txt,written 1 i-^t of said articles from his or her ow nor or employer \nd every slave found ulleiing anv tiling fur -.-de without 
139,286,1850-07-20-seq-3.txt,"hv the Constable, lo In- returned to the owner or employer at such slave, if called lur in I went \ four hour.-; and if not railed "
140,291,1859-09-03-seq-1.txt,"nf"" thr sprakt-rs ^ai«l that this r/j^ht miro ohtaMn'-l th'' ir -»pi niii^ tin All n an slavr II a-lr w • a 11«I pi »vi' tin- i s:»|\ati >n Hy "
141,292,1859-09-03-seq-1.txt,"|y f<-!« „ r *•■!»«, d » < Ii'm wrfn ;h fdl""\vs ' Wlial lixiv«* \-«n I"".•» I'U-alslawl. ami hr.u* is the I'al'v ''"" Thr bark "
142,293,1856-05-31-seq-2.txt,"XX "" Icain Ijy th"" Hrenham I, ijuirer thu the slave I -haiu. charjri'd w .(Ii killing anotlu dave, was tn-d at the District court an "
143,294,1856-05-31-seq-2.txt,"reijj.iniihilitv on an r»c. axi Mi tij.nt »hou)d Appeal to hi» anti-nlaveri m n pathu-A. To IaiU a toveieign Sute Into luhnjitni M., hy "
144,295,1856-05-31-seq-2.txt,"the South I»v the pnhlio Miit;»! of their wrongs Tin- i< nnotli M Heivipi- I"" ulaverv, and Auoth' f elairn on tli«< vrafiludt* of the "
145,297,1850-03-28-seq-1.txt,"ally eireum- rilh- our limit •. and crowd it <•• mi n and slaves into the small.-t j-1»,1 • • :>ar> , until they starve or «!< "
146,298,1850-03-28-seq-1.txt,"< ahtoriua in I.• i or:'a:.i.' 1.1\ . i. I slavery, or rv> j:>\ n,l silt m ""/ subfirl. I -hall VOtC ajain-l h«■ f1 ailnu "
147,302,1858-12-03-seq-2.txt,"that tii«.r« is an antagonism lii-twi en free am) slave labor, and that the j.iiim ■ pie which maintain* the African in bon "
148,303,1858-12-03-seq-2.txt,"dage, %v. ill.) mihjn^ate .1 porIi->n < f tie white raee. Tliat African slavery is therefore anti republican and a., linst the "
149,304,1858-12-03-seq-2.txt,that the white laborer in better paid and is more respected in the slave than in tlie free -tat>*. and that the tendeney of \t 
150,305,1858-12-03-seq-2.txt,free -tat>*. and that the tendeney of \t !!■ an slavery in to elevate the hit' 1 act 
151,306,1858-12-03-seq-2.txt,ford to to war with tin. These Africans must be either free or slave N|i Seward aims at their emancipation 
152,307,1858-12-03-seq-2.txt,"No,Mb, is it will be, Mr. Seward's d""C trine of tlie antagonism of slave and free labor will be entirely repudiated. It "
153,308,1858-12-03-seq-2.txt,"twelve, <i sixteen .nillioiiM when the' lire n<'gi orM in the n( m-slave holding states number a half million, and ■ • 11r ""northern "
154,309,1858-12-03-seq-2.txt,"I e an much interested in maintaining slavery, and in finding fresh territory for it* expansion, an we of the South "
155,318,1853-12-03-seq-2.txt,"cea art fresgnentiy meeting our eye of haul afeipt endured Wy fugitive slaves in Canada, with which, according to the statements of "
156,321,1858-08-05-seq-3.txt,challenge tit* Parson lirownlow for a dis cussion ..r thr slavt ry question has been accepted by thf |{«-\ \hraham l'iym\ a 
157,322,1858-08-05-seq-3.txt,"!.t>t \i mi , ami \ 7.' 1 '» • \ 'Mr I'd n last II vn,.i On l i . l.iv I,ist the slave Jti.% » 1' ""i 11 l'i • X 1 .1! It f 'trie.-M X I'll* s, \\ I "
158,324,1854-12-02-seq-4.txt,"nsv, will continue the husiics* ni the <>* slaud of Brooks *V Hr«> , where 11 «%v willfer pleaded to serve their frruds and the publ* "
159,325,1850-07-06-seq-2.txt,"it' .im W hat c a tin . 11 •» i i *ueh a Si.itf «.« I,i'nn«\Ivaniri. to ncov^r fttritki slaves' ^ ft il I <i jrrf • il"" i all that it fan ilo, hv "
160,326,1850-07-06-seq-2.txt,"a line of limitation between th-» -Id «nif and nonslavehnldiiii; State*. : i - c Mfaaouri Compromise In -if Mli •!< ,'M "
161,327,1850-07-06-seq-2.txt,"large enough for two more States, will be controlled by tlje nonslaveholdiug State Thus by these two points in tlio report, the "
162,328,1850-07-06-seq-2.txt,"dian territory. Nor is this ail. Tie* non* slaveholding States will l»e brought to the western boundary of Missouri :>.""d \rkan> "
163,329,1850-07-06-seq-2.txt,western frontier. Thus the southern States will be hemmed in by the nouslavehoMrag State* on their whole w. stern boribu 
164,333,1850-07-06-seq-2.txt,•bonId bo divided bHwiM-n th s 1.»\ .-li■ •'■! • ^ and th»' non-slavi»hohlini.' St.-r T* .1 thfl only State in tin* I nnm vvlm h Ij.ih rh-• 
165,334,1850-07-06-seq-2.txt,"If the agency of C'ongi""-* i> not used to abolish directly slavery in the ledum terri tory, this object can be easily a- • -ompiinhed "
166,335,1850-07-06-seq-2.txt,"by the very means now in operation against slavery in the southern State*., whn;h the Indian will have but little power to re-i-t. "
167,339,1850-07-06-seq-2.txt,h»v« d*uigm*l to give ('on«:n any power ovir the institution of slavery in this terri tory. Independently of tin? wrung lo th«* 
168,340,1850-07-06-seq-2.txt,"t% the work of emancipation hy declaring t if any slave is brnujrht into the Dis trict for sale, he shall he ""liberated and "
169,342,1850-07-06-seq-2.txt,"jiflr ifi s ,i usurpation on tin* rfsfr\fd ri^ht* ol lh"" •■ it""- ll pro\idfH that a slave m i\ arrai fn Ins iriastf l»\ tho ant)iorit\ of Ii\h "
170,343,1850-07-06-seq-2.txt,"ical attacks of the enemies of southern institu tions The slave holding States In""' a nt,rht to call upon Texas to stand by them in resisting "
171,344,1850-07-06-seq-2.txt,call upon Texas to stand by them in resisting the unr now made by the non-slavuholding Slates against the institution of slavery . many 
173,358,1861-04-20-seq-1.txt,"that he mus* have cotton, and that upon those Southern planter* and slaves ho is dependent f »r that useful article. And "
174,361,1854-09-16-seq-2.txt,"buyer, and sometimes to increase the gains of the seller,) are sold to slaves, free ne groes, and </rcr>it white people; ami the "
175,362,1854-09-16-seq-2.txt,"tba calaboose, suspected of being first a runaway slave. or In case that charge count not be sustained, o( being in the .State "
176,363,1854-09-16-seq-2.txt,Politics/' It is nettling more nor less than an address to the fanatical anti slavery feel ing of the North an abuse of the South 
177,364,1854-09-16-seq-2.txt,"• Ws I tve dwelt upon the proceedings of the pro*.slaverv party * \>ng, that we have l»*ft ourselves little apace for urging "
178,365,1854-09-16-seq-2.txt,"no man who expresses, however modern atelv, a free opinion of the slave sv*tem of the south, is allowed to hold any oftire "
179,366,1854-09-16-seq-2.txt,down and eaten the dirt of adherence to slavery. Oh! shameless debasement—that under a I'nion formed for the establsh 
