,Unnamed: 0,date,context
34,48,1858-06-16-seq-1.txt,"but as to Christ, and in His name she commands masters to treat their servants with humanity and justice, reminding them that they also have "
35,51,1858-06-16-seq-1.txt,The best cure for hysterics is to discharge the servant girl. Some women think they want a physician when they only need a scrub 
36,52,1856-07-16-seq-1.txt,"te citizens thereof. . -. - - -:.. Your obedient servant,--* - JOH N A. Wi-NSTON "
37,53,1858-11-17-seq-4.txt,quisite to gratify the taste of the epicurean will e supplied in abundance. The servants. of the \ 'ROLINA liOTEL arc noted for their polite and 
38,55,1858-11-17-seq-4.txt,"tolerably quick spoken. He has been raised in the house, and is a valuable dining-room -servant and good ostler. ---. "
39,56,1851-10-23-seq-2.txt,"watching the return ocf heis labor. ie is hcappy to see heis- well-fed servants ""driving thecir joctcncd teams afield"" to gathecr ice thce remnant of his crop. "
40,58,1851-10-02-seq-2.txt,"the honor you have done me. Your obedient servant,i N. L GRIFFIN. f "
41,59,1851-10-02-seq-2.txt,"another mandate might lhe forth-coming. This is the master speaking to the servant-and this is in strucetion : the other, according to all the rules of . "
42,60,1859-09-14-seq-2.txt,tmoey can be permitted to retain their natural icrease of servants for the cultivation and i rovement of their own soil. Dr. Lee 
43,62,1857-09-09-seq-2.txt,"presides ovcr thre culinary department. Thme dis cipline of tire servants too is very good-and, in: fact, everythming is conrducd about tire Iiote' a. "
44,64,1857-09-09-seq-2.txt,"wound, and was borne oli the field by Israel, a negro servant of Capt. Marshall. It is a corn mnicdble spirit that prompts a companion in "
45,65,1851-12-25-seq-1.txt,"pale brow. At this moment a servant annonncd Miss Florence Rivers, at which an universal ""' merry "
46,66,1865-12-06-seq-3.txt,"Also, a lot of READY-MADE CLOTHING suitable for servants, which I will sell at rory reasonable rates. "
47,68,1854-12-27-seq-3.txt,and EDGINGS. Besides a large stock of housewife and servants goods. They respectfully ask thoso making their 
48,70,1862-10-29-seq-2.txt,"ittg that tbe old hero was in the house, we sent up a servant desiring an interview, which was readily granted, and we heard the General talk for a hall "
49,71,1852-03-11-seq-1.txt,"danttgerous illness, I experienced a painful shoek. I flew to his house. A servant told me itn a whiicr that tno viitor "
50,72,1853-10-19-seq-1.txt,"Gold Ney Found. PICK ED) up ian thais Vi:!age, lay a servant, a L GOLD WATClI KEY, wiche thne ouwner "
51,73,1852-03-04-seq-3.txt,"ie was kindl and obliging, atreetionate to his child1ren and friends, indulgent to servants, and universally beloved by all wvho knew. "
52,75,1864-08-03-seq-2.txt,"ighest respect and esteem, Your obedient servant, (Signed) C. G. MEM MIN GER. "
53,76,1856-05-07-seq-3.txt,"cheap; th Blue HOMIESPUNS, super. quality for servants; an 10, 11 and 12-4 Cotton and Linen SHEETINGS; co "
54,78,1858-09-15-seq-1.txt,"earned the meed of "" well done good and faith ful servant."" 'Thaf, others, of our delegation in Congress "
55,79,1858-09-15-seq-1.txt,"I have the honor to be, Your obedient servant, CHARLES MCDONALD. "
56,80,1857-04-08-seq-1.txt,td you have Mrs. Douglas as she appeared to rour umble servant on this memorable morn T E Nr~w Barrrsu MrNISTF..-.TheO Wash 
57,81,1855-07-18-seq-1.txt,"disadvantage to you to know how to-bver, see a servant girl, and instruct her to do these things as you 'wouldenes them done. "
58,82,1851-05-01-seq-4.txt,"your house, I will go at once, and wfith. out the interference of servant."" ''he la dies roared with laughter, and took some "
59,83,1851-05-01-seq-4.txt,"nance Svsp1C1ous.--A servant girl whispered to neighbor Abagail, one night. "" Now "
60,84,1864-09-21-seq-7.txt,"con ri'tUte to the Tax in Kimi ; all slaves under 12 years of age ; kouue servants, c.rjieriter;"", ?nj servants p it -employed on tbs farm | bnrcf.., "
62,86,1864-09-21-seq-7.txt,"I haye the honor to bo, Gen., Yc-y respectfully, your obdtj servant, '* ' J. B. Hoot), Gea. "
63,87,1864-09-21-seq-7.txt,"by bim. 3d. All house servant?, carpenters, handicraft men of all kinds, draymch. day-laborers, body "
64,90,1864-09-21-seq-3.txt,"SUBRMAX'S ARMY lis ATLANTA.-Gentle men from Atlanta, cool, observant aud relia ble, and'who have ""enjoyed'1 several days "
65,91,1859-09-21-seq-1.txt,"refuased to have it administered. AN Irish servant having entered the draw ing-roomn, with the ni-tress's favorite poodle "
66,92,1856-06-04-seq-3.txt,"so, the best plan fur the spiritual iustiuetion of r servants. S. P. GETZ1im, MoDPRA-roa. "
67,93,1856-06-04-seq-3.txt,"'avillion h1BOBBNETTfS leavy PRI NT1S, at very low prices, for servants: (hinon Gula PLAIDS, Lancaster GINGHAM.:. "
68,94,1856-06-04-seq-3.txt,"Heavy COTTONADES, of various styles, fis iale servants : Pain u hite, Brown. Buff and Fancy DRII. "
69,95,1856-06-04-seq-3.txt,"(hinon Gula PLAIDS, Lancaster GINGHAM.:. nd Marboro PLAIDS for female servante; Heavy COTTONADES, of various styles, fis "
70,100,1859-02-09-seq-3.txt,been out of order. My wife had no difflcul-y in in.structing a servant in the use of it. I am fully persuaded that no invention of the age is more 
71,101,1851-02-13-seq-1.txt,"nothing, for I have contrived to send your wife and servants out of the way."" "" Monster! is it thus you repay the "
72,103,1851-02-13-seq-1.txt,"not finding her husband in his usual place, she desired the servant to tap at the office door, which was his usual signal. The "
73,104,1851-02-13-seq-1.txt,"door, which was his usual signal. The servant did so, and receiving no answer, brought back word that his master was "
74,105,1851-02-13-seq-1.txt,"with the messenger, accompanied by a female servant and her infant, leaving the house in charge of the man servant, not "
76,107,1851-02-13-seq-1.txt,"On entering the sitting-room, Mrs. M. rang for the man servant, but no one an swered. Putting her infant to sleep in "
77,108,1851-02-13-seq-1.txt,"husband. Eleven o'clock struck-twelve -one, and neither master nor servant re turned. Poor Margaret could no longer "
78,109,1851-02-13-seq-1.txt,"There was a witness to this scene-thre man servant, who had been corrupted by Fane, and who sharred the contents of the "
80,112,1862-09-03-seq-3.txt,"tue rou:ts well ve:itilated ntind sertuiiuusly den, i e servants a:ttentive and polit anti what is l-e-t -f a; the landlord I-' a gaoi Southern u. .n. "
81,114,1851-08-07-seq-1.txt,"liness. Now, what gave to that servant of Christ a power so strange over a people "
82,115,1851-08-07-seq-1.txt,ayes were >ores. to sigmify t le oh iga. tions of the servant to harken to the com mand of his master -Rings were after 
83,116,1863-01-07-seq-4.txt,"t~3 May 0yo b'ctme a bceliever in our Lord IJesus Christ, whose. servant I prctfcess mys self'; ands may we amitt in heaven, if 1,v-e "
84,117,1856-12-10-seq-4.txt,"arrangement on Monday the 10th of No vembei we bundled up the children, servants and biggage and rolled out the old Court "
85,119,1859-07-06-seq-2.txt,The price of admission will be.50 ets. Children and servants half price. Negro Killed. 
86,121,1856-07-23-seq-1.txt,"of this towc, says the Charlottesville Advocate, had one of. his servants to runaway last Monday, and having strong reason to auspect that he had "
87,122,1856-07-23-seq-1.txt,here is a t1delity to a master which implies too tie relf-respect in the servant. Air. Cramplon e ipears to have wanted self-respect in the kind 
88,124,1856-07-23-seq-1.txt,"further. I am, respe.tfully, your friend and 6 dient servant, Jous IL Savios lion. Preston S. Brooks. "
89,125,1857-03-11-seq-4.txt,111 green tea. AT TABLE.-Instruct your servants al rays to serve a guest at the left hand ; 
90,127,1853-03-16-seq-5.txt,"to the landlord's surprise in a few minutes the servant returned to inquire for his mas. ter, which of the forks of the road to take "
91,128,1856-05-14-seq-1.txt,"response to the bell ringing, by a more in ordinarily well-d'ressed male servant. s the minister within !"" hurredly Aske4 hp "
92,129,1854-03-29-seq-1.txt,"tiani era'-that it was sanctioned by ou r Savi our, w~no enjoined upon servants obedience to their masters; that itwas to be found in "
93,131,1858-07-14-seq-1.txt,"mud devotion for assistance from on High ott htis' ellow-servants. Afier- prayer such kis.ing and tl 'my as was manifested by the -friendIs of each, of "
94,132,1858-07-14-seq-1.txt,"Louple to be united in thle holy bonwls of matri- s mnony by Iter. -Join Rosser, servant of Mnijor b Johmn Rosser, of Camden, South Caiolina. h "
95,134,1854-11-16-seq-2.txt,any) must attach to the public of whotn we are only the servant. Deceptive Pills. 
96,135,1852-08-25-seq-1.txt,"inside a parlor,' which communicated. The servants W to bed, the house was shut up for the t, and the supper tray, "
97,137,1852-08-25-seq-1.txt,"with this letter. Very respectfully, your obedient servant, Enwi DaLiox. "
98,138,1852-08-25-seq-1.txt,"I am, with high esteem, your most obe. Jient servant, FANK. PIERCE. EDwIN D LroN, Esq., Washington, D. C. "
99,139,1858-04-28-seq-2.txt,"SAbut they areiaferior rie-'plautation hands generally, '. or (what is worse,) spoiled city servants. IN FOR IT. "
100,141,1858-07-21-seq-3.txt,requisite to gratify the taste of the epicurean will be suppllicd in abaundance. The servant4 of the C\ROLINA HOTEL nare noted for thbeir polite and 
103,146,1859-07-27-seq-5.txt,been out of order. My wife had no difficulty in instructing a servant in the use of it. I amh fully persuaded that no invention of the age is more 
104,147,1855-02-14-seq-2.txt,"without physicians, and those that have physi cians are without servants and medicine ; but the people !ay it is breause so many wounded "
105,148,1855-02-14-seq-2.txt,"and fine attention. Yetow Jucus there, one of the smartest servants in Augusta, and Joe waited on us. When you go down, call for Joe. But besides Joe, "
106,151,1855-02-14-seq-2.txt,"trustees!? With all your learning don't forget to learn liberality to that hard-run public servant, thcparinter. E on. 3. L,. Orr. "
107,152,1855-02-14-seq-2.txt,"affairs; and was the last of the family thit retired to bed on Sunday night. When the servant went to call her up for breakfast next morning, she was "
108,153,1861-07-10-seq-2.txt,"..-opie gaVe the election. The people them Aves, not their servants, can rever-e the de isinl as priv.etu Cit izens. Bumtte Executive "
109,155,1852-04-01-seq-3.txt,was recently troubled just as wve have been--:bat she forthwith despatcedt a servant for powder amnd shot-that she armed saidl servant after night-fall 
111,157,1852-03-04-seq-1.txt,"the Courier: "" A servant called on the gentleman in question yesterday morning and handed him "
112,158,1852-03-04-seq-1.txt,"which she requested him to collect and give the amount to the servant. He, not for a moment suspecting any fraud, went to the "
113,159,1855-05-02-seq-2.txt,to his old home to pass the remnant of his dlays. Slav the aged servant be yet spared many years to dispense the teachings of his Master among the erring sons of 
114,160,1861-09-18-seq-1.txt,"I am. sir; very respees[lilly, Your uledient servaut, [Signed j .M L. Bomu. "
115,161,1863-10-07-seq-2.txt,"af the time of the assault. Respectfully, TOUT obedient servant, G. T. BEAUREGARD. ? "
116,162,1859-04-20-seq-1.txt,"border slave States have always used negroes mostly for house servants, and to work in the farm during seed and herrest time, which are the only "
117,164,1859-04-20-seq-1.txt,"li e, I do not doubt: Very reepcctfully, yotti tibedieht servant; IIowKrLL Coas, Esq. "
118,165,1854-06-22-seq-1.txt,"eet. a'moet adored by tier pairents, petted and ca rssed by her ftii nis and servants, breathing an .i tosphere of hnttury, and sutrroutnded from her "
119,167,1865-10-11-seq-5.txt,"founded mock turtles on me !' (glT* A servant being sent to match a china plate, returned with one of an en "
120,168,1864-04-21-seq-1.txt,"ed thanks to fry good friends, "" I subscribo myself Their rory obliged servant, SAMUEL STEVENS. "
121,169,1864-04-21-seq-1.txt,"articles at the same generous rates. One gen* tientan employs a servant to catch shad, and seHs thom to refugees at- 50 cents each, al "
122,170,1856-08-13-seq-2.txt,"the same for publiontion. Very respeetfull your ob't servants, LOUDON BUTLER) "
123,172,1852-06-03-seq-2.txt,"sins were forgiven him, and exhorted his fello' Iservants to takIce warning, from his example, an from that hour to preptare fbr. eternity. Hie wr "
124,174,1857-01-28-seq-2.txt,"Presently' they JII(ll came haec;. Lucy and r nmothier, and all thec maiid servants, f'rom t inn. besid.-s my~ telow-studaenits and fish "
125,176,1856-06-25-seq-4.txt,"Also, the beit plans fok~ the spiritual instuection of our servants. S. P. GETZEN, MonRAa'roai. t "
126,177,1856-06-25-seq-4.txt,"reeeved a large assortment of Mlue lUome spuns, for servants' sunimer wear-,bandsome pat-, ' terns, and very eep. "
127,178,1856-06-25-seq-4.txt,"henp;. Blue O.1\2SPUNS, super. quality for servants; 10, I1 and 12-4 Cotton and Linen.SiI EETINGS; "
128,182,1855-03-14-seq-4.txt,"and EDGING3 3esides a large stock of lo ttgeirife *0 servants"" foods. They respectfully Asit tiobb finlift fMeiro "
129,184,1858-08-18-seq-3.txt,Plaid LINS EYS-a superior at ticle; Heavy FL XNNELS for servants. Together with a full assortment of' 
130,186,1856-07-09-seq-4.txt,"lep; Blue HIOMESPUNS, super. quatlity for servants ; 10, 11 and 12-4 Cottont and Linen SiIEETINOS; "
131,188,1851-11-13-seq-1.txt,"join them, and on his arrival found them all dead,servants included, with the exception of the child here mentioned. In less than "
132,190,1854-05-11-seq-5.txt,"another, and so on, until they use up the patch. Very respectfully, your obediett servant, GEoRGE D. Nonuis.I "
133,191,1859-03-16-seq-1.txt,"Squires the tenore for her attendant. Scarcely were these seated, before a servant entered, leading a young man of about 22 or 23 years "
134,192,1859-03-16-seq-1.txt,"brought forth much amusement. ie confined his conversationi exclusively to the servant, and occasionally would step and listen when Stra "
135,193,1859-03-16-seq-1.txt,"""Limuby, my darling I"" said his mother; and the servant was called to wipe Limhy's mug, and piek tile pudding from the floor. Limby "
136,194,1865-12-27-seq-2.txt,"I have the honor tu be, very respectfully, your obedient servant, U. S. GRANT, Lieut. Gen. "
137,195,1852-10-06-seq-1.txt,"!!age was owing to the circumstance that few servant~s wvere present, and succeeded stopping the fire before it had done much "
138,196,1858-06-09-seq-4.txt,"A variety of Geods for MEN and BOYS wear; PLAIDS and STRIPES for servants ; French, English and American PRINTS, in "
139,198,1854-08-31-seq-1.txt,"ded that it should not be "" cnis:rued to afect apireWntices uder ige, or servants bought for tittle.' "
140,199,1854-08-31-seq-1.txt,"dimee themi in America. It is an easy matter ini at free government, to hold public servants to a strict ac couintability to law ; anid where life and "
141,202,1857-11-11-seq-4.txt,"1I. avy Wh'ate Domaestie Flannels. at low prices: up.eror Ried Flannel'i for servanta, at very low The publie are respect nilby ,rested1 to call and dla1 "
142,204,1859-03-30-seq-4.txt,en out of order. My wife had no difficulty in structing'k servant in the use of it-. I anm fully ersuaded that no invention of the age is mere 
143,205,1859-08-03-seq-1.txt,"down; a few drops were sprinkled on the floor, and the affrighited servants drew b-tek. The snake unwound himself, and made for "
144,206,1859-08-03-seq-1.txt,"Maxey, as he bound from his chair, and fell senseless into the arms of one of his servants. In another instant we were all dispersed, the "
145,207,1859-08-03-seq-1.txt,"spilt on the floor."" Churchill cautiously gave the order, and a servant slipped out of the room. ""Don't stir I Northcote, you moved "
146,210,1859-08-03-seq-1.txt,""" Here, John,"" said the gentleman to his servant on horseback, in the rear, ""come forward, and just take hold of my horse whilst "
147,211,1861-11-27-seq-2.txt,"re enemy on Mr. Stoddard's premises, direc ng the servants in driving up the cattle and orses. They had two mules. in one of the "
148,213,1861-11-27-seq-2.txt,"ther confidencae and support. Very truly, your obedien' servant. WHIT. WALKrER, "
149,214,1854-11-29-seq-4.txt,and EDGINGS. Tks*les a large rstoc of housewife and servants .h:. Thmey respectfu'ly ak those making their 
151,218,1856-10-08-seq-3.txt,"or ag't. W. Huarris, W. Haltawanger, M1. N.110o1 . lingsworth. H enry, servant to .\r. Adams. Jl.-T1. Jones, J. "
152,219,1858-10-27-seq-3.txt,requisite to gratify the taste of the epicurean will be supplied in abundance. The servante of the C A ROLINA I IOTEL are noted for their polite and 
153,221,1855-08-08-seq-1.txt,dings in Philadelphia growing out of the kidnapping of Mr. Wheeler's servants. AWhen we read such accounts we confess 
154,223,1855-08-08-seq-1.txt,"Br.ACE.I,, who cholked the lady -in tb. cars and robbed her of a servant girl, has. been married to Lucy Stcine., Justice la "
155,224,1853-02-16-seq-2.txt,"I have the honor to be. very respe-etfullv, your obedient servant, F. W. PICKENS. Messrs. H. A. JONES, J. J. MARTIN, C. II. "
156,225,1859-08-10-seq-1.txt,"wife applied to him for work in his family in the capacity of servant girl. The situa tion was given her, and she now does the "
157,226,1859-08-10-seq-1.txt,"superior, I am, your obediont servant, * Tuo~zas Fax. "
158,227,1858-06-16-seq-2.txt,"our low country; these old gentlemen ought to lace, but do not, they are past the age. Maid servants in trim caps, having in charge children of all ages, from "
159,229,1853-12-07-seq-3.txt,when the decree went forth' that the measure of hier .dnties was full and the servant was catted to tier reward. 
160,230,1853-12-07-seq-3.txt,"tiensan. "" Keep cool,"" if your servant hsas been disobe dient or imnpnsdent. Don't catch up a fence-rai "
161,231,1864-04-06-seq-2.txt,"cervices eleven dolk-.rs by the m?ritb, and bis ca ptain's .servant gets thirty-five. A targe part cf the lime his feet have been on the "
162,232,1854-08-24-seq-3.txt,"Their table, although not at all elegant, is comnfurta he arid cleanly, their servants are attentive arid well bsehaved, thir ice isfreely atteservice of visitors, "
163,234,1858-12-22-seq-4.txt,"And respectfully invite an examination of my Stock and prices. Also, on hand a good assortment of BLANKETS and WOOL HATS, suitable for servants. Mr. JOHN LYON is engaged in the above Establishment, and will be "
164,236,1858-12-22-seq-4.txt,"tolerably quIck spoken. He has been raised In the house, and is a valuable dining-room servant tad good ostler. "
165,237,1856-07-09-seq-1.txt,"I have the honor to be, Respectfully, your obliged servant, P. S. BROOKS. "
166,238,1859-07-20-seq-4.txt,".interst from date, a very. likely Xer girl, about 17 years of age, a goodl house servant, and perfectly sound. Also a fine young XNegro fellow, "
167,239,1859-07-20-seq-4.txt,becen out of order. My wife hatd no difliculty ini instructing a servant in the use of it. I amn fully persuadedl that nto invention of the age is more 
168,240,1852-01-29-seq-2.txt,"occurred from a candle in the iands of a little t servant girl, sent by the fhmily, (as was their custom) to remain with the child, but circum "
170,243,1852-07-21-seq-1.txt,""" Thanks, senor; I will, accept your invi- i ition; but your servant need not dismount."" I And the young man disappears for a mo. I "
171,244,1855-07-11-seq-4.txt,"take of a Barbecue with our Negroes, (as it is customary to give our servants such treats when the crop is laid* by,) and we would be "
172,246,1863-05-20-seq-2.txt,"' abundance, and the rising fl->ol of plenty. ien the world will bo our servants ; then nil uund.us.ara with bowed heads with bend "
173,248,1859-12-28-seq-1.txt,".sayer; what do the planets say of your hum. ble servant? But honestly, Cora, you must be more social-society demands it-these "
174,249,1859-12-28-seq-1.txt,"dress for the evening, knowing that if I sent a servant you would disregard the sutmmons."" ""Dress for the evening I oh I lam too much "
175,250,1859-12-28-seq-1.txt,"Sorrow did not make her selfish-when tL~e servant admitted .Mrs. Brown, the poor wc man who subsisted by her charity, Corn wel "
176,251,1851-03-20-seq-1.txt,"Toby, "" and here's a shilling for thee to drink with his servant."" ""I shall get it all out of him,"" said the Corporal, shut "
177,252,1851-03-20-seq-1.txt,"and his son :-for, when I asked where his servant was, from whom I made my self sure of knowing every thing wvhich "
178,253,1851-03-20-seq-1.txt,""" I was answered, an' please your Honor, that lie had no servant with him ; that J'o had conme to the inn with hired horses, "
179,254,1851-03-20-seq-1.txt,"had walked up close to his bed-side."" ""If you are Captain Shandy's servant,"" said he, "" you must present my thanks to your "
180,255,1852-07-21-seq-4.txt,"0 Oter one week...... .......... 5 00 Children and servants half price. P Horse, per day..... .-.O,,,. 62 "
181,257,1858-12-29-seq-1.txt,"money contained but the ducats. IHe summoned I his servant. "" Where is the money ?"" he asked. "
182,258,1863-06-03-seq-1.txt,"the duct irs. f And il I continue iu office ?"" *. Three yetr* at m.?Bt.."" "" Yvu^ servant, eeti i lernen,"" he r plied ; ""I shoulJ prefer liv "
183,259,1856-03-12-seq-1.txt,",r dancing at a party. Those, in short, who enn fford servant-, cannot bemean themselves, as hey think, by dom.stic labor. To make up a "
184,260,1856-06-11-seq-3.txt,"inhicted in your letter. Your obe~die servant, HENRY WILSON. Hox. P. S Bnootxs "
185,261,1856-06-11-seq-2.txt,"indicated in your k-tter. Your bweint servant, IIlENRY WILSON. l105. P. S Baoon 4. "
187,264,1852-03-18-seq-1.txt,"nd neatly fitted up. Econonry is the honiest, narnest cry of thre people, and' their servants must attenrd, or thre people will attend to "
188,265,1852-03-18-seq-1.txt,that lie would kill him. Andrew immediate- j ly despatched a servant hoy to .Mr. Curd's stable for assistance. Ile so;ught to induce 
189,267,1858-08-18-seq-4.txt,requisite to gratify the taste of the epicurean will' be suppilied in abundance. .The servants of tho C.\ROLINA hO1TEL are noied for their polite and 
191,271,1864-02-03-seq-1.txt,"consequences aro fearfully lamentable. Many of our young mon have their servants with theta, and bc it said to tho shume of their parents ?iud "
192,272,1864-02-03-seq-1.txt,"guardians, that they .?-cum to importune those sons about tho special eire of thc servants, and to mani-' fest moro coaocrn for th out, than iur thiiir sous-: "
193,275,1864-02-03-seq-1.txt,"I remain, with great respect, Your obedient servant, JOHN H. MORGAN, "
194,276,1864-09-07-seq-2.txt,"Very respectfully,' Your obedient servant, (.Signed) R. E. LE?, General. "
195,277,1864-10-05-seq-3.txt,"contribute to tho Tax in Kind ; all slai 12 years of agc ; boase servants, carpen servants not -employed -on tho farm "
197,279,1864-10-05-seq-3.txt,"m?u of all kinds, draymen, dny-lnborcr?, bod; 'servants, coachmen; Ac., includingtlitui on fkrn under twelve years of age. . . "
198,283,1852-09-08-seq-2.txt,"nntneeet of this opinion. Biut it is onme, the. 'nuh of which considerable observautioin and e-xpe ence have forrec, however unpieasarily, upon our "
199,284,1857-09-23-seq-5.txt,"though, upon the incoming o'f any unuual crowdl pasengers, the attendiant'e of servants is amsing~ lei'ient. Uponi our return trip by this place, "
200,285,1857-09-23-seq-5.txt,"a Railroad meals are? Ton.have scarcely succeeded in ai getting one of the hlf-distrected servants to'helia d your plate, before some enine without gives its ""hoe "
201,288,1854-08-24-seq-5.txt,"""Sir, you must not leave without paying your bill. I can't afford to hire servants, and pay for provisions, and boat d people for "
202,290,1861-07-10-seq-3.txt,"Another scene equally interesting and more characteristie, was the servants crowding round to bid Col. Hanrros good-bye; and no one ould "
203,292,1852-08-18-seq-4.txt,the gate.. TLhis soon br-oughat Mr. Merry wit] your humble servant sort of a smile on hi countenance. 
204,293,1861-12-18-seq-3.txt,";antly. By a receipe published in this paper sonic reeks back, your humble servant made a lot of allow candies which should be mentionel. The "
205,294,1864-08-24-seq-1.txt,"Peachtrco street was badly wounded, also a child and two negro servants, I learn that tho dam ago done on Marietta street was very serious."" "
207,297,1854-11-02-seq-4.txt,"FLANNELS-. Heavy all Wool Red.FLANNELS, forservants, at low priees; "
208,301,1854-02-22-seq-1.txt,Charlie' was taken into the kitchen inmme diately by the servant.--Forest City Demo- - Too GOOD TO BK LOT.-A fear days 
209,302,1858-10-20-seq-4.txt,requisite to gratify the taste of the epicurean wit be supplied in abundance.. The servants of the CAROLINA IIOTEL are noted for their polite and 
211,305,1857-04-22-seq-1.txt,"iving. Dred was at Corpus Christi- at' the reaking out of the Mexican war, as the servant if Captain Bainbridge, whom he speaks of as-a "
213,308,1865-11-08-seq-4.txt,men thronging the basements of those families who have colored servants in their? houses for the purpose of soliciting the 
214,310,1854-09-21-seq-3.txt,"FLA S S E, 1,S ; I leavy all Woojl Red FL.NNELS, ioir servants, at I .x 1.1ie, S-: "
215,312,1854-11-29-seq-2.txt,the discharge of all his duties and scrupuluously oservant of every departure from them. In st thtese respects thtere was a remarkable eonsistency in 
216,314,1855-06-20-seq-2.txt,"As yet, my informant states, not one has been suspected, the servants being all sick, as they ad also eat freely of the poisoned .4deliency. "
