,no_reuse,pair_index1,pair_index2,pair_date1,pair_date2,pair_text1,pair_text2
18,5,251,1498,1851-02-01-seq-5.txt,1851-05-03-seq-4.txt,gentleman nearly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth   several hundred thousand dollar
19,5,251,1630,1851-02-01-seq-5.txt,1851-02-01-seq-4.txt,gentleman nearly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
20,4,251,2167,1851-02-01-seq-5.txt,1851-04-26-seq-4.txt,gentleman nearly thousand slave worth several hundred thousand dollar,gentleman wno nearly thousand slave worth several hundred thousand dollar
21,5,251,2272,1851-02-01-seq-5.txt,1851-03-29-seq-3.txt,gentleman nearly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
22,5,251,2291,1851-02-01-seq-5.txt,1851-02-15-seq-3.txt,gentleman nearly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
23,5,251,2474,1851-02-01-seq-5.txt,1851-05-17-seq-4.txt,gentleman nearly thousand slave worth several hundred thousand dollar,citiliou gentleman nearly thousand slave worth   several hundred thousand dollar
24,4,260,261,1850-08-02-seq-4.txt,1850-08-02-seq-4.txt,hut tlis nrstake jhe constitution prohibit slavery tt person hold slave ovei twenty,prohibit slavery tt person hold slave ovei twenty    t
25,3,282,283,1860-05-19-seq-1.txt,1860-05-19-seq-1.txt,oven feci moderate degree interest hls captive imswould slave fact slave hi,hls captive imswould slave fact slave hi vm     f
26,8,302,312,1860-01-21-seq-1.txt,1860-01-21-seq-1.txt,slave shall tho duty every owner tueh slave slave make rnuuaily return tax collector district,ly slave pay owner sueh slave shall tho duty every owner tueh slave slave make rnuuaily return
27,7,311,312,1860-01-21-seq-1.txt,1860-01-21-seq-1.txt,hereby impose upon every dog keep ly slave pay owner sueh slave shall tho duty every owner,ly slave pay owner sueh slave shall tho duty every owner tueh slave slave make rnuuaily return
28,3,314,318,1850-05-24-seq-2.txt,1850-05-24-seq-2.txt,lie territory pass law rpet   ing african slavery now slave I here tlieio must law niul police,I here tlieio must law niul police regulationsns slavery the debute continue by mr
29,5,331,338,1850-03-16-seq-1.txt,1850-03-16-seq-1.txt,provide deliver 4   fugitive slave not lorn aftor petition follow abolish slavery,fugitive slave not lorn aftor petition follow abolish slavery fort magazine dock yard j
30,4,359,360,1858-09-04-seq-2.txt,1858-09-04-seq-2.txt,tlio owner distillery value slave sell black jug whisky slave become intoxi,slave sell black jug whisky slave become intoxi eatei ami be consequence drown
31,5,415,416,1858-10-09-seq-1.txt,1858-10-09-seq-1.txt,tlio united states deny right es I tahlish slavery within territory extend slavery thereto declare extension,tahlish slavery within territory extend slavery thereto declare extension therein against voice
32,5,450,468,1850-03-09-seq-3.txt,1850-03-09-seq-2.txt,ject inquiry whether constitution ad j niits exclude slaveiy propose state but understand gen cass go j,inquiry whether constitution admit exclude slaveiy propose state but understand gen cass go
33,4,452,464,1850-03-09-seq-3.txt,1850-03-09-seq-3.txt,slave tafes regard I property slave that tato consent come union,jealousy exist part slave tafes regard I property slave that tato
34,3,452,469,1850-03-09-seq-3.txt,1850-03-09-seq-2.txt,slave tafes regard I property slave that tato consent come union,slave states regard tneir property slave that tato consent come union
35,3,460,477,1850-03-09-seq-3.txt,1850-03-09-seq-2.txt,ever give himany instruction subject   slavery subjectthat attempt influence people decide,ever give any instruction subject slavery subjectthat attempt influence people dccidc
36,6,461,479,1850-03-09-seq-3.txt,1850-03-09-seq-2.txt,legal point resolution involve the resolution assert slavery bv law exist california lie I,legal point tiie resolution involve the resolution assert slavery bv law exist california he
37,10,463,481,1850-03-09-seq-3.txt,1850-03-09-seq-2.txt,mr toombs take floor speak hour upon slave question lie allude history tho origin,mr toombs take floor speak hour upon slave question lie allude history tho origin
38,6,467,485,1850-03-09-seq-3.txt,1850-03-09-seq-2.txt,constitutional obligation support slavery these man least consistent in purpose,constitutional obligation support slavery these man least consistent in purpose
39,6,487,2542,1860-11-10-seq-2.txt,1860-11-10-seq-1.txt,  to hang gentleman conic south steal slave   the retort call forth great cheer at,to bang gentleman come south steal slave   the retort call forth great cheer at
40,6,497,500,1858-05-22-seq-1.txt,1858-05-22-seq-1.txt,  j foq ever bo yield ft c fcamq to u4 tin slaveholder 1 slavethft slivvd state institu1,fcamq to u4 tin slaveholder 1 slavethft slivvd state institu1 tious object thiir hofitillly
41,5,534,537,1861-01-19-seq-4.txt,1861-01-19-seq-4.txt,I 1 l1 slave alcnt tbe owner premise tho kill proscribe tbnt tho permit shall desig I,tho kill proscribe tbnt tho permit shall desig I nato place tho slave permit   j time allow bo absent the jlill
42,6,574,576,1858-04-24-seq-1.txt,1858-04-24-seq-1.txt,jut   slave stat 4itcnila bo slave   uitc keep supply slave ill time furnish tke entire southern,ruiu h u uugo turina una turbulent tor j jut   slave stat 4itcnila bo slave   uitc keep supply slave
43,4,575,577,1858-04-24-seq-1.txt,1858-04-24-seq-1.txt,mveitcd slave state full   ipply slave individual energy   ld eniernrrao force eirftumstnn 1,tilt state find tfio territory yet mveitcd slave state full   ipply slave individual energy
44,4,629,632,1850-07-26-seq-2.txt,1850-07-26-seq-2.txt,holder would liberty carry slave south ot line but still know slavery,slave south ot line but still know slavery would go new territory
45,3,659,825,1850-12-28-seq-2.txt,1850-11-23-seq-2.txt,ciation gentleman nearly thousand slave worth several hundred thousand dollar,gentleman neatly thousand slave worth several hundred thousand dollar
46,3,659,918,1850-12-28-seq-2.txt,1850-11-30-seq-3.txt,ciation gentleman nearly thousand slave worth several hundred thousand dollar,j ciation gentleman near ly thousand slave worth    several hundred thousand dollar
47,3,659,931,1850-12-28-seq-2.txt,1851-03-08-seq-3.txt,ciation gentleman nearly thousand slave worth several hundred thousand dollar,viuiiuu vi uiiuiiuuii near1y thousand slave worth several hundred thousand dollar
48,5,659,1457,1850-12-28-seq-2.txt,1851-03-15-seq-3.txt,ciation gentleman nearly thousand slave worth several hundred thousand dollar,ol gentleman nearly thousand slave worth several hundred thousand dollar
49,5,659,1498,1850-12-28-seq-2.txt,1851-05-03-seq-4.txt,ciation gentleman nearly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth   several hundred thousand dollar
50,5,659,1630,1850-12-28-seq-2.txt,1851-02-01-seq-4.txt,ciation gentleman nearly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
51,4,659,2167,1850-12-28-seq-2.txt,1851-04-26-seq-4.txt,ciation gentleman nearly thousand slave worth several hundred thousand dollar,gentleman wno nearly thousand slave worth several hundred thousand dollar
52,5,659,2272,1850-12-28-seq-2.txt,1851-03-29-seq-3.txt,ciation gentleman nearly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
53,5,659,2291,1850-12-28-seq-2.txt,1851-02-15-seq-3.txt,ciation gentleman nearly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
54,5,659,2474,1850-12-28-seq-2.txt,1851-05-17-seq-4.txt,ciation gentleman nearly thousand slave worth several hundred thousand dollar,citiliou gentleman nearly thousand slave worth   several hundred thousand dollar
55,3,667,668,1850-09-13-seq-1.txt,1850-09-13-seq-1.txt,discontent come minister alabama slave insurrection new york slave abduction,alabama slave insurrection new york slave abduction proceeding to
56,3,677,695,1860-01-07-seq-1.txt,1860-01-07-seq-1.txt,population tho district army tlie uon I i slaveholder slaveholder   I m   meuiaiciy will not work torrettcd in I,j district mischievous infamous   attempt make arouse slave j population tho district army tlie uon I
57,3,687,688,1860-01-07-seq-1.txt,1860-01-07-seq-1.txt,destruction easily hi avoid hut convert use tlio slave if can not in thus convert advise,if can not in thus convert advise be destruction teach slave burn tluir master building kill rattle
58,3,737,738,1850-10-26-seq-4.txt,1850-10-26-seq-4.txt,fo become slave j the yoke slaveholder become gall nek we,submit law must prepare fo become slave j the yoke slaveholder
59,3,766,767,1861-04-13-seq-1.txt,1861-04-13-seq-1.txt,1st lo leave open door admission noiislaveholde state confederacy 2d in adopt basis i d threefifth,2d in adopt basis i d threefifth oi slave calculate federal   11 tition bl in grant tho internment tin
60,7,770,771,1861-04-13-seq-1.txt,1861-04-13-seq-1.txt,udd 400000 tree 28000 j slave   tennessee adda 70000 free 35000 slave north carolina 80i,j slave   tennessee adda 70000 free 35000 slave north carolina 80i 000 free 43000 slave
61,6,771,772,1861-04-13-seq-1.txt,1861-04-13-seq-1.txt,j slave   tennessee adda 70000 free 35000 slave north carolina 80i 000 free 43000 slave,free 35000 slave north carolina 80i 000 free 43000 slave j the llichuiond jcamiiicr whose full
62,6,775,776,1861-04-13-seq-1.txt,1861-04-13-seq-1.txt,inhabitant 017500 less 8 per ccnt south carolina gain slave 18000 free same numberslave mukiuir fourseventh,south carolina gain slave 18000 free same numberslave mukiuir fourseventh entire population this
63,6,777,778,1861-04-13-seq-1.txt,1861-04-13-seq-1.txt,mississippi state 1 slave outnumber free   latter j 80000 slave freeman   tex 1,slave outnumber free   latter j 80000 slave freeman   tex 1 1 as course grow rnpidlv
64,4,789,790,1859-04-30-seq-1.txt,1859-04-30-seq-1.txt,enough 1h fhrm ally hissystem of slave trade pretense combatting slavery united states itvrill,slave trade pretense combatting slavery united states itvrill   feel ljst
65,4,803,806,1851-05-03-seq-2.txt,1851-05-03-seq-2.txt,hack becoming slave territoryi nm ready assert principle exclusion slavoi l   i 1  ,donewherever I font nf land htaid hack become slave territoryi nm ready assert principle exclusion slavoi
66,4,814,815,1860-11-03-seq-1.txt,1860-11-03-seq-1.txt,orsvin write lincoln execute fugitive slave law letter tht countenance abolition slavery,fugitive slave law letter tht countenance abolition slavery district columbia without consent
67,3,825,918,1850-11-23-seq-2.txt,1850-11-30-seq-3.txt,gentleman neatly thousand slave worth several hundred thousand dollar,j ciation gentleman near ly thousand slave worth    several hundred thousand dollar
68,3,825,931,1850-11-23-seq-2.txt,1851-03-08-seq-3.txt,gentleman neatly thousand slave worth several hundred thousand dollar,viuiiuu vi uiiuiiuuii near1y thousand slave worth several hundred thousand dollar
69,3,825,1457,1850-11-23-seq-2.txt,1851-03-15-seq-3.txt,gentleman neatly thousand slave worth several hundred thousand dollar,ol gentleman nearly thousand slave worth several hundred thousand dollar
70,3,825,1498,1850-11-23-seq-2.txt,1851-05-03-seq-4.txt,gentleman neatly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth   several hundred thousand dollar
71,3,825,1630,1850-11-23-seq-2.txt,1851-02-01-seq-4.txt,gentleman neatly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
72,3,825,2167,1850-11-23-seq-2.txt,1851-04-26-seq-4.txt,gentleman neatly thousand slave worth several hundred thousand dollar,gentleman wno nearly thousand slave worth several hundred thousand dollar
73,3,825,2272,1850-11-23-seq-2.txt,1851-03-29-seq-3.txt,gentleman neatly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
74,3,825,2291,1850-11-23-seq-2.txt,1851-02-15-seq-3.txt,gentleman neatly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
75,3,825,2474,1850-11-23-seq-2.txt,1851-05-17-seq-4.txt,gentleman neatly thousand slave worth several hundred thousand dollar,citiliou gentleman nearly thousand slave worth   several hundred thousand dollar
76,6,833,834,1860-03-24-seq-1.txt,1860-03-24-seq-1.txt,wore turn loose upon community thus issir nil class slaveholder nun slaveholder ready meet this,thus issir nil class slaveholder nun slaveholder ready meet this isjjuo yu forco tlion thoy
77,3,884,889,1859-02-12-seq-1.txt,1859-02-12-seq-1.txt,nvner slave earor nunugeiucnt control slavo sholf nflict plave cruel unusual,lie same tliat person tho nvner slave earor nunugeiucnt control slavo sholf
78,6,915,916,1861-01-12-seq-4.txt,1861-01-12-seq-4.txt,icss sum tnreci urtlis hit north control 1 y antislavery sentiment   congress would isli slavery state,control 1 y antislavery sentiment   congress would isli slavery state against this amendment on
79,3,918,931,1850-11-30-seq-3.txt,1851-03-08-seq-3.txt,j ciation gentleman near ly thousand slave worth    several hundred thousand dollar,viuiiuu vi uiiuiiuuii near1y thousand slave worth several hundred thousand dollar
80,3,918,1457,1850-11-30-seq-3.txt,1851-03-15-seq-3.txt,j ciation gentleman near ly thousand slave worth    several hundred thousand dollar,ol gentleman nearly thousand slave worth several hundred thousand dollar
81,3,918,1498,1850-11-30-seq-3.txt,1851-05-03-seq-4.txt,j ciation gentleman near ly thousand slave worth    several hundred thousand dollar,gentleman nearly thousand slave worth   several hundred thousand dollar
82,3,918,1630,1850-11-30-seq-3.txt,1851-02-01-seq-4.txt,j ciation gentleman near ly thousand slave worth    several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
83,3,918,2167,1850-11-30-seq-3.txt,1851-04-26-seq-4.txt,j ciation gentleman near ly thousand slave worth    several hundred thousand dollar,gentleman wno nearly thousand slave worth several hundred thousand dollar
84,3,918,2272,1850-11-30-seq-3.txt,1851-03-29-seq-3.txt,j ciation gentleman near ly thousand slave worth    several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
85,3,918,2291,1850-11-30-seq-3.txt,1851-02-15-seq-3.txt,j ciation gentleman near ly thousand slave worth    several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
86,3,918,2474,1850-11-30-seq-3.txt,1851-05-17-seq-4.txt,j ciation gentleman near ly thousand slave worth    several hundred thousand dollar,citiliou gentleman nearly thousand slave worth   several hundred thousand dollar
87,3,931,1457,1851-03-08-seq-3.txt,1851-03-15-seq-3.txt,viuiiuu vi uiiuiiuuii near1y thousand slave worth several hundred thousand dollar,ol gentleman nearly thousand slave worth several hundred thousand dollar
88,3,931,1498,1851-03-08-seq-3.txt,1851-05-03-seq-4.txt,viuiiuu vi uiiuiiuuii near1y thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth   several hundred thousand dollar
89,3,931,1630,1851-03-08-seq-3.txt,1851-02-01-seq-4.txt,viuiiuu vi uiiuiiuuii near1y thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
90,3,931,2167,1851-03-08-seq-3.txt,1851-04-26-seq-4.txt,viuiiuu vi uiiuiiuuii near1y thousand slave worth several hundred thousand dollar,gentleman wno nearly thousand slave worth several hundred thousand dollar
91,3,931,2272,1851-03-08-seq-3.txt,1851-03-29-seq-3.txt,viuiiuu vi uiiuiiuuii near1y thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
92,3,931,2291,1851-03-08-seq-3.txt,1851-02-15-seq-3.txt,viuiiuu vi uiiuiiuuii near1y thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
93,3,931,2474,1851-03-08-seq-3.txt,1851-05-17-seq-4.txt,viuiiuu vi uiiuiiuuii near1y thousand slave worth several hundred thousand dollar,citiliou gentleman nearly thousand slave worth   several hundred thousand dollar
94,9,934,935,1860-08-25-seq-2.txt,1860-08-25-seq-2.txt,  tiie census cnliell county shows j j 10 slave ten ivce negro 3j slave eight free negro lhsoo,j j 10 slave ten ivce negro 3j slave eight free negro lhsoo tiik luosiect iiv skmaromr seward get
95,3,956,957,1860-02-04-seq-2.txt,1860-02-04-seq-2.txt,fresh hattlo fiehls revolution make pro slavery jovernmcnt they make fugitive slave law erect tor j,make fugitive slave law erect tor j ritofv territory slavery therein j lie defend institution slavery in I
96,7,957,958,1860-02-04-seq-2.txt,1860-02-04-seq-2.txt,make fugitive slave law erect tor j ritofv territory slavery therein j lie defend institution slavery in I,ritofv territory slavery therein j lie defend institution slavery in I stead claim boe lie creature lo j
97,7,959,960,1860-02-04-seq-2.txt,1860-02-04-seq-2.txt,sist wilmot proviso nnd 1 shall slave state   claim j slavery shall spread nnd that confine,shall slave state   claim j slavery shall spread nnd that confine   narrow space shall bo starve
98,3,1011,2437,1860-09-22-seq-3.txt,1860-09-29-seq-3.txt,koouritie receive possession land ami slave whon term comply with pay fr necessary paper,security receive possession land ami slave whon term nre comply with pay rocossury papor
99,3,1055,1061,1850-05-03-seq-3.txt,1850-05-03-seq-3.txt,  vii c oimiv vciov hi1uio i southern slaveholder pursue slave northern state get,southern slaveholder pursue slave northern state get process act 1793
100,4,1139,1140,1861-03-02-seq-2.txt,1861-03-02-seq-2.txt,amendment congress power regulate control abolish slavery state discharge slave service,regulate control abolish slavery state discharge slave service contrary law district columbia
101,6,1141,1142,1861-03-02-seq-2.txt,1861-03-02-seq-2.txt,neither tho power prevent interstate interterritorial slave trade tho fcde   ral government mustpay value slave,interterritorial slave trade tho fcde   ral government mustpay value slave   rescue marshal
102,8,1157,2536,1860-10-20-seq-3.txt,1860-10-06-seq-3.txt,j10ums ok sale the slave credit twelve month interest date purchaser give bond,tkitms ok sale the slave credit twelve month interest date purchaser give bond
103,6,1157,2659,1860-10-20-seq-3.txt,1860-10-13-seq-3.txt,j10ums ok sale the slave credit twelve month interest date purchaser give bond,thiim ok sale the slave credit twelve month interest date purchaser jive bond
104,5,1157,2691,1860-10-20-seq-3.txt,1860-10-27-seq-3.txt,j10ums ok sale the slave credit twelve month interest date purchaser give bond,tkllm of salic tho slave credit twelve month interest date purchaser give bond
105,8,1159,1162,1858-03-20-seq-1.txt,1858-03-20-seq-1.txt,ainl operative call they urn slavb tho difference hbtwoon we be slave aro hire lift well compeni,slavb tho difference hbtwoon we be slave aro hire lift well compeni sate starvationno begging
106,4,1194,3036,1850-12-07-seq-4.txt,1850-12-14-seq-4.txt,detect report prosecute tempt corrupt slave disseminate abolitionto p ocurc insubordination,detect report prosecute tempt corrupt slave disseminate abolitionto procure
107,4,1201,1203,1858-05-01-seq-1.txt,1858-05-01-seq-1.txt,abolish tho slave representation surrender fugitive slave alter apportionment correspond rei,illicit proceed amend constitution abolish tho slave representation surrender fugitive slave alter
108,6,1245,1254,1858-06-12-seq-1.txt,1858-06-12-seq-1.txt,1794 1800 slave trade confine slave ro nomine isut net oi louf proviucs tiiat alter first january,savrri mr cobb say net 1794 1800 slave trade confine slave ro nomine isut net
109,3,1257,1258,1858-06-12-seq-1.txt,1858-06-12-seq-1.txt,also say apprentice system another name slave trade this be course view mr cobb take,this be course view mr cobb take it slave trad matter name may go law united
110,7,1265,1267,1858-07-31-seq-2.txt,1858-07-31-seq-2.txt,  a large slaver board one thousand slave appear oft port tho 27th ultimo speak pilot captain,ncv york times say   a large slaver board one thousand slave appear oft port tho
111,4,1331,1332,1851-04-19-seq-4.txt,1851-04-19-seq-4.txt,people listen nothing antislavery freesoil repeal fugitive slave law the president,antislavery freesoil repeal fugitive slave law the president might continue have
112,4,1350,1351,1857-08-08-seq-2.txt,1857-08-08-seq-2.txt,port dragoon our correspondont j states tho proslavery party give contest slavery beforo arrival,state tho proslavery party give contest slavery beforo arrival gov walkerthat tho country mute
113,4,1354,1364,1850-02-16-seq-1.txt,1850-02-16-seq-1.txt,  prohibit within district slave trade slave broughtintoit state   place beyond limit ot district,  but resolve that it expedient   prohibit within district slave trade slave broughtintoit state
114,3,1360,1361,1850-02-16-seq-1.txt,1850-02-16-seq-1.txt,restriction respect exclusion introduction slavery icsolve that slavery ex,exclusion introduction slavery icsolve that slavery ex ist law likely introduce
115,3,1406,1418,1860-08-25-seq-1.txt,1860-08-25-seq-1.txt,abolish slavery district columbia territory pioiibit slave p isse one state another,end capitol call upon congress abolish slavery district columbia territory pioiibit slave
116,6,1409,1421,1860-08-25-seq-1.txt,1860-08-25-seq-1.txt,pass replevin law give fugitive slave trial lj jury supreme court determine slave enter massachusetts,slave trial lj jury supreme court determine slave enter massachusetts iiie assent master shall
117,8,1412,1433,1860-08-25-seq-1.txt,1860-08-25-seq-1.txt,immencc demand slave labor rich I cotton field south slave havo I ir,value great staple tobacco tho I immencc demand slave labor rich I cotton field south slave havo I
118,7,1419,1420,1860-08-25-seq-1.txt,1860-08-25-seq-1.txt,  select committee ho require I abolish slavery district columbia   the occasion seize descant upon slave j,abolish slavery district columbia   the occasion seize descant upon slave j ry southern state prove
119,7,1446,1452,1865-12-09-seq-3.txt,1865-12-09-seq-3.txt,tito cousu muon tho united states recognize property slave aud nu appropriation make congress indemnify slave owner tho,property slave aud nu appropriation make congress indemnify slave owner tho district columbia slavery wob abolish
120,6,1452,1453,1865-12-09-seq-3.txt,1865-12-09-seq-3.txt,property slave aud nu appropriation make congress indemnify slave owner tho district columbia slavery wob abolish,congress indemnify slave owner tho district columbia slavery wob abolish 1801 I therefore cherish tho hopo
121,5,1457,1498,1851-03-15-seq-3.txt,1851-05-03-seq-4.txt,ol gentleman nearly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth   several hundred thousand dollar
122,5,1457,1630,1851-03-15-seq-3.txt,1851-02-01-seq-4.txt,ol gentleman nearly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
123,4,1457,2167,1851-03-15-seq-3.txt,1851-04-26-seq-4.txt,ol gentleman nearly thousand slave worth several hundred thousand dollar,gentleman wno nearly thousand slave worth several hundred thousand dollar
124,5,1457,2272,1851-03-15-seq-3.txt,1851-03-29-seq-3.txt,ol gentleman nearly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
125,5,1457,2291,1851-03-15-seq-3.txt,1851-02-15-seq-3.txt,ol gentleman nearly thousand slave worth several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
126,5,1457,2474,1851-03-15-seq-3.txt,1851-05-17-seq-4.txt,ol gentleman nearly thousand slave worth several hundred thousand dollar,citiliou gentleman nearly thousand slave worth   several hundred thousand dollar
127,3,1461,1462,1858-02-06-seq-2.txt,1858-02-06-seq-2.txt,  j    slavery tiiue now system northern hircdservitudo slavery,slavery tiiue now system northern hircdservitudo slavery oontrastiu starve misery
128,3,1474,1475,1861-02-02-seq-1.txt,1861-02-02-seq-1.txt,I nun iii liiiiuitii iiuiii lie laoor oi iiio u0k1 j the largo slaveholder proprietor   tlio south begin life great part nonj,  tlio south begin life great part nonj slaveholder 7 i3nt fortune reserve
129,5,1498,1630,1851-05-03-seq-4.txt,1851-02-01-seq-4.txt,gentleman nearly thousand slave worth   several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
130,4,1498,2167,1851-05-03-seq-4.txt,1851-04-26-seq-4.txt,gentleman nearly thousand slave worth   several hundred thousand dollar,gentleman wno nearly thousand slave worth several hundred thousand dollar
131,5,1498,2272,1851-05-03-seq-4.txt,1851-03-29-seq-3.txt,gentleman nearly thousand slave worth   several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
132,5,1498,2291,1851-05-03-seq-4.txt,1851-02-15-seq-3.txt,gentleman nearly thousand slave worth   several hundred thousand dollar,gentleman nearly thousand slave worth several hundred thousand dollar
133,5,1498,2474,1851-05-03-seq-4.txt,1851-05-17-seq-4.txt,gentleman nearly thousand slave worth   several hundred thousand dollar,citiliou gentleman nearly thousand slave worth   several hundred thousand dollar
134,3,1513,3036,1850-11-23-seq-1.txt,1850-12-14-seq-4.txt,detectroport end prosecute tempt corrupt slave disseminate abolitionto procure insubordination,detect report prosecute tempt corrupt slave disseminate abolitionto procure
135,4,1529,1530,1850-03-29-seq-2.txt,1850-03-29-seq-2.txt,newyork extension slavery thnidinusion j slave states trill south submit,slavery thnidinusion j slave states trill south submit outrage till sbe content
136,3,1600,1601,1858-03-06-seq-3.txt,1858-03-06-seq-3.txt,aforesaid that publication hereof shall bo unlawful nnv slave large 0 oclock I m without special permit,0 oclock I m without special permit and slave offending shall commit jail remain 8 oclock morn
137,8,1604,1605,1861-06-22-seq-2.txt,1861-06-22-seq-2.txt,vant till tho negro return mid slavo sell cuba elsewhere two kee must bo enslave tho time fo,slavo sell cuba elsewhere two kee must bo enslave tho time fo bea ranee wretch hus passe
