,no_reuse,pair_index1,pair_index2,pair_date1,pair_date2,pair_text1,pair_text2
48,7,437,4109,1854-04-28-seq-3.txt,1854-04-21-seq-3.txt,arsa feet s inch high the owner say slave hereby notify come ward prove proper v pav chnrire take,foot 8   inch high the owner say slave hereby notify come ward prove property pay charge lake
49,7,437,4224,1854-04-28-seq-3.txt,1854-07-07-seq-4.txt,arsa feet s inch high the owner say slave hereby notify come ward prove proper v pav chnrire take,foot 8 9 inch high the owner say slave hereby notify come ward prove property pay charge take
50,3,437,4507,1854-04-28-seq-3.txt,1854-05-26-seq-4.txt,arsa feet s inch high the owner say slave hereby notify come ward prove proper v pav chnrire take,foot 8 or inchcsliidi the owner say slave hereby notify come for wnrd prove property pay charge take
51,4,437,4959,1854-04-28-seq-3.txt,1854-07-21-seq-4.txt,arsa feet s inch high the owner say slave hereby notify come ward prove proper v pav chnrire take,foot 8 9 inch hiirh tho owner say slave hereby notify come ward prove property pav charge take
52,5,437,5034,1854-04-28-seq-3.txt,1854-08-04-seq-4.txt,arsa feet s inch high the owner say slave hereby notify come ward prove proper v pav chnrire take,foot 8 9 inch hitrh the owner say slave hereby notify come ward prove property pay charge take
53,5,448,449,1855-11-30-seq-2.txt,1855-11-30-seq-2.txt,zen one free state slave may escaped pay amount owner say slave notnith,slave may escaped pay amount owner say slave notnith    
54,7,452,1890,1854-05-19-seq-4.txt,1854-08-11-seq-4.txt,fect 8 9 inch inch the owner say slave hereby notify come ward prove property pay enarge ano mare,foot 8 9 inch liieh the owner say slave hereby notify come ward prove property pay charge take
55,3,452,2107,1854-05-19-seq-4.txt,1854-04-14-seq-3.txt,fect 8 9 inch inch the owner say slave hereby notify come ward prove property pay enarge ano mare,foot 8 l inch high the owner say slave hereby notify come for ward prove property pay charge aud tako
56,7,452,2108,1854-05-19-seq-4.txt,1854-08-18-seq-4.txt,fect 8 9 inch inch the owner say slave hereby notify come ward prove property pay enarge ano mare,foot 8 tf inch hiuh the owner say slave hereby notify come ward prove property pay charge take
57,5,452,2573,1854-05-19-seq-4.txt,1854-08-25-seq-4.txt,fect 8 9 inch inch the owner say slave hereby notify come ward prove property pay enarge ano mare,font sfru innliaa link tl say slave hereby notify come ward prove property pay chnrtre take
58,7,452,2706,1854-05-19-seq-4.txt,1854-06-23-seq-4.txt,fect 8 9 inch inch the owner say slave hereby notify come ward prove property pay enarge ano mare,foot 8 9 inch high the owner say slave hereby notify come ward prove property pay charge take
59,7,452,3567,1854-05-19-seq-4.txt,1854-06-09-seq-4.txt,fect 8 9 inch inch the owner say slave hereby notify come ward prove property pay enarge ano mare,foot 8 tf inch hiiili the owner say slave hereby notify come ward prove property pay charge take
60,7,452,4109,1854-05-19-seq-4.txt,1854-04-21-seq-3.txt,fect 8 9 inch inch the owner say slave hereby notify come ward prove property pay enarge ano mare,foot 8   inch high the owner say slave hereby notify come ward prove property pay charge lake
61,7,452,4224,1854-05-19-seq-4.txt,1854-07-07-seq-4.txt,fect 8 9 inch inch the owner say slave hereby notify come ward prove property pay enarge ano mare,foot 8 9 inch high the owner say slave hereby notify come ward prove property pay charge take
62,3,452,4507,1854-05-19-seq-4.txt,1854-05-26-seq-4.txt,fect 8 9 inch inch the owner say slave hereby notify come ward prove property pay enarge ano mare,foot 8 or inchcsliidi the owner say slave hereby notify come for wnrd prove property pay charge take
63,5,452,4959,1854-05-19-seq-4.txt,1854-07-21-seq-4.txt,fect 8 9 inch inch the owner say slave hereby notify come ward prove property pay enarge ano mare,foot 8 9 inch hiirh tho owner say slave hereby notify come ward prove property pav charge take
64,7,452,5034,1854-05-19-seq-4.txt,1854-08-04-seq-4.txt,fect 8 9 inch inch the owner say slave hereby notify come ward prove property pay enarge ano mare,foot 8 9 inch hitrh the owner say slave hereby notify come ward prove property pay charge take
65,4,483,484,1858-01-29-seq-1.txt,1858-01-29-seq-1.txt,  return the vote the constitution slavery 6143 tho constitu tion without slavery 6569,slavery 6143 tho constitu tion without slavery 6569 at election hold oa 4 th january
66,5,533,539,1861-09-13-seq-2.txt,1861-09-13-seq-2.txt,farmer lo slave culture pro duction pf slaves boston now york becomeoneo maiket,york must surrendered farmers lo slave culture pro duction pf slaves boston now
67,4,541,2988,1854-07-14-seq-1.txt,1854-11-10-seq-3.txt,light africa recently issue circular number black hold slavery different country seven half mil,show number black hold slavery different country seven half million 3095000
68,3,555,1017,1859-11-11-seq-3.txt,1859-12-02-seq-4.txt,two boe large stout young man per son desiriug rwixlenoe valaabla slave doubtless well attend say sale,two beiug largo stout young man per son desire residence valuable slave doubtless well attend say sale
69,5,571,572,1861-05-17-seq-3.txt,1861-05-17-seq-3.txt,bring civil authority trial 4 boo slave disarm prevent nssomblnge slave unusual number,4 boo slave disarm prevent nssomblnge slave unusual number keep slave population in proper subjection
70,6,572,573,1861-05-17-seq-3.txt,1861-05-17-seq-3.txt,4 boo slave disarm prevent nssomblnge slave unusual number keep slave population in proper subjection,nssomblnge slave unusual number keep slave population in proper subjection boo pence order observe
71,4,606,648,1863-01-16-seq-2.txt,1862-10-03-seq-2.txt,hundred sixtythree person hold   slave within state designate part state people whereof shall,one thousand eight hundred sixtythree person hold el slave within state designate part state people whereof
72,7,625,626,1850-10-18-seq-2.txt,1850-10-18-seq-2.txt,cotton garment nil product ol ihe toil ol slave isacrmce appeine you soon extinguish slavery dress,ihe toil ol slave isacrmce appeine you soon extinguish slavery dress ing low the whole cotton crop
73,4,663,664,1857-01-09-seq-2.txt,1857-01-09-seq-2.txt,entitle   scriptural examination insti tution slavery intend prove developement slavery united sutes,tution slavery intend prove developement slavery united sutes calculate aecure civil religious lib
74,8,681,682,1850-10-25-seq-2.txt,1850-10-25-seq-2.txt,treat not steal slave hut lo give i3   l1 emancipation uf slave wound,not steal slave hut lo give i3   l1 emancipation uf slave wound   lender conscience dear souls ihe
75,3,701,702,1862-10-31-seq-1.txt,1862-10-31-seq-1.txt,restore slave state it slave states cut union end slavestate ever,slave states cut union end slavestate ever admit union they
76,6,712,713,1851-06-06-seq-3.txt,1851-06-06-seq-3.txt,she hold million upon million slavery her slave many kind tho slave ot ljobt tlic,slavery her slave many kind tho slave ot ljobt tlic slave factory slave
77,5,713,714,1851-06-06-seq-3.txt,1851-06-06-seq-3.txt,slavery her slave many kind tho slave ot ljobt tlic slave factory slave,kind tho slave ot ljobt tlic slave factory slave mine perish slave
78,10,832,833,1856-12-26-seq-1.txt,1856-12-26-seq-1.txt,every slavs shall eount one instead of now live slavea count three 1 inid iv office president vra,base upon tntirt population every slavs shall eount one instead of now live slavea count three 1 inid
79,4,850,851,1854-10-27-seq-1.txt,1854-10-27-seq-1.txt,ngalnst mr benton st louis proslavery man in cky antislavery man may belong,proslavery man in cky antislavery man may belong ganization majority proslavery
80,3,851,852,1854-10-27-seq-1.txt,1854-10-27-seq-1.txt,proslavery man in cky antislavery man may belong ganization majority proslavery,antislavery man may belong ganization majority proslavery the national organ start
81,4,857,858,1858-03-26-seq-1.txt,1858-03-26-seq-1.txt,tion go pearl river miss look slaver   it say new orleans delta statement slave,slaver   it say new orleans delta statement slave trade pronounce in washington su
82,8,875,877,1856-02-01-seq-3.txt,1856-02-01-seq-3.txt,slaver mistress unless would I ear tlte state th slave decline leav for hit pout  ,  fuse to allow ths liberation twenty slaver mistress unless would I ear tlte state th slave decline leav
83,4,878,879,1862-05-23-seq-1.txt,1862-05-23-seq-1.txt,in region everyone own one slave here elsewhere I be slave well treat,slave here elsewhere I be slave well treat well provide for they appear hap
84,4,886,890,1857-10-23-seq-2.txt,1857-10-23-seq-2.txt,slavery exist possession slave would enforce exiate law upon subject as regard slavery,it it recognize right state slavery exist possession slave would enforce exiate law
85,6,886,891,1857-10-23-seq-2.txt,1857-10-23-seq-2.txt,slavery exist possession slave would enforce exiate law upon subject as regard slavery,slave would enforce exiate law upon subject as regard slavery territory recognise principle
86,6,905,906,1857-06-12-seq-2.txt,1857-06-12-seq-2.txt,submit constitution lo people he deprecate ngitiilioii slavery nn oress snvs slavery ultimately deter,he deprecate ngitiilioii slavery nn oress snvs slavery ultimately deter mined climate see knnse nn jnimo
87,8,914,919,1856-03-14-seq-2.txt,1856-03-14-seq-2.txt,thus north author fugi tive slave law keep slave long profitable nnd engage iu slave trade,tive slave law keep slave long profitable nnd engage iu slave trade government prohibit we
88,4,951,952,1856-02-08-seq-1.txt,1856-02-08-seq-1.txt,freeman half million freeman half million slave whether half million slave would,half million slave whether half million slave would well subordination
89,4,957,958,1856-02-08-seq-1.txt,1856-02-08-seq-1.txt,constitution loan invasion ultimately slave free states destruc tion slavery amalgamation race,slave free states destruc tion slavery amalgamation race sod final test superiority one
90,7,959,960,1856-02-08-seq-1.txt,1856-02-08-seq-1.txt,lar first constitute tie status slavery united states and second wliat tho effect otslavery tie slnvchim,slavery united states and second wliat tho effect otslavery tie slnvchim self nnd society weie exst
91,7,965,966,1856-02-08-seq-1.txt,1856-02-08-seq-1.txt,admission new state lie also consid ere tho effect tho institution slavery slave aad society not south,ere tho effect tho institution slavery slave aad society not south say
92,6,975,979,1860-11-23-seq-1.txt,1860-11-23-seq-1.txt,lull upon tho border slave state we principally slave escape neighboring lice state,gitive law evadod iho loss lull upon tho border slave state we principally slave escape
93,6,1005,1006,1861-04-05-seq-1.txt,1861-04-05-seq-1.txt,illegality place upon institution slavery fundamental law ugiiiist tho slave tradd ill opin,institution slavery fundamental law ugiiiist tho slave tradd ill opin ion matter policy nnd not
94,6,1012,1725,1862-04-18-seq-3.txt,1862-05-09-seq-3.txt,anthony sliuer have this day file petition go voluntary slavery henry matlock say petition ho act,anthony sliger have tlu3 day file petition go voluntary slavery henry matlock say petition b oed
95,6,1017,3044,1859-12-02-seq-4.txt,1859-12-09-seq-4.txt,two beiug largo stout young man per son desire residence valuable slave doubtless well attend say sale,two largo stout young man per son desire residence valuable slave douhtloas well attend say sale
96,5,1027,1028,1855-01-05-seq-1.txt,1855-01-05-seq-1.txt,next congress shall come slavery constitution vote ad mission it though ho slavery,slavery constitution vote ad mission it though ho slavery extension ton right mould
97,3,1051,1052,1854-03-10-seq-2.txt,1854-03-10-seq-2.txt,mind white male 201 female 182 free negro 9 slave 82 aggregato 474 insane white male 204 female 17 g,insane white male 204 female 17 g free negro 5 slave 22 aggregate 407 idiotic white male 417 female 339
98,6,1080,1081,1853-06-03-seq-1.txt,1853-06-03-seq-1.txt,labor could procure the slave trade slave birth gin meet demand labor slave,the slave trade slave birth gin meet demand labor slave property savanrea enormously nere wiin
99,4,1114,1115,1863-07-17-seq-1.txt,1863-07-17-seq-1.txt,lanhroiihy liberty religion neroy com1 ami comfort enemies united bining rebuke crime oi slavery well slaveiv great crime,bin rebuke crime oi slavery well slaveiv great crime hear
100,5,1171,1172,1860-09-28-seq-2.txt,1860-09-28-seq-2.txt,favor enforcement fugitive slave lnw oppose nny aggressive movement slavery exist no,slave lnw oppose nny aggressive movement slavery exist no congressional action relution slavery
101,4,1172,1173,1860-09-28-seq-2.txt,1860-09-28-seq-2.txt,slave lnw oppose nny aggressive movement slavery exist no congressional action relution slavery,movement slavery exist no congressional action relution slavery territory recommend
102,6,1191,1192,1855-11-02-seq-3.txt,1855-11-02-seq-3.txt,sas iv deleirates elect whitfield thu proslavery party rea der thu antislavery squatter ter,whitfield thu proslavery party rea der thu antislavery squatter ter ritory liulli uome washington
103,4,1196,1197,1861-03-16-seq-2.txt,1861-03-16-seq-2.txt,far south would run mad disunion ist live anti slavery mosphere would antislavery fa,ist live anti slavery mosphere would antislavery fa natics theoarrison school
104,3,1199,1200,1861-03-16-seq-2.txt,1861-03-16-seq-2.txt,ever power enemy slavery interfere institntion slave state with fear,slavery interfere institntion slave state with fear interference way south
105,3,1201,4657,1861-03-16-seq-2.txt,1861-03-15-seq-2.txt,bill pass montgomery congress suppression african slave trade on mercury thus com,bill pass montgomery congress suppression african slave trude on mercury thus com
106,6,1202,4658,1861-03-16-seq-2.txt,1861-03-15-seq-2.txt,southernn confederacy positively prohibit african slave trade make duly congress pass,tho southern confederacy positively prohibit african slave trade make duly congress pass
107,5,1233,1234,1857-08-28-seq-2.txt,1857-08-28-seq-2.txt,head a glance ahead discuss slavery question conclude n follow the slavery agitation regard,slavery question conclude n follow the slavery agitation regard menns procure power parlie fr ction
108,7,1239,1240,1850-05-03-seq-1.txt,1850-05-03-seq-1.txt,law 1793 iiip recovery fugiiive slave shall afford security lo south 4mi to abolih slave trade,slave shall afford security lo south 4mi to abolih slave trade district ol columbia extend l lie law
109,8,1250,1269,1858-09-17-seq-1.txt,1858-09-17-seq-1.txt,3 the revival slave trndo would ruinously impair value slave nnd de stroy eulturo short staple cotton,institution incubus nmong they 3 the revival slave trndo would ruinously impair value slave nnd de
110,5,1257,1258,1858-09-17-seq-1.txt,1858-09-17-seq-1.txt,witness scene op board misi sispi slaver tho conduct inter state slavetrade congressional interference,sispi slaver tho conduct inter state slavetrade congressional interference which however objectionable prac
111,8,1261,1262,1858-09-17-seq-1.txt,1858-09-17-seq-1.txt,become cutthront pirate we hnve aicklv sensibilitie sobj ct slavery will bold slavery n nn exist institution,aicklv sensibilitie sobj ct slavery will bold slavery n nn exist institution innd defensible economically
112,3,1277,4642,1861-05-17-seq-1.txt,1861-02-15-seq-2.txt,state have jurisdiction crime 3 a slave one state escape another shall bo deliver claim,confederacy art 4 third clause sec 2 a slave one state escape another shall
113,5,1284,1285,1857-12-04-seq-2.txt,1857-12-04-seq-2.txt,action tha kansas convention io srrb mill th slavery cause th people   thie force th free slate man lo vot ror,thie force th free slate man lo vot ror th constitution without slavery whieh fa otherwise unobjectionable tha nlnn in nnlj
114,4,1286,1294,1862-12-19-seq-2.txt,1862-12-19-seq-2.txt,good among reason cause fugitive slave would turn abolish slavery south,cause fugitive slave would turn abolish slavery south therefore great controlling mo
115,6,1338,1339,1856-06-27-seq-2.txt,1856-06-27-seq-2.txt,future something else prompt toil move aspiration besides slavery anti slavery denounce aa lame submis,move aspiration besides slavery anti slavery denounce aa lame submis sionisls untrue north south
116,3,1355,3707,1862-01-03-seq-1.txt,1861-12-20-seq-2.txt,itllimnee tho mind ef lincoln hia exception peculiar slavery pro position mr cameron,influence over mind lincoln exception peculiar slavery pro position mr cameron
117,3,1359,2628,1851-03-28-seq-3.txt,1851-04-04-seq-3.txt,ihe 25lli february las negro man runaway slave call bis name jamks glass,ihe 25th february las negro man runaway slave call name jamks olass
118,5,1363,1364,1856-10-17-seq-1.txt,1856-10-17-seq-1.txt,northern city record horrible death n fugitive slave it say   we tearful slave case,n fugitive slave it say   we tearful slave case day since a slave man closely pack
119,7,1364,1365,1856-10-17-seq-1.txt,1856-10-17-seq-1.txt,n fugitive slave it say   we tearful slave case day since a slave man closely pack,we tearful slave case day since a slave man closely pack box not   box mark good
120,3,1367,2751,1857-02-13-seq-4.txt,1857-02-20-seq-4.txt,r 7 174 76 79 tbe follow negro slave wit reuben age 40 yeara   amy age 46 yeara charle age,73 74 76 79 follow negro slave wit reuben age 40 year amy age 43 year charles age
121,3,1413,1890,1854-07-28-seq-4.txt,1854-08-11-seq-4.txt,foot sort inch lush 1 lie owner say slave herehy notify come ward prove property pay charge aim take,foot 8 9 inch liieh the owner say slave hereby notify come ward prove property pay charge take
122,3,1413,2108,1854-07-28-seq-4.txt,1854-08-18-seq-4.txt,foot sort inch lush 1 lie owner say slave herehy notify come ward prove property pay charge aim take,foot 8 tf inch hiuh the owner say slave hereby notify come ward prove property pay charge take
123,3,1413,2706,1854-07-28-seq-4.txt,1854-06-23-seq-4.txt,foot sort inch lush 1 lie owner say slave herehy notify come ward prove property pay charge aim take,foot 8 9 inch high the owner say slave hereby notify come ward prove property pay charge take
124,3,1413,3567,1854-07-28-seq-4.txt,1854-06-09-seq-4.txt,foot sort inch lush 1 lie owner say slave herehy notify come ward prove property pay charge aim take,foot 8 tf inch hiiili the owner say slave hereby notify come ward prove property pay charge take
125,3,1413,4109,1854-07-28-seq-4.txt,1854-04-21-seq-3.txt,foot sort inch lush 1 lie owner say slave herehy notify come ward prove property pay charge aim take,foot 8   inch high the owner say slave hereby notify come ward prove property pay charge lake
126,3,1413,4224,1854-07-28-seq-4.txt,1854-07-07-seq-4.txt,foot sort inch lush 1 lie owner say slave herehy notify come ward prove property pay charge aim take,foot 8 9 inch high the owner say slave hereby notify come ward prove property pay charge take
127,3,1413,5034,1854-07-28-seq-4.txt,1854-08-04-seq-4.txt,foot sort inch lush 1 lie owner say slave herehy notify come ward prove property pay charge aim take,foot 8 9 inch hitrh the owner say slave hereby notify come ward prove property pay charge take
128,3,1443,1444,1860-11-02-seq-2.txt,1860-11-02-seq-2.txt,enforcement law mean giv ing slaveholder south unrestricted right spread slavery,ing slaveholder south unrestricted right spread slavery nil territory free nnd pro
129,4,1446,1447,1860-11-02-seq-2.txt,1860-11-02-seq-2.txt,free labor how man pref erence freo labor slave voto slaveextende candidate tho,erence freo labor slave voto slaveextende candidate tho presidency confess ignor
130,6,1458,1459,1855-11-09-seq-2.txt,1855-11-09-seq-2.txt,congress ought lo legislate upon stinjcct ol slavery either iii state territory slavery n niunici,stinjcct ol slavery either iii state territory slavery n niunici regulation nnu govern
131,5,1465,1472,1850-10-11-seq-1.txt,1850-10-11-seq-1.txt,increase security slavery 8lave displace supply ihe place ol iree inlmliihiiis leseu ihe vole,slave population constitution increase security slavery 8lave displace supply ihe place ol
