,no_reuse,pair_index1,pair_index2,pair_date1,pair_date2,pair_text1,pair_text2
48,4,789,790,1862-02-14-seq-3.txt,1862-02-14-seq-3.txt,accomplish pttrposo cmancipatiug tho slavos tho agency southcrn slavoholdcrs attcmpte pcr,tho slavos tho agency southcrn slavoholdcrs attcmpte pcr petuation extcnsion thoy maturcd
49,4,831,832,1854-03-10-seq-2.txt,1854-03-10-seq-2.txt,wake iass bill rouse icttit sebastian shield slidcll stuart rt bttongcr moro hitter antislavery feel1 touccy walker williams ho   ing ever beforo exist na air iladgcrthen offer amendment,e ever beforo exist na air iladgcrthen offer amendment tion you miy declarethit slavery can not above nnd agree yea llo nay tl go ol climate onuprouuciioiii j
50,5,834,835,1854-03-10-seq-2.txt,1854-03-10-seq-2.txt,hereafter spring race bond veto power governor might man slaves the father cousli bo overrule hy twothird vote adopt tntional ago believe do1 mr clayton move striko pro,tntional ago believe do1 mr clayton move striko pro liveranco slavery would come hut visum allow alien voto hold office would seem province wos messrs walker iotlit dodge chaso
51,16,853,854,1862-02-14-seq-2.txt,1862-02-14-seq-2.txt,b lt imtucdialo cmanclpation tho ry wish tho latter oen mcclel slave tbe dtstrict 3 000 num un ncver even assentcd thc expcdition borpae loj ui ownira 8300 alave dlsapprove entiroly,slave tbe dtstrict 3 000 num un ncver even assentcd thc expcdition borpae loj ui ownira 8300 alave dlsapprove entiroly irotn hivannah may rnually iheeilngi jluinldr al
52,7,857,862,1856-07-04-seq-2.txt,1856-07-04-seq-2.txt,  lle fifilvo alave law mclude tlcii comea niiotler aerus un slavery ipiestion,tion nnd approve ol iho comproimo irjjo   lle fifilvo alave law mclude tlcii comea niiotler aerus un slavery
53,6,866,870,1861-05-31-seq-2.txt,1861-05-31-seq-2.txt,oovernment rely aupport tho   ing cnemy put n way help hepublican organizationl tusremember waa inghimaelf tho slave whorunsnway baaed mutual aiirrorulcr old party or work rebel battcriei erect batterba,al at aame time ue would abandon diacnvered capital wny welldothe hepublican organization   ou   ing ti lake alavea wbo help oovernment rely aupport tho   ing cnemy put n way help
54,7,879,880,1856-09-19-seq-2.txt,1856-09-19-seq-2.txt,pipreo hourtlns   co mlude oriirinllv liesigne kanaaa ahnnld n elave atate j il elavepower aid conniv,liesigne kanaaa ahnnld n elave atate j il elavepower aid conniv ice contrivance federal admima
55,13,912,913,1850-02-21-seq-1.txt,1850-02-21-seq-1.txt,mcxico far 1 know acquiesced incut institution slaicry present two nonexistence slavery gentleman I question totally distinct rest upon aware talk irregularity entirely different ground slavery within,nonexistence slavery gentleman I question totally distinct rest upon aware talk irregularity entirely different ground slavery within act slavery abolish but state slavery without state
56,4,912,914,1850-02-21-seq-1.txt,1850-02-21-seq-1.txt,mcxico far 1 know acquiesced incut institution slaicry present two nonexistence slavery gentleman I question totally distinct rest upon aware talk irregularity entirely different ground slavery within,aware talk irregularity entirely different ground slavery within act slavery abolish but state slavery without state become we foreign power look congress general government
57,12,913,914,1850-02-21-seq-1.txt,1850-02-21-seq-1.txt,nonexistence slavery gentleman I question totally distinct rest upon aware talk irregularity entirely different ground slavery within act slavery abolish but state slavery without state,aware talk irregularity entirely different ground slavery within act slavery abolish but state slavery without state become we foreign power look congress general government
58,17,919,920,1850-02-21-seq-1.txt,1850-02-21-seq-1.txt,cd 111 mexico bythe prospect ofthe introdiic1 tiou slavery territory part   I lien I think would ba liiruishcl case 111 she our conversation topic   slave states would justify,tiou slavery territory part   I lien I think would ba liiruishcl case 111 she our conversation topic   slave states would justify perfectly frank unless fnendly mid j consideration appertain
59,11,927,928,1850-02-21-seq-1.txt,1850-02-21-seq-1.txt,try carry along institution territory exist congress slavery irreconcilable I think tin important distinction comprehension reason I pos hclveeu slavery outside state,slavery irreconcilable I think tin important distinction comprehension reason I pos hclveeu slavery outside state scs I hardly know meet 11   slavery inside state   lhat outside
60,4,927,929,1850-02-21-seq-1.txt,1850-02-21-seq-1.txt,try carry along institution territory exist congress slavery irreconcilable I think tin important distinction comprehension reason I pos hclveeu slavery outside state,comprehension reason I pos hclveeu slavery outside state scs I hardly know meet 11   slavery inside state   lhat outside why sir united states consist lhe state debateable inside
61,15,928,929,1850-02-21-seq-1.txt,1850-02-21-seq-1.txt,slavery irreconcilable I think tin important distinction comprehension reason I pos hclveeu slavery outside state scs I hardly know meet 11   slavery inside state   lhat outside,comprehension reason I pos hclveeu slavery outside state scs I hardly know meet 11   slavery inside state   lhat outside why sir united states consist lhe state debateable inside
62,12,930,931,1850-02-21-seq-1.txt,1850-02-21-seq-1.txt,thirty state in fifteen they state debiteabe the govcrn slavcry   iu fifteen slavery exist inent right attack institution how argue fifteen slave iiitlmi state   whether,slavcry   iu fifteen slavery exist inent right attack institution how argue fifteen slave iiitlmi state   whether state operation constitution extent not right
63,12,932,933,1850-02-21-seq-1.txt,1850-02-21-seq-1.txt,states operation constitution extent not right united stales carry lhe cede attack slavery outside state country institution slavery question debateable upon man,united stales carry lhe cede attack slavery outside state country institution slavery question debateable upon man argue upon may honorably fairly differ
64,21,947,948,1850-02-21-seq-1.txt,1850-02-21-seq-1.txt,view replenish public treasury I augment tne revenue irom mat source tn u   jt three monllis slavery hi3 cjrchi jthe introduction slavery lliere would dud vote thu unanimous vote,I augment tne revenue irom mat source tn u   jt three monllis slavery hi3 cjrchi jthe introduction slavery lliere would dud vote thu unanimous vote nri mil kimio tli fyiin4toit
65,6,961,962,1850-02-21-seq-1.txt,1850-02-21-seq-1.txt,  iv ln nn el ulrll   rt   q tl man non slaveholdm sate there man slavetioldiug state cs well,man non slaveholdm sate there man slavetioldiug state cs well concur dccla ation tint
66,5,998,999,1857-01-30-seq-2.txt,1857-01-30-seq-2.txt,tjio bill cnable iroperty considera blo umountbelonge toan cmanciimte slavo dietl intcatate doaccnd slavo,blo umountbelonge toan cmanciimte slavo dietl intcatate doaccnd slavo wifo aml child waa paaae thoir owner
67,7,1017,1018,1855-12-14-seq-2.txt,1855-12-14-seq-2.txt,remember propocd two important conceit   sion the first proslavery a meri can icttlo tlio slavery question,  sion the first proslavery a meri can icttlo tlio slavery question agree restore missouri compromise
68,5,1019,1020,1855-12-14-seq-2.txt,1855-12-14-seq-2.txt,lho event failure go tho admission slave slate in tcrri lory slavery exclude,tho admission slave slate in tcrri lory slavery exclude compromise this every body b
69,5,1038,1039,1856-03-07-seq-2.txt,1856-03-07-seq-2.txt,within il liinita   nnd second rendcr elavery aecuru inore kiwerful witlnn tho elaveholding,second rendcr elavery aecuru inore kiwerful witlnn tho elaveholding slatea tf ihe union
70,14,1064,1065,1860-02-03-seq-2.txt,1860-02-03-seq-2.txt,oeology dctcrmino rcadily rcpreaent ready let cuneoueiioee 1 dccrce alavery ln central amerlca democracy hallt   tho locality slato marhlo qranito may fallbackor thelr reaerve rghif aay 4at apptaudt decree doea indlcation point njntnnn fnrmntlnn ln n 5tnt tu,may fallbackor thelr reaerve rghif aay 4at apptaudt decree doea indlcation point njntnnn fnrmntlnn ln n 5tnt tu thw unlon will long lotor part it   1 ihe poaihl0 abolition alavery ln cuba   democra hoapst44 lormation tho btate ihis map mr jluyeeof south carollna ihe mceting ctr proteata can not permit it willpay 201000000 fat alono be worth tho pricc 85 nske tho
71,3,1072,1073,1854-08-11-seq-1.txt,1854-08-11-seq-1.txt,much thoy coma uo keep ihejr slave subjection war grow slavery,keep ihejr slave subjection war grow slavery tho butler illicit quat
72,5,1077,1078,1854-08-11-seq-1.txt,1854-08-11-seq-1.txt,would noi stop not tho line thoy would enter tho slavo state proalaim freedom every slavo,would enter tho slavo state proalaim freedom every slavo would join standard there
73,3,1082,8208,1854-07-07-seq-2.txt,1854-06-30-seq-2.txt,mont reference tho nggressivo policy slavery tho consequent disorganiza tion party confusion party tac,mont roferenf oggrcssivo policy slavery consequent disorganiza tion party confusion party tac
74,3,1097,1098,1854-07-07-seq-2.txt,1854-07-07-seq-2.txt,cv colonization ssiety remedv stamp all drop letter delivery fr evil slavery country tin charge one cent oacli all adverli 1 much certain many person letter additional cent,much certain many person letter additional cent may emancipate slavery air olla olferod adoitioinl section tint purpose many tree people
75,7,1099,1102,1859-08-12-seq-3.txt,1859-08-12-seq-3.txt,alave trade therofore bo assailod dcnye slavory rcst upon tho amo foundation marriago gotcrnment,ally wrong hold they tho morality alave trade therofore bo assailod dcnye slavory rcst upon tho amo
76,5,1107,1108,1853-02-10-seq-1.txt,1853-02-10-seq-1.txt,1 sit partner linrcli 111 slave trade come wharf receiv ed slave they laud,slave trade come wharf receiv ed slave they laud direction this man immediately ta
77,13,1114,1115,1853-02-10-seq-1.txt,1853-02-10-seq-1.txt,cognizant they le punish ihcre sell solomon mr shekels be iinio slavery wrongfully mure state slave trader city wash1 two year elapse since sell,mr shekels be iinio slavery wrongfully mure state slave trader city wash1 two year elapse since sell   ingion seventeen year testify recovery service
78,3,1116,1117,1853-02-10-seq-1.txt,1853-02-10-seq-1.txt,ded house carry bus ness buying sell slave year two white man come in bar,year two white man come in bar room state slave j sale mr uurch immediately enter j
79,10,1151,1152,1855-09-28-seq-2.txt,1855-09-28-seq-2.txt,another propose inodo nf abolish   ear sweep every other slavery legislative uction congress i iiflh w e offer geographical sec nitghl reveal ho fugitive law nnd pass oth houal uue wu adopt principle wliuu,nitghl reveal ho fugitive law nnd pass oth houal uue wu adopt principle wliuu er law favor eacapu slave I sanction founder he enlistmeei nriny pro   republic state north nnd iih
80,14,1154,1155,1855-09-28-seq-2.txt,1855-09-28-seq-2.txt,giinat tho steady determined purpose 1 net we will know within fcderul government abolish slavery   rm slave hialeu themselves freo would bo contemptible slaveholder tin in   man slaveholder sympathize,fcderul government abolish slavery   rm slave hialeu themselves freo would bo contemptible slaveholder tin in   man slaveholder sympathize self would end find much occa we will know ihere aro nveholder
81,8,1155,1156,1855-09-28-seq-2.txt,1855-09-28-seq-2.txt,fcderul government abolish slavery   rm slave hialeu themselves freo would bo contemptible slaveholder tin in   man slaveholder sympathize self would end find much occa we will know ihere aro nveholder,self would end find much occa we will know ihere aro nveholder noii n slave thank government   think oh will say nothing tho lireo interposition million elavca themselves as ter
82,6,1157,1158,1855-09-28-seq-2.txt,1855-09-28-seq-2.txt,coiiktituiioii how could ho bo ignorant I iiiu ngrrcfncnr 10 leave slavery iindis grccmeni 111 leave slavery iindi nitopt principle meamire,iiiu ngrrcfncnr 10 leave slavery iindis grccmeni 111 leave slavery iindis nitopt principle meamire and shall will actxiunt ilieir nature iectmiial eminently n
83,8,1159,1160,1855-09-28-seq-2.txt,1855-09-28-seq-2.txt,dinary diligence olace we defence vo unite rentoffice closing mail i 1 ketotttd that slavery state routo sgent arc therefore expect put   stitution nut within power r anon,routo sgent arc therefore expect put   stitution nut within power r anon en end ludiscriminaterecepliouor let sibility   slavery relation tho na tcr cars manner fe lion concern every man
84,6,1161,1162,1855-09-28-seq-2.txt,1855-09-28-seq-2.txt,  d that mcrease ad muco oi slavery ndditioris th slavo slate tho succveivo ti,muco oi slavery ndditioris th slavo slate tho succveivo ti I slavery political contest
85,5,1162,1163,1855-09-28-seq-2.txt,1855-09-28-seq-2.txt,muco oi slavery ndditioris th slavo slate tho succveivo ti I slavery political contest,slavo slate tho succveivo ti I slavery political contest e hum
86,6,1194,1195,1857-11-27-seq-4.txt,1857-11-27-seq-4.txt,tho startling phasea exhibitcd constitutional convontion iibchalfof slavery it appcar tho slavory scction tho,constitutional convontion iibchalfof slavery it appcar tho slavory scction tho constitution aro bo vote not nn eloction
87,3,1245,1246,1851-05-15-seq-2.txt,1851-05-15-seq-2.txt,form tako ndertiseinent runaway slave description go tho country seek free nvn may possibly bo con,seek free nvn may possibly bo con verte slave othr reason th come tolerably near somo lugitii slave state 1 decide wit   tho fact
88,13,1246,1247,1851-05-15-seq-2.txt,1851-05-15-seq-2.txt,seek free nvn may possibly bo con verte slave othr reason th come tolerably near somo lugitii slave state 1 decide wit   tho fact,verte slave othr reason th come tolerably near somo lugitii slave state 1 decide wit   tho fact age size feature assert ths ne av savcri nnd cmpc nor state do
89,8,1252,1253,1851-05-15-seq-2.txt,1851-05-15-seq-2.txt,griss then dcriv power th iuu authorize slaveholder seize fetnuu und ch thein os slave restrict tin power,authorize slaveholder seize fetnuu und ch thein os slave restrict tin power stato protect liberty inhabitant
90,8,1266,1269,1851-05-15-seq-2.txt,1851-05-15-seq-2.txt,profession 01 devotion freedom after light ing slaveiy long u thero danger secure mo e blave urutory thow,ing slaveiy long u thero danger secure mo e blave urutory thow ready wiungnc lo jo11 tlio freo sod stan
91,7,1279,1280,1851-12-25-seq-2.txt,1851-12-25-seq-2.txt,states spirit would north carolina icimueseu roiitinua slave stales tnentv year southern slavery say mr rhett,icimueseu roiitinua slave stales tnentv year southern slavery say mr rhett doom not distant day certain extinction
92,6,1304,1305,1850-03-21-seq-2.txt,1850-03-21-seq-2.txt,jingness thing shall extend the slavery african race continent ori add slaveholde fctate ihe union,slavery african race continent ori add slaveholde fctate ihe union v iien say mat legaru slavery loeii
93,6,1305,1306,1850-03-21-seq-2.txt,1850-03-21-seq-2.txt,slavery african race continent ori add slaveholde fctate ihe union v iien say mat legaru slavery loeii,add slaveholding fctate ihe union v iien say mat legaru slavery loeii great moral social political evil 1 oily
94,6,1311,1312,1850-03-21-seq-2.txt,1850-03-21-seq-2.txt,casion opportunity I exprese entire niwsitiou ihfc admission slave stales acquisition new slave territory,entire niwsitiou ihfc admission slave stales acquisition new slave territory add ihe united states 1 know sir
95,7,1319,1320,1850-03-21-seq-2.txt,1850-03-21-seq-2.txt,der exist circumstance he agree mr webster reepecte fugitive slave op pose division texas new slave,mr webster reepecte fugitive slave op pose division texas new slave state he doubt constitutionality
96,5,1336,1337,1850-01-24-seq-2.txt,1850-01-24-seq-2.txt,iot ehualiic tell may be o go among aad ii slave compare slave you sir I make,aad ii slave compare slave you sir I make lint comparison   lie aside slave bring
97,7,1337,1338,1850-01-24-seq-2.txt,1850-01-24-seq-2.txt,aad ii slave compare slave you sir I make lint comparison   lie aside slave bring,slave you sir I make lint comparison   lie aside slave bring lorwaru master weight iitcl
98,4,1361,1362,1850-01-24-seq-2.txt,1850-01-24-seq-2.txt,course southern man mr benton live southern state slaveholder represen ting slaveholder undertaken call,southern state slaveholder represen ting slaveholder undertaken call tlioso diltere fro n upon agitate
99,6,1363,1364,1850-01-24-seq-2.txt,1850-01-24-seq-2.txt,say etfect statement avow southern siate liisfotri slaveholder himself effect induce slave tu run,southern siate liisfotri slaveholder himself effect induce slave tu run fiitie across mississippi river
100,14,1377,1378,1854-01-13-seq-1.txt,1854-01-13-seq-1.txt,tlo honest farmer it ll man ignorant fact thai gov agriroln tell story in word eminent great slavecatcher there rain firm say ihe slaveholder I and mr mar,agriroln tell story in word eminent great slavecatcher there rain firm say ihe slaveholder I and mr mar agncola   us notorious lor bunt we oy suppose mr iltilscminu ignoi
101,8,1393,1394,1851-01-16-seq-2.txt,1851-01-16-seq-2.txt,land without coiiidye wih provision ot uie urn oi lormer slaie aseu urn slave holder thu recovery slave,uie urn oi lormer slaie aseu urn slave holder thu recovery slave un 1 rigg wns indict anil try tor kidnapping
102,7,1424,1436,1862-03-14-seq-1.txt,1862-03-14-seq-1.txt,inthc transfer salo largcr part cd would soon throw olt rc thcm tbe 8outhcrn slavcholde statcs bcllious leader force thcm mean remunerate part warfare upon tho xational oovernment,attcmpt tho part border slalca I onene thcm tho rncana oxtricating free thcmsclvos alavea would resultl themselvcs pecuniarylossit believ inthc transfer salo largcr part cd would soon throw olt rc
103,5,1427,1437,1862-03-14-seq-1.txt,1862-03-14-seq-1.txt,extend tho southcrn alaveholdingl statea tho downfall slavcry tbe land ia moro suro bono conten,would grow auch change would soonl lortain hopo hat governmcnt til extend tho southcrn alaveholdingl statea tho downfall slavcry tbe
