,no_reuse,pair_index1,pair_index2,pair_date1,pair_date2,pair_text1,pair_text2
23,3,7,16618,1854-10-28-seq-4.txt,1854-10-27-seq-4.txt,burg potouiac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin,burg potomac riiroad company 2d october clave name george oaineb he 5 foot 6 inch height brown akin
24,3,7,18242,1854-10-28-seq-4.txt,1854-10-19-seq-4.txt,burg potouiac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin,burg potomac railroad company 2d october slave name george gaineb he I 5 foot 6 inche height brown kin
25,3,7,19343,1854-10-28-seq-4.txt,1854-10-21-seq-4.txt,burg potouiac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin,burg potomac railroad company 2d october slave name george oaine he I f 5 foot ti inche height brown tkin
26,5,7,19675,1854-10-28-seq-4.txt,1854-12-30-seq-4.txt,burg potouiac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin,burg potomac railroad company 2d october slave name george gaine he 1 5 foot 6 inch in height brown skin
27,12,7,22771,1854-10-28-seq-4.txt,1855-01-03-seq-4.txt,burg potouiac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin,burg potoinac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin
28,12,7,22884,1854-10-28-seq-4.txt,1854-11-13-seq-3.txt,burg potouiac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin,burg potomac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin
29,12,7,23144,1854-10-28-seq-4.txt,1854-11-15-seq-4.txt,burg potouiac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin,burg potomac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin
30,8,7,23288,1854-10-28-seq-4.txt,1854-12-16-seq-4.txt,burg potouiac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin,burg potomac railroad company 2d oetober slave name george gaine he 5 foot 6 inch height brown skin
31,12,7,25629,1854-10-28-seq-4.txt,1854-10-18-seq-4.txt,burg potouiac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin,burg potomac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin
32,4,7,25659,1854-10-28-seq-4.txt,1854-11-20-seq-1.txt,burg potouiac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin,burg potomac railroad company tbe 2d october slave name george gaine he 5 feel 6 inch in keif ht brown skin
33,12,7,26689,1854-10-28-seq-4.txt,1854-10-20-seq-4.txt,burg potouiac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin,hurg potomac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin
34,5,7,26731,1854-10-28-seq-4.txt,1854-10-13-seq-2.txt,burg potouiac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin,burg potomac railroad company 2d october slave name george gaine he be 5 foot 6 iaebea ia height brown ski a
35,3,7,27156,1854-10-28-seq-4.txt,1854-12-04-seq-4.txt,burg potouiac railroad company 2d october slave name george gaine he 5 foot 6 inch height brown skin,burg aud potomac railroad company 2d october slave nbme george gaine he I 5 foot 6 inch height brown akin
36,5,8,7318,1859-12-10-seq-3.txt,1859-12-05-seq-3.txt,dickinson hill k co ia city richmond sell two likely valuable female slave one same caroline aboat 33 year one name,dickinson hill   co city richmond sell two likely valuable female slave one nme carolineaboit 23 year one name
37,3,11,12,1857-02-06-seq-1.txt,1857-02-06-seq-1.txt,tind ere 154 person commit of number lio ivere white 7i slave 22 fr negro in iht drat station house m,negro in iht drat station house m   whiten 47 slave 1 free negro second station house wear 24 white 25
38,3,12,13,1857-02-06-seq-1.txt,1857-02-06-seq-1.txt,negro in iht drat station house m   whiten 47 slave 1 free negro second station house wear 24 white 25,second station house wear 24 white 25 slave free negro a large proportion white tor drutkenoeas slave
39,6,13,14,1857-02-06-seq-1.txt,1857-02-06-seq-1.txt,second station house wear 24 white 25 slave free negro a large proportion white tor drutkenoeas slave,slave free negro a large proportion white tor drutkenoeas slave sfcfor waul pass  
40,4,48,60,1865-01-30-seq-2.txt,1865-01-30-seq-2.txt,tlave hire impressed act shall contain description slave name residence owner state,skction g duplicate roll shall prepare oi tlave hire impressed act shall contain description slave
41,3,52,53,1865-01-30-seq-2.txt,1865-01-30-seq-2.txt,change may make therein tht absence sickness death say slave make monthly return thereof ths general com,make monthly return thereof ths general com mand ing army say slave employ thsil transmit secretary 02
42,5,62,243,1852-03-05-seq-2.txt,1852-04-05-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure ol slave boy albert the patient three year old scrotujahm fa
43,10,62,903,1852-03-05-seq-2.txt,1852-03-11-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulabig fa
44,9,62,1345,1852-03-05-seq-2.txt,1852-03-30-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year old baa scrolula his fa
45,10,62,1360,1852-03-05-seq-2.txt,1852-03-24-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year od have scrofulabin fa
46,9,62,3270,1852-03-05-seq-2.txt,1852-03-29-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year old scrofulahia fa
47,10,62,4192,1852-03-05-seq-2.txt,1852-03-22-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahin fa
48,4,62,4378,1852-03-05-seq-2.txt,1852-04-03-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave buy albert the patient three year old hail tbe scrofulahis fa
49,4,62,4591,1852-03-05-seq-2.txt,1852-03-03-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect moat extraordi nary cure slave boy albert the patient wag three year od scrofulahie fa
50,9,62,6955,1852-03-05-seq-2.txt,1852-03-31-seq-3.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year old scrolulabin fa
51,9,62,7288,1852-03-05-seq-2.txt,1852-03-10-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year old scrofulahin fa
52,9,62,7714,1852-03-05-seq-2.txt,1852-03-25-seq-3.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year old scrofulahis fa
53,6,62,9042,1852-03-05-seq-2.txt,1852-03-09-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effctod extraordi nary cure slave boy albert the patient three year old scrofulahia fa
54,9,62,9221,1852-03-05-seq-2.txt,1852-04-09-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year old scrofulahit fa
55,10,62,10527,1852-03-05-seq-2.txt,1852-04-02-seq-3.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulabin fa
56,10,62,11252,1852-03-05-seq-2.txt,1852-03-16-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahit fa
57,4,62,11803,1852-03-05-seq-2.txt,1852-03-02-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton 7 tnctnre effect extraordi nary cure ot slave boy albert the patient three year od scrofula hi fa
58,5,62,14329,1852-03-05-seq-2.txt,1852-04-07-seq-3.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert ihe patient three year old scrofulahia fa
59,6,62,14414,1852-03-05-seq-2.txt,1852-03-26-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect moat extraordi nary cure slave boy albert the patient three year old scrolulahi fa
60,10,62,15377,1852-03-05-seq-2.txt,1852-03-13-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahn fa
61,4,62,17320,1852-03-05-seq-2.txt,1855-08-14-seq-1.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,tiaeure effect extraordinary cure slave boy albert the patient three year age scrofula his father scrofu
62,12,62,17734,1852-03-05-seq-2.txt,1852-03-15-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa
63,9,62,19062,1852-03-05-seq-2.txt,1852-03-20-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year old scrofulahi fa
64,9,62,19691,1852-03-05-seq-2.txt,1852-03-18-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year old scrofulahir fa
65,10,62,21854,1852-03-05-seq-2.txt,1852-03-12-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahw fa
66,4,62,22253,1852-03-05-seq-2.txt,1852-03-06-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture eft ctd moat extmorji n4ry cure slave boy albert the patient three year old morefala m fa
67,3,62,23682,1852-03-05-seq-2.txt,1855-08-15-seq-1.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,tiaoure ha effect mot extraordinary eure slave boy albert the patient three year age tbe scrofula hi father I cerofu
68,6,62,26065,1852-03-05-seq-2.txt,1852-03-19-seq-2.txt,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahis fa,hampton tincture effect must extraordi nary cure slave boy albert the patient three year old scrofulabw fa
69,4,63,64,1863-07-16-seq-1.txt,1863-07-16-seq-1.txt,  aud yet tliese croakersthese liltls upon   aaaanoodtkem nieu boru slave autl   ti lead tbe miud ol man iuto conji,  ti lead tbe miud ol man iuto conji ttob light slaverypass thssir whole lime j iv aigktog aud tbe whiiej
70,5,87,90,1861-01-07-seq-1.txt,1861-01-07-seq-1.txt,siaie loot inequality prevent ius ihe eutrance slave territory udiumiiig slave suite persitmg,ius ihe eutrance slave territory udiumiiig slave suite persitmg iv nullitye pervert coiitiiutioii
71,9,98,99,1861-01-07-seq-1.txt,1861-01-07-seq-1.txt,oinue monday thomas slave _ f james thoniaa charge stttbetnling sbawl fr m femme slave,thomas slave _ f james thoniaa charge stttbetnling sbawl fr m femme slave   ames epps sentence tbe wbippii g
72,6,107,3562,1858-06-11-seq-3.txt,1858-05-21-seq-3.txt,versionary interest wm boowrigbt fol lowing slaves viz chloe rebecca ber three child mary four child subject,versionary intetes wm boowrigbt fol lowing slaves viz chloe rebecca three child mary four child subject
73,7,108,11164,1858-06-11-seq-3.txt,1858-06-02-seq-3.txt,valuable persooal property say dee con veye consist teu slave j john warner lawson billy charlotte rachel mima agne aud,valuable personal property say deed con veye consist ten slave j john warner lawson billy charlotte rachel mima agne aud
74,4,108,25062,1858-06-11-seq-3.txt,1858-06-14-seq-3.txt,valuable persooal property say dee con veye consist teu slave j john warner lawson billy charlotte rachel mima agne aud,valuable personal property say deed con veye consist ten slave joe john warner lawson billy charlotte rachel mima agne
75,5,115,116,1861-03-02-seq-1.txt,1861-03-02-seq-1.txt,  matter local state concern citizen slaveholde state de iriag emancipation ol slavery would,citizen slaveholde state de iriag emancipation ol slavery would resist interference federal govern
76,7,127,141,1861-02-04-seq-1.txt,1861-02-04-seq-1.txt,alavea   free uegroea total 71 low sutionhoutem white 3 slave   free negroe   total 141 whole number arrettt,lowe upper stationhouatm white 43 alavea   free uegroea total 71 low sutionhoutem white 3 slave   free
77,5,137,138,1861-02-04-seq-1.txt,1861-02-04-seq-1.txt,vivid language draw contrast society free slave states al ittdedto slavery white north,society free slave states al ittdedto slavery white north glad perform menial la
78,6,175,177,1852-02-03-seq-2.txt,1852-02-03-seq-2.txt,negro miscellanyreuben slave ander son gardner nnd claiborne slave samuel bailey asriab slave george turner severally,local matter negro miscellanyreuben slave ander son gardner nnd claiborne slave samuel
79,8,175,178,1852-02-03-seq-2.txt,1852-02-03-seq-2.txt,negro miscellanyreuben slave ander son gardner nnd claiborne slave samuel bailey asriab slave george turner severally,son gardner nnd claiborne slave samuel bailey asriab slave george turner severally find fire saturday night without pass
80,12,179,180,1852-02-03-seq-2.txt,1852-02-03-seq-2.txt,charge lewis slave h b dickeusou wilson siave h exall john slave t b white aliek allen,lewis slave h b dickeusou wilson siave h exall john slave t b white aliek allen slave thornton   morris arieste satur
81,5,179,181,1852-02-03-seq-2.txt,1852-02-03-seq-2.txt,charge lewis slave h b dickeusou wilson siave h exall john slave t b white aliek allen,h exall john slave t b white aliek allen slave thornton   morris arieste satur day evening want endorse proper pass
82,10,180,181,1852-02-03-seq-2.txt,1852-02-03-seq-2.txt,lewis slave h b dickeusou wilson siave h exall john slave t b white aliek allen slave thornton   morris arieste satur,h exall john slave t b white aliek allen slave thornton   morris arieste satur day evening want endorse proper pass
83,9,188,189,1865-01-03-seq-4.txt,1865-01-03-seq-4.txt,g good behavior htck slave jane donley harry j william fun ron   john slave of j,htck slave jane donley harry j william fun ron   john slave of j ftwfk t oo6   an    om siave f jam   j
84,5,191,192,1865-01-03-seq-4.txt,1865-01-03-seq-4.txt,I attention spectator present the continue case sam slave   john ramble dick slave,the continue case sam slave   john ramble dick slave michael hart charge break
85,4,197,22106,1852-11-11-seq-3.txt,1852-11-12-seq-3.txt,ol cattle cut hay straw grow corn itc al sofor balance present year four slave joe maiia sophy rise aud time,cattle cut hay straw grow corn c al so balance present year four slave joe maria sophy hose time
86,6,222,223,1863-02-13-seq-1.txt,1863-02-13-seq-1.txt,aye wu cor tin antoraon slave joseph decocrt aaron slave jouph bryoe elerre beta,antoraon slave joseph decocrt aaron slave jouph bryoe elerre beta raaawaya both abj brlog xto oaaeral
87,3,227,638,1859-12-02-seq-4.txt,1859-12-16-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus affliot ed procure one durable
88,3,227,1313,1859-12-02-seq-4.txt,1859-10-20-seq-3.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus afflict ed procure one thev durable
89,3,227,1539,1859-12-02-seq-4.txt,1859-07-16-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoron 11 v cure truss person own valuable slave thus afflict ed procure one tieing durable
90,3,227,1572,1859-12-02-seq-4.txt,1859-07-28-seq-1.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person lieen thoroughly cure truss person own valuable slave thus afflict   ed procure one lie durable
91,7,227,4604,1859-12-02-seq-4.txt,1860-03-08-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus afhiot ed procure one item durable
92,3,227,5108,1859-12-02-seq-4.txt,1859-10-15-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus afflict ed procure one bairn durable
93,3,227,5565,1859-12-02-seq-4.txt,1859-08-12-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus afflict ed procure one tbgy durable
94,3,227,7021,1859-12-02-seq-4.txt,1859-07-22-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus afflict ed procure one thev durable
95,3,227,8143,1859-12-02-seq-4.txt,1859-07-29-seq-1.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus affliot ed procure on the bein durable
96,3,227,8667,1859-12-02-seq-4.txt,1859-11-19-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus ilflict ed procure one durable
97,3,227,9211,1859-12-02-seq-4.txt,1859-08-20-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus afflict ed procure one durable
98,3,227,9553,1859-12-02-seq-4.txt,1859-08-01-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person hive thoroughly cure truss person own valuable slave thus itiicf ed procure one durable
99,3,227,10361,1859-12-02-seq-4.txt,1859-06-17-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,thoroughly cure truss person own valuable slave thus afflict procure one aojdurable
100,3,227,10950,1859-12-02-seq-4.txt,1859-12-30-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus afflict ed procure one durable
101,3,227,12270,1859-12-02-seq-4.txt,1859-12-29-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person leen thoroughly cure truss person own valuable slave thus affiiot ed procure one beng durable
102,3,227,13520,1859-12-02-seq-4.txt,1859-08-26-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person hern thoroughly cure truss person own valuable slave thus pilot ed procure one thev if in titrable
103,3,227,15255,1859-12-02-seq-4.txt,1859-11-17-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus afflict ed procure one thev in durable
104,3,227,17278,1859-12-02-seq-4.txt,1860-02-13-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus atllcr ed procure one durable
105,3,227,18209,1859-12-02-seq-4.txt,1859-11-11-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus afflict ed roeitre one beiu2 durable
106,3,227,18666,1859-12-02-seq-4.txt,1859-08-09-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus afflict ed procure onethey durable
107,3,227,18668,1859-12-02-seq-4.txt,1859-06-14-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,thoroughly cure truss person own valuable slave thus afflict procure one sodurable
108,3,227,19093,1859-12-02-seq-4.txt,1859-09-23-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus alb it ed procure one durable
109,3,227,20558,1859-12-02-seq-4.txt,1859-11-29-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus afflict ed procure one durable
110,3,227,21019,1859-12-02-seq-4.txt,1859-11-23-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus afflict ed procure oro the durable
111,3,227,22961,1859-12-02-seq-4.txt,1859-08-17-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,persona thoroughv cure truss person own valuable slave thus afliict ed procure one the beiun durable
112,3,227,23537,1859-12-02-seq-4.txt,1859-09-30-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person nave thoroughly cure truss person own valuable slave thus afflict ed procure one durable
113,3,227,23549,1859-12-02-seq-4.txt,1859-05-28-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,thoroughly cure truss person own valuable slave thus afflict procnreone sotfurable
114,3,227,24252,1859-12-02-seq-4.txt,1859-08-22-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,persona thoroughly cure truss person own valuable slave thus afflict ed procure one durable
115,3,227,25196,1859-12-02-seq-4.txt,1859-11-25-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure   truss person own valuable slave thus atsict ed procure one thev durable
116,3,227,26570,1859-12-02-seq-4.txt,1859-11-09-seq-4.txt,person thorough cure truss person own valuable slave thus afhiot ed procure one the leiii durable,person thoroughly cure truss person own valuable slave thus pilot ed procure one durable
117,5,243,903,1852-04-05-seq-2.txt,1852-03-11-seq-2.txt,hampton tincture effect extraordi nary cure ol slave boy albert the patient three year old scrotujahm fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulabig fa
118,6,243,1345,1852-04-05-seq-2.txt,1852-03-30-seq-2.txt,hampton tincture effect extraordi nary cure ol slave boy albert the patient three year old scrotujahm fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year old baa scrolula his fa
119,5,243,1360,1852-04-05-seq-2.txt,1852-03-24-seq-2.txt,hampton tincture effect extraordi nary cure ol slave boy albert the patient three year old scrotujahm fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year od have scrofulabin fa
120,6,243,3270,1852-04-05-seq-2.txt,1852-03-29-seq-2.txt,hampton tincture effect extraordi nary cure ol slave boy albert the patient three year old scrotujahm fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year old scrofulahia fa
121,5,243,4192,1852-04-05-seq-2.txt,1852-03-22-seq-2.txt,hampton tincture effect extraordi nary cure ol slave boy albert the patient three year old scrotujahm fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year od scrofulahin fa
122,4,243,4378,1852-04-05-seq-2.txt,1852-04-03-seq-2.txt,hampton tincture effect extraordi nary cure ol slave boy albert the patient three year old scrotujahm fa,hampton tincture effect extraordi nary cure slave buy albert the patient three year old hail tbe scrofulahis fa
123,6,243,6955,1852-04-05-seq-2.txt,1852-03-31-seq-3.txt,hampton tincture effect extraordi nary cure ol slave boy albert the patient three year old scrotujahm fa,hampton tincture effect extraordi nary cure slave boy albert the patient three year old scrolulabin fa
