,date,context
133,1856-12-04-seq-1.txt,lo the fact as a vindication of their en slavetneul and unlitnetss to enjoy liberty. It never occurs to their philanthropic 
134,1856-12-04-seq-1.txt,its peipetuity depends upon permitting the slave oligarchy and their northern al lies lo extend slavery all over the coun 
135,1856-12-04-seq-1.txt,"the slave oligarchy and their northern al lies lo extend slavery all over the coun try. They may fluster aud threaten, but "
136,1856-12-04-seq-1.txt,"they were opposed to the introduction of human slavery into such territory, there is not a man in the Union vt .use blood "
137,1856-12-04-seq-1.txt,"organization but a devoted appendage to Southern slave oligarchy? There is noth ing of Democracy in its professions, and "
138,1856-12-04-seq-1.txt,"did not mean, in voting for Buchanan, to doom Kansas to Slavery ogatnst her will, will be enlightened by the results "
139,1856-12-04-seq-1.txt,"will, will be enlightened by the results certain o follow. The Slave Power has won a great triumph; 'it will take care "
140,1856-12-04-seq-1.txt,", ? . m , , cess, and by these means it retains ma- throw of the Slave breeders rule is too , jorllie8 where it nas ,hem. Great pop great, too beniGcent a revolution to be j uar upheavals, as in 1854, may destroy "
165,1864-06-02-seq-2.txt,"1 rsortn esterns Utes to tne new nation, the cor- ; n r stone of which is slavery, then lojal men mis- I ' underhand it entire) t Lonjr'd offence consisted ! "
168,1864-04-07-seq-2.txt,", Hrocmte of the villatnons system of American slavery, a system which in- SQKt s0 m0CQ turpitude, wrong aad tp- "
169,1864-04-07-seq-2.txt,"l""'Ji cu libertv. enslave our 6ons and violate our .f , Jauffhters ife onr e-ei? Does "
170,1864-04-07-seq-2.txt,"soon become the paradise of horse thieves, murderors, and slave drivers? ho would restrain them? Would vice cure "
171,1864-04-07-seq-2.txt,! their country is preaching politics just as much as preching against slavery is. as I both bave become political issues We 
172,1864-04-07-seq-2.txt,him as the Copperheads do those who 1 preach against slavery. I - .-- 
183,1860-01-19-seq-3.txt,"i i yatc tjeerotapvt John MeO LCouocil bU'of the prohibition of Slavery iu die f Territory of Nebraska, together with Ins objections "
184,1860-01-19-seq-3.txt,""" We -hall published the Governor's veto of ti e Slavery bill in full to-morrow. The lobby of die Couneil chamber was crowded during the reailirg : "
185,1860-01-19-seq-3.txt,"inuioritvreonrt.anuMiil.il liv mLlitimi 1 nutl mnr ne-s of this Sution is equal to that of any other on utra dcmamli fur a slave code. An Ineffectual at- the Western Division of the road, except Chicago: "
188,1865-06-29-seq-1.txt,"j-.im.-uiu i nuw iiiiuj uau y id reject to iur. Jonn- 8on -If slavery is not wron-nothing is wrong,"" , i a phrase of Mr. Lincoln's latter days, yet the 1 "
189,1865-06-29-seq-1.txt,"men said. Why don't he in some way over-; throw si ivory Seeing he did net touch slavery, i men said, ''ho j weak or cowardly or deceitful."" "
190,1865-06-29-seq-1.txt,"ed by the same spirit that gover-ed the secret con claves of rebel sympathizers, the loyal men of the State, for the first time, formed couu'.cr orgmiza "
191,1865-06-29-seq-1.txt,It forbids the Legislature making compensation for emancipated slaves. It stops the creation of corporations; by special 
192,1865-06-29-seq-1.txt,"influence for the constitutional destruction of slavery. In the Second District, Hon. George II. Yea "
193,1865-06-29-seq-1.txt,does not pronounce in favor of the complete abo lition of slavery at tho approaching August elec lion. lud. Jour. 
194,1865-06-29-seq-1.txt,"Legislatures, ratified the Constitutional amend meut altol shing slavery. There is no doubt that New Hampshire, Connecticu', Iowa, Oregon and "
195,1865-06-29-seq-1.txt,"Tenuessee and Arkansas are recognized as organ ized States. Some ex slave State, will, in that case, have the honor of civing the casting vote "
196,1865-06-29-seq-1.txt,"vitally affected by its abolition, than these free and semi freo menials of the 6lave power have ever been, or ever can be. iV. Y. Tribune. "
197,1865-06-29-seq-1.txt,"the loyal portion of the United States bare deter mined with singular unanimity that the late slave shall be free, and that their freedom shall be actu "
198,1865-06-29-seq-1.txt,"Times from Alabama, or subjected to worse indig nities aud outraged than when in a ttite of slavery, as is now charged to be the case in Richmond, the "
199,1865-06-29-seq-1.txt,"protection will admit of no question. The Nation has decreed the death of slavery, and now that the armed rebellion which was waged in its interest "
200,1865-06-29-seq-1.txt,"have any worldly wi sdom they will full? recognize the right of their late slaves ta liberty, tQ re 44 Jonabl ffages for tleir lahor. ' "
225,1857-06-11-seq-1.txt,"lenge for a trial of tdrcngth eut by Carl aioa is no p y t of th.-Ir pnrpo e, ia any; having Uen a ?eeptod a large assembly wit- event. Slavery they regar 1 on a groat, , nesse.1 the pcrfonninje. (evil, but dicui,in a still greater on j "
226,1860-06-21-seq-1.txt,eept Itelaw .re. and ihe pi obal ilit v is that itai outhern States whieh slaved in the Chailoton Convention will accede from 
227,1860-06-21-seq-1.txt,"sills."" ""Republicans for F ee Ibor Demo crats foT Slave Labor; Take Your Choice."" ""free Homes for ta Homeless."" "
228,1860-06-21-seq-1.txt,"I I' 1 . .. , O. , . mainiy coniuieu to tno lave btatas. lue iscs to fragments of tha Pro-Slavery party in that held "
229,1860-06-21-seq-1.txt,mainiy coniuieu to tno lave btatas. lue iscs to fragments of tha Pro-Slavery party in that held o neonoof thc largest gatherings ever 
230,1860-06-21-seq-1.txt,COBB JT a OSBOKXF. other slave States nobody can tell at this tended by between two aad three at m era of the rnntoct Hnrn it; . 1 4 an. v um . 
235,1859-10-20-seq-2.txt,ed. Rrown saul his ob ect was to free slaves. The party originally consisted of uvcniy-tivo white fawm. of whom fif.cn 
236,1859-10-20-seq-2.txt,"were killed, two mortally wounueu, two unhurt, and three escaped wilh the slaves. lt u ix i iIpiivai'hIp ml fnolidi underta "
237,1859-10-20-seq-2.txt,"stick to a doetrinj if kfi dies for it. Speaking of slavery in the territories, the Unatitutioii spits upon Douglas' attempt "
238,1859-10-20-seq-2.txt,", long been evident that he could not carry i tfnfffe slave State. ""Vet. we still Hud new ana pera prating "
239,1859-10-20-seq-2.txt,"The pith roe nothing I in Th a rmulhlu. a .), aew.betl lave heen Qdtül ' jiroprietor assumes no jn.v 'he poewr in his IreffpoMÜrlity after Uie "
250,1865-10-12-seq-2.txt,"fni off since Ii year. V.'e hopeJ for a different result but lave been iluppoiateJ. II iwcver, the refult U fir from dis "
251,1865-10-12-seq-2.txt,"CmiL-rt.. in hie'u ca.-e thev nioin.;o to put the i el,. I .l.l.i hill nhd the slave coinneiis.ition bill! throu-h with the help of the ever-ready Northern I "
252,1865-10-12-seq-2.txt,", , , . .. ,. . . . . r I them for slave justly set Irec in co.Hnpw itce of ; uigton correspondent oi ine .uw i oia, ut- "
257,1858-06-24-seq-2.txt,"sion snd injustice, for the purpose either of j fpreediog slavery or failing in that to dis- solve the Tnicn If there ever was s time "
258,1858-06-24-seq-2.txt,"people of Kansas, you may come into the Union is ft Stare, if yon will accept slave ry, with 43,000 inhabitants, but if you "
259,1858-06-24-seq-2.txt,"prefer freeiimi yon shall wait until you have 93.000, ad continue a slave territo ry besides ;.-the Died Scott decision ha "
260,1858-06-24-seq-2.txt,".1 . no nA a. mak'' a slave State, but if thev refuse that it will hereafter require at least 03,000 to "
261,1858-06-24-seq-2.txt,"For myself, at least, I shall never admit t cious issue of our t ifhculties here 1 re that one slaveholder of the South, however gret the nece.titir which compels me to lordly, is superior in political rights to two J mingle with my eongrstnlations the sn "
262,1858-06-24-seq-2.txt,"at this creat doctrine. It difstinwuishes invidiously, between slave and free eonfti- tution s. "
263,1858-06-24-seq-2.txt,"The doctrine of non intervention by Congress, for or against slavery, has been set at defiance. By its provisions Congress "
271,1858-06-24-seq-2.txt,"thev found it had not worked as thev ex peotel, in making Kansas s slsve stsle,' they nttei lv refused to redeem their j "
272,1858-06-24-seq-2.txt,"j land are not as satisfactory as were sntici pated Kngland insists that the slsve trade shall be suppressed, claims the right "
280,1864-06-16-seq-2.txt,"meets w;tb the unqualified approval of all who hate slavery, injustice and oppression, or love tue Union anl irpubiican inuitu "
281,1864-06-16-seq-2.txt,oo eartWv object was so dear to bis heart as to abolish slaverv in Yircinia bv law. aa. 1 I .. 
282,1864-06-16-seq-2.txt,".TefTerion a'as still more mean. He incited the slaves to rise, so far as words coald, by -itaRing them IbAt if tbej did tjrod OAd no "
283,1864-06-16-seq-2.txt,"Abolitionists. He never, like Washington, Rberated his orn slaves. Washington was tbe meanest. Then there was Jack "
284,1864-06-16-seq-2.txt,"son, be compel led whüj mea at New Or leans to fight aide by aide with negro slaves, and freed tbe slave against tae w4l of "
285,1864-06-16-seq-2.txt,"leans to fight aide by aide with negro slaves, and freed tbe slave against tae w4l of their masters, and without eomnenfiawion "
286,1864-06-16-seq-2.txt,"Pr-irg,t,ounejB of freedom Ami the wrong of .lavery, have placed mm where he in. lie kuew them both. Slavery, by depriving "
287,1864-06-16-seq-2.txt,".lavery, have placed mm where he in. lie kuew them both. Slavery, by depriving hiti youth of all advantage. launched and "
288,1864-06-16-seq-2.txt,"hearfhg him across the (Vhto to fiee soil. freedom supplied what slavery had denied, aud bOTolnm stead ly upward to the rresj-! "
289,1864-06-16-seq-2.txt,"whites"" at the South, has fonght his way I un against the ari neratie alavehnlriW , . .ii-ii- i "
290,1864-06-16-seq-2.txt,"no favors of the chivalry, and getting fewer than he asked. He knows what slavery b, for he has felt Us barb. He felt it when, "
291,1864-06-16-seq-2.txt,"t tl,e cmse- He kncw w cverv hBl free schools and every slave Jstite bad none. r?ince that time he has 1 "
292,1864-06-16-seq-2.txt,"whites of Tennessee. Thry recognized him tas one of themselves, and so far as slavery ha 1 left the m b:ains MOtffk to stand in- "
293,1864-06-16-seq-2.txt,he struck the koy note of emancipation for1 all. The extirpation of slavery has now M err. 1 
294,1864-06-16-seq-2.txt,"these two men from our va.t population? lest is one of liberty gaint slavery, of democracy and equality against aristocracy "
323,1864-10-13-seq-4.txt,"""AJarga majority of Roseerann'a men eat into the wr fricmllj to slavery; but not one of them wo alt now consent to "
324,1864-10-13-seq-4.txt,"suddenly?"" J öectng slavery, as it ij. One little incident convinced mo that a negro u a "
325,1864-10-13-seq-4.txt,rain --jr.it a mmh of cuo as I am and t'Mrrßforti cot r.t to le a slave. It occur ici to m Trhn?. where 1 am now 
326,1864-10-13-seq-4.txt,"that the black is altogether too ranch of a man to Le a slave.' "" 'Anl what did yoa do with tha mas "
327,1864-10-13-seq-4.txt,"old woman'i grandchild, the planter's own'ehi'd, and a slave I neTer till then realized what an accursed thing sla?ery "
338,1861-06-13-seq-1.txt,"Poller ""f te f.arrrtsmeat TowaisJ the Slaves of Rebel laa porta at Instruct tiea to Geo. Butler. "
339,1861-06-13-seq-1.txt,ducting military operations ia States by the laws of which slavery la sanctioned. -The Government cannot recognize tbe re 
340,1861-06-13-seq-1.txt,"power, the right of life and death. The ipart of the South? Twenty millions of States cannot keep an army or navy or people to-day, with or without the Slave even repel invasion, except when necessity j States, in 20 years we will bo 40,000.000! "
341,1861-06-13-seq-1.txt,"States aajrl the nation. The despotic rulera j now lightens their taxation and gives them over 4,000,000 of enslaved Africans, they , seenrity and rcspoct at home aud aboad, presume to extend over us, the white races j shall we enter into piratical war with our "
342,1861-06-13-seq-1.txt,"world-wide humanity with the atrocious Your obedicri servant, dogma that negro slavery ia tha only basis I C. M. Clay, of real conservatism anc progressive civ-J ünited States Minister Plenipotentiary, "
343,1861-06-13-seq-1.txt,"hon in a single year, if wo are let alone!"" For the population of the Slave States is ; divided nerhaos eauallv for and atrainst "
344,1861-06-13-seq-1.txt,"States0 are right, then England is wrong. If slavery must be extended in America, ' then must England restore it in the West "
345,1861-06-13-seq-1.txt,sume moie than the white master and the slave. The Union and the expansion of the States and the Republican policy 
346,1861-06-13-seq-1.txt,"once more restored in all the seceded . states, anil the nolitieal nower of slaverv. nrliich li , atawa f. an nMeöunni a cr..nm)t "
347,1861-06-13-seq-1.txt,"iinj inuiiBam NBTClltllUVra, lUUr IIIUMUUS; of slaves, and three millions of poor ; whites, who, with the exception ol a few "
363,1861-07-18-seq-2.txt,"iprcuom.nance ol an opposing patty, aim.- . rati-.n of slavery, or ingrained depravity, we do not know, and need not earc. The "
364,1861-07-18-seq-2.txt,P lernet le noctnnc-ffnin. y ol i .slavery and divine right of slave-holders r ' 1 ' 
365,1861-07-18-seq-2.txt,' a. ofhllihl(. the eeeape of Slaves. - . 
366,1861-07-18-seq-2.txt,"Mr- K A. Hall i$ actively fliM.1 1 n making the niuforms. and"" will lave ; his pwf-W tbw WmS3 JMilta. "
371,1861-09-05-seq-2.txt,"confiscated to the public use. and their slaves, if any they have, are hereby declar ed free men. All persons who shall be "
375,1858-07-22-seq-2.txt,"- i .11 I ls a vital error Jto suppose that slavery ml ,, ... ' , "
376,1858-07-22-seq-2.txt,"... ... gislat ion; that slavery existed in Fngland as lar back as the days of Queen Elizabeth, "
377,1858-07-22-seq-2.txt,"as lar back as the days of Queen Elizabeth, who had slaves, and that our ancestors brought the laws and institutions of Fug "
378,1858-07-22-seq-2.txt,". held that slavery could exist no where except by force of statute law, or constitutional "
379,1858-07-22-seq-2.txt,"by force of statute law, or constitutional provision of a State. Hi p.u slavey ten- dency ol Shamocraey is developing itsen "
391,1864-10-20-seq-2.txt,"root, and the ancient High Priest lies cold at tho altar. The walls of Slavery had long maintained agint the alvanco of "
392,1864-10-20-seq-2.txt,"willing to make thorough woik with Slavery, uy pulling a ,nn,iuuti..nai rro"" L. t . . ä . ' - I I "
393,1864-10-20-seq-2.txt,sljip competes the ruin and levels the Iat br-ttrc?8 t-f human slaveiy. Five ysrs ago the death of the venerabh Chief Jus- 
394,1864-10-20-seq-2.txt,"i a m a slaver first and Union afterwards. Our ourts chould Ik achromatic, bnt if thi "
395,1864-10-20-seq-2.txt,he thinks by apeingtho lordly manners of Southern slave-holders that he will ingra tiate himself into their favor br reciting 
402,1858-05-27-seq-2.txt,"for ire insulting menaces to freemen, and degrading admission that one slave owner is more than enal to two noo-slevc hold "
403,1858-05-27-seq-2.txt,"ingly anxious to stop the agnation of the slavery question, but somehow or other every expedient they resort to for that ob "
404,1858-05-27-seq-2.txt,"1.. A . . .. 14. 1 . 1 i n . a M a a . 11 . ... As a slave State Kansas is to be admitted l,tBM,,-v ,,tm' ür 80mc modincation oi the -aie any lnionnation no has in regard to and no was known to be friend oithe Mor 1 1 1 I IIIS: VlTV I. lit. as- f.... I ....... - .a- I "
405,1858-05-27-seq-2.txt,".... iL.. I ? t f . , .. . KM . as its struggles to make a ""new slave State out of Kmwis was stiipped of its "
406,1858-05-27-seq-2.txt,"ine party, in every instance, that they on- voxed tue cxtremest ire ot .lr. .Nhdell, of tiee that he will leceivc proposals until the ly dosire the settlement of the slavery qnes- Iuisiaua, who dcclareil, as reported in the 14th of June, for the issue of 04,000,000 tion by an acquiescence to the demands of 0'lobe: "
407,1858-05-27-seq-2.txt,fronte independent feeling has been Jiam- tbe Slave Oligarchy slavery extension an acknowledgment of the doctrine 
408,1858-05-27-seq-2.txt,"the Constitution of tho United States protects and carries slavery into all the ter in Treasury notes in exchange for gold, at "
409,1858-05-27-seq-2.txt,"tnreat to keep tliem in a state of pnpilage 1 opposed to altering the tariff that we that matter to do with the acceptance or and the territory open to slave-holders, if J?""1?1""1 1 f PP8etl ,to -eilucing ! rcjectlon f iCOInptunf how? ,)ueg V.. -..i t a-i am tuc duty on salt; I am opposed to disturb- .... - "
410,1858-05-27-seq-2.txt,"age, with the aid ol .Missouri rut nans ; of theTari.s Spring fashions is dyed with and forged returns, to establish slavery in such poisonous materials that seamstresses tending for so loudly? Again if the par "
411,1858-05-27-seq-2.txt,"on the appeal. If gentlemen on the other trim t bribe. To the voters of Kansas m side would hear the gentleman from Ind- letst the question of making a ""slave ana for five minutes, th -re would be no State"" is referred, and i lie Union is not "
412,1858-05-27-seq-2.txt,"laut . of the President and the Slave- OVgnrchy? ""Coming events cost their "
413,1858-05-27-seq-2.txt,quired for a member of Congress unless they are slave states. in either 
414,1858-05-27-seq-2.txt,"cago ot Thursday last. None of the Slaveholdiug States were represented, ex cept Delaware. "
415,1858-05-27-seq-2.txt,"ing convinced his Southern masters that he has been a ""fugitive slave only in appear ance, that lie had no design of leaving their "
416,1858-05-27-seq-2.txt,"them, has received their ""cordial forgive ness."" The slaveholder's collar, which be temporarily cast aside in order to prevent "
417,1858-05-27-seq-2.txt,"nmm more than doubled itself. Is that best we conld arrive at, not perfect in a . of tlo Kansas Nebraska bill? When it the kind of popular sovereignty and non- things; but if this business is to be carried was thought that tlie slavo power could intervention the Democracy have been con- ! on of striking down the interest of the "
445,1862-08-07-seq-3.txt,"witn tue seceaaion guarding proclivities oi some of their pro-slavery generals, and talk of going to Kansas and again enlist "
448,1863-06-04-seq-1.txt,tion which Droduce such arrogant desni zers of the people? Is slavery worthy the I sympathy of freemen. 
451,1864-02-18-seq-1.txt,"I u . Z . t. r i . ? ' hibition as to slavery, is because oi the ',frat,t ' ,ht! Ä!d "
452,1864-02-18-seq-1.txt,WS dec. t. neither slavery nor inrolonta- ry servitude shall hereafter exist in bis 
453,1864-02-18-seq-1.txt,"I ward, honest blow at slaver j that any 1 State baa made. Maryland ban. aa vt "
454,1864-02-18-seq-1.txt,local differences in psst times. Some sev en or eight of the Convention were slave holders. In their Address to the People 
455,1864-02-18-seq-1.txt,"and wiahin' it was over, when a light, gin tie tap came to the door. If ye belave me I hadu't strength to spake; so, after waitin' "
456,1864-02-18-seq-1.txt,"woikiu' away from him, and the lady I lived wid gave roc lave to go to him for a week, and promised to kapc mo the place. "
457,1864-02-18-seq-1.txt,by citizens of Kentucky who wereengaged in running off slaves from Missouri and other states into Kentucky ana selling 
469,1862-11-06-seq-1.txt,"exchanged for over two month, and Gen. thia rebellion. (Cheer.) To take their (-nttendon also, but my fellow officers property, to t ike their slaves, to take every were not exchanged. I found that Gen. thing. Great and long continued ap- "
470,1862-11-06-seq-1.txt,went South as apologists for those men. Soma Misonrians and slave holders were with me in misoo. We all come home. ! 
471,1862-11-06-seq-1.txt,any thing else. (Applause.) 1 tell you that the slaves we saw were better posted than the butternut gentry. Every little 
472,1862-11-06-seq-1.txt,act of kindness Unit thes3 men received were received from slaves. Cheers. We have come home ready to use every 
484,1863-05-07-seq-1.txt,J.l r 1 . v. .u..v.u;buU0llr ot tüe slave öiaies nan reiuseu to Republic become a colossal mass of ru- go with them. Suppose we should sub- 
485,1863-05-07-seq-1.txt,I r i . j j . f pi ii slaves oi a orutai aespotism. onati tney I .V.- ..-.-! f 1 L 
486,1863-05-07-seq-1.txt,"tality of ei -iishing the lebelHon was the j;roc- J lamalion of freedom to t ia ""laves of rob- ' is. "
487,1863-05-07-seq-1.txt,"convince their people that the war was be ing waged for the abolition of slavery, to prove that their oft repeated declarations "
488,1863-05-07-seq-1.txt,"were true. But, with Mr. Lincoln I fully i agree, that as affecting slavery in a legal i point uf view, it would be about as effec- "
489,1863-05-07-seq-1.txt,"tie experiment of arming and organizing tMe tlaves. He says that the expedition wuich took ari(j Jtckt0nville, Fla., "
499,1857-03-19-seq-2.txt,"j r,""i' i maun rvan-j ig democracy lias beeome! How lo sas a Slave State. They will succeed, and j will the American people suffer themaeh cvansas win apply at the next session of ; to be deceived by names? "
500,1857-03-19-seq-2.txt,"credit tor a MSStMN ot peas? Ine stock had ; Institution, and be did not believe that anv j into each other with a will, and told some 1 AU ll,e Frce 'Stat(? n tht can get there, man could act consent. ously and honest-1 home truths on one another, but after all lhoilh WkOsJ threefold the Slavery been taken in a minute bv such persons, "
501,1857-03-19-seq-2.txt,"utKiiiuau j in lavur Ox IIS DCIDC A Slave State, and will not interfere to secure the rights of thc friends of liberty. What "
502,1857-03-19-seq-2.txt,"a id 11 win ue compile t with, iuark our wands. Blaverv is National. Pteadani S'.foul! "
