,date,context
55,1850-01-03-seq-2.txt,"German Empire, is herewith laid before you. The execution of the law and the observance of the treaty were deemed bv me to be due to the honor "
56,1850-01-03-seq-2.txt,"Hidalgo, nothing has occurred of a serious char acter to disturb them. A faithful observance of the treaty, and a sincere respect for her rights, "
57,1850-01-03-seq-2.txt,should be mutual and cordial. I recommend the observance of the same course towards all other American States. The 
58,1859-05-26-seq-4.txt,"'Til basest In the basest, and becomes L.OW blacklegs more than servants ef the Crown. Those swindlers show the force of venal power, "
60,1859-05-26-seq-4.txt,"sceuery grows dim about him, and like Elish's servant at the gate of Damascus, ho is in stan ly environed with troops of angels, come "
63,1854-08-17-seq-4.txt,"post and get it under his feet; seeing which, a servant girl druw the reins through one of the mortices and over the top of the post, in the "
65,1855-08-16-seq-2.txt,"them with the plaudit' of "" well done, good and faithful servants."" It was apparent to every i effecting mind, that the National Loun "
67,1855-08-16-seq-2.txt,"language of good old Simoon ; "" now lettest thou thy servant depart in peace, for mine eyes have beheld thy salvation."" To place our "
70,1861-03-28-seq-4.txt,"debate, and the country will have a wise, liber al minded and hard working public servant, whose future cannot but he brilliant and bench'! "
72,1865-03-21-seq-2.txt,"fu ly incrcassrl, when it readies into nearly every J schnt-t district in ibe lend, having its servants almost at every cross read, whit stcuri't n tbsre "
74,1865-03-21-seq-2.txt,"stitutional ibo .6 ol raising troops by requisitions on the States, the observaneo ol good laith with ho soldicis by pa. in tociii promptly, tho aban "
76,1854-12-07-seq-1.txt,Tin Jp Nkoko's IjOgic. A clergyman asked an old servant bit reasons for believing in the existence of a God. 
78,1854-08-24-seq-2.txt,"oners, bring them here and sell them to us for servant?. It is infinitely better then to try to convert them by sending out missionaries. "
80,1863-06-09-seq-2.txt,"lalliatioo, and pot the mere innouncement of it. The "" respectfully your ob't servant,"" at the close of io shsrp a letter It, doubilm, what A, "
82,1851-02-13-seq-2.txt,"Moreover, they are men, gathered at Washing ton as servants of the people, to protect their rights; not to put up bars to prevent their en "
85,1856-05-01-seq-1.txt,persons are somctimas seen bowing in their course to black servant girls and black stumps. Volcanic Eruptions. The phenomena exhib 
87,1858-05-06-seq-2.txt,"slavo remains, save hero and thero a battered wreck a few lone servants, superannuated and sad, standing by your lintels, like the tottering "
88,1858-05-06-seq-2.txt,"ligent, Chinese all, nominally, as voluntary servants. Why, then, not make all you labor voluntary ? You tell us that tho difference be "
93,1850-03-14-seq-4.txt,"by a fisli bone, nnd duly buried for deml. ilcr servants to get her jewels disinterred her by night, and the lady's maid, who bore "
96,1855-05-24-seq-1.txt,"could bear me up no longer, and despatching the most Intelligent of my servants to apprise my wife and family of my situation, I lay down "
99,1855-10-11-seq-1.txt,"housekeeper, to take charge of an establishment, As he keeps two servants, her chief duty will be to superintend and preside at the table. Early "
100,1855-10-11-seq-1.txt,"ence, and presiding at the table. As I keep two servants, they would be sufficient for all other household duties, What are your terms ! ' "
101,1855-10-11-seq-1.txt,"trunk arrived, the keys wore put into her hands, and the servants introduced to their new mis. tress. We may consider her fairly installed "
103,1855-10-11-seq-1.txt,"take another time.' ' A lady,' announced the servant opening the door and introducing Miss Penelope. "
110,1853-03-31-seq-4.txt,"imparled much of that character to every thing around him. His servants are all ad mil ably disciplined to his second whims, "
111,1853-03-31-seq-4.txt,tude. TI.e servants required no instructions as how to act. In one moment the house was 
112,1853-03-31-seq-4.txt,"the dialect of his country, for assistance. At length, two of the meu servants in their shirts entered the room, with a candle "
119,1850-01-03-seq-3.txt,borrow whatever sum may be necessary to covor that deficit I recommend the observance of strict economy in the appropriation and ex 
120,1850-01-03-seq-3.txt,"with Sir Henry Bulwcr, British Minister, Mrs. liulwer, two attendants and four servan.s, univ- ed at Washington Friday afternoon. "
121,1858-06-24-seq-3.txt,"that time to the present your petitioner has lived In due observance of the marriage covenant, but the Baid Timo thy N. Potter has violated the marriage covenant in the "
122,1863-10-13-seq-1.txt,"I have the honor to lie, Very reapecifu ly your otw-dient servant, n i oiu n ci I. "
124,1854-07-13-seq-1.txt,"would not return till the morning, and as thoro Hor is to our ploriouff Jjypublio, one und indi was nobody ut home, not tho servant even, he visible! And now, my friends, au recoir."" felt so lonely that he wished to sleep at his j As the door closed, the husband and wife "
126,1850-12-05-seq-2.txt,"i tho plain Rule. Nothing to limit it, to confine it to one kind of servants, or to one nation. It is God who speaks, and the command must be "
127,1850-12-05-seq-2.txt,"It has been said, that tho law had reference only to servants thit h id escaped from heathen nations ; but the law itself intimates no such "
128,1850-12-05-seq-2.txt,general ; but the law had a special reference to Israclilish servants. These were all placed un der the protection of ihe law. And ill bond ser 
129,1850-12-05-seq-2.txt,"fectually protected. How absurd to suppose, that hea'hen servants were protected, and that the servants of the God of heaven were not 1 "
130,1850-12-05-seq-2.txt,"that hea'hen servants were protected, and that the servants of the God of heaven were not 1 In chap. 24: 14, 15, we have the law respecting "
131,1850-12-05-seq-2.txt,"In chap. 24: 14, 15, we have the law respecting the law respecting the payment of servants, and it applies equally to the home-born and the "
132,1850-12-05-seq-2.txt,"to class as Jewish laws. In all reason, then tho law respecting giving up servants omit apply to domestic servants in tho first place ; but "
133,1850-12-05-seq-2.txt,tho law respecting giving up servants omit apply to domestic servants in tho first place ; but so expressed as to apply to strangers. And long 
134,1850-12-05-seq-2.txt,"even so unto them."" Here, then, we have God'g law respecting fugitive servants; and on our Statute Book we have the law respecting fugi "
135,1850-12-05-seq-2.txt,"""Thou shalt not deliver unto his master the servant which is escaped from his master unto thee. Ho ehall dwell with thee among you, in "
136,1850-12-05-seq-2.txt,"every man, Thou thalt not deliver unto hit mat ter, the servant which is escaped unto thee."" Here i tho plain Rule. Nothing to limit it, to confine "
140,1850-12-05-seq-2.txt,"this law was made, for it was presumed, that if a servant escaped trom his master, he had good reasons for so doing, and he was, by the law, ef "
144,1850-12-05-seq-2.txt,"stronger. In both cases, God said to the master, ""thou shalt not oppress the hired servant."" And the law respecting stealing and selling an Isra "
161,1856-03-13-seq-1.txt,"Mrs. Pax. It is a habit I have. In comes the servant, and brings a handful of letters for her by mail, directed to Julia Jessamine ' (that's "
162,1856-03-13-seq-1.txt,"drawbacks of this al.omiable spread of education is, that your servant, since theconfounded fellow hasleaint to road, insists uron looking at the "
165,1853-01-13-seq-2.txt,"makes the cost of the board of the slave one shilling per week ! The house servants, it is true, fare better, being allowed some of the "
168,1850-02-14-seq-3.txt,"they had enticed to accompany them and w ho is the servant of the father of one of them. The eldest of th""se jjirls was not twenty. It "
170,1855-08-23-seq-2.txt,"do. They have no principles to defend, and no care whatever, being mere servants of Southern Slave dealers. They have occasionally to rally "
173,1859-04-07-seq-3.txt,"red thousand dollars, and this consists, chiefly in domestic servants. Whether slavery be prac ticable in New Mexico or not time will have to "
175,1859-04-07-seq-3.txt,"ters, will find them as serviceable as I have found them. w mi nign respect, your oot. servant. A. C. DODGK. "
178,1865-11-21-seq-2.txt,"tions, or sounder judgment than thoae of Jacob Collamor ; and certainly no servant of tho peo- plo was ever more conscientious and laithful as "
180,1858-10-14-seq-4.txt,"gard a school teacher us in some measure tlieir servant, rather than as a useful aid in the bringing up of their children, whose lives "
182,1856-07-10-seq-1.txt,"gold pieces) to opon the gates for us. Tho fa naticism of the servants of the mosque is una bated, and without a proper order or guard it "
184,1856-07-10-seq-1.txt,"on by our public men, and commended to per petual observance. It was called the "" Texas Com promise, '""and was considered a confimation "
186,1852-04-29-seq-1.txt,"ho lives in a richer house, and has more men and maid servants. A peasant may bo as good as a President. IJot what a-man puts on "
187,1852-04-29-seq-1.txt,"ety. Pleasure is precarious, but virtue is immortal. Money is a useful servant but n tyranical mas ter. "
191,1865-08-01-seq-1.txt,"t'iiu:y iwuns the award) "" Well done, good and faiih'ul servant. "" Mr, Tappan waa in the SOth year of hia age."" "
193,1860-08-09-seq-1.txt,"stopped nt the office door of the Hospital, when, consigning my horse to a servant, 1 commenced my nightly round of tho wards. "
195,1860-06-14-seq-1.txt,"CAl'T. I'VSCIIKOn's SERVANT FIXED. John Artswell, servant to Capt. Pyncheon, was presented at court ""for that in October "
197,1851-01-09-seq-1.txt,"On Ihe accasion I have named to you, let me a gain urge its especial observance."" "" You may rely on me, General,"" said the "
198,1851-01-09-seq-1.txt,"now visited for the last time ! i he General dis counted at the door, the servant took his horse and his fulse hearted host received him, in per "
200,1862-07-29-seq-1.txt,"the Committee, "" Your obedient servant, VV'M. M. F.VAKTS. "
202,1856-05-15-seq-3.txt,"Ottoman Empire ; guarantee in common the strict observance of that engagement, and will in consequence consider any act tending to its "
203,1858-07-08-seq-4.txt,". ...... , -; Sabbath Observance. It is pretty certain that unless we keep "
204,1858-07-08-seq-4.txt,"beware lest we impair also thoso sentiments on which the observance of all holy seasons rests, nnd break the framework whieh might "
205,1858-07-08-seq-4.txt,"that time to the present your petitioner has lived in due observance of tbe marriage covenant, but the said Timo thy N Potter has riolated the marriage covenant in the "
206,1856-03-13-seq-3.txt,"juniors from 300 to 500. Many legtcies are left o servanta."" On Weiiiiesd.iy last week, the pii'ina of "
209,1853-08-11-seq-4.txt,"When Sigourney, notorious wng ol Bos ton, was expiring, a servant entered and in formed the attending physician that a man "
210,1853-08-11-seq-4.txt,"had fallen down the well. The dying, man ovefheard the servant, and inquired, with scarcely an audible whieper, "" I say, Doc "
211,1853-08-11-seq-4.txt,"tor, did he tick the bucket ? "" A gentleman sent his black servant to purchase a fresh fish. He went to a stall, "
215,1862-06-03-seq-3.txt,the bervice ot the rebel army. Wii. ltutler lor-; bado the ohservancii of Jell I'avia' Juj f Ustuio; ' and piayer. IF) had ulso issued oidersabouc 
216,1859-10-20-seq-1.txt,"dress, this unfortunate yonng man was a stew ard or officer's servant, and his position exactly verified the Esquimaux's assertion that they "
218,1858-05-27-seq-1.txt,"tended by a retinuoof strangers, he was himself the servant of all his personal wants, and pa tiently waiting his departure from a life of pain "
220,1858-07-22-seq-1.txt,"ready to act at the call of either of their lead ers, Col. Ethan Allen or Warner. His servant Pat whom we find with him, was a queer gen "
222,1853-12-15-seq-1.txt,"the interests of the State have been intrusted to less worthy and capable servants than those who have preceded yon ;"" and if. Senators, I have "
225,1855-02-08-seq-1.txt,"hud nothing to eat, and that was the image of herstdf. Little servants took to each of the young kniglits as many plates of food as he hud "
226,1855-02-08-seq-1.txt,"i.f the country round is withered up only look j t of the wiudow, miss and the servants have u 1 gone, und oh if you please, uiise,! am going "
228,1855-02-08-seq-1.txt,"sausage and two breasts of I'omeruniun poose. ' Oh Miss,' the servant answered, 'there s no s.tusage, and n goose, and no food of uny k n I "
233,1854-06-15-seq-3.txt,"ne should nave ordered sooner, hut did not know we were so nejiriy out. ery respectrully, your obedient servants, OOUUK k HUNT.. "
236,1854-03-02-seq-4.txt,"of skill should not be made the subject of re mark in the servants' hall. Tho result of his tramp might be guessed, and ho found himself "
239,1854-05-04-seq-4.txt,To flU with bis satanis baud. But God's own servants God will hear Our Church could soon the nation deal 
242,1855-08-16-seq-1.txt,"lose him. We forget two things : 1st, we for get we are servants of Him who laid down his life for his enemies. 2d, that lave is the hot "
245,1855-03-22-seq-3.txt,"$100,000 worth of property, has been decided in favor of his female colored servant The sugar cane in Lnuisinn is said to he exton "
247,1850-09-26-seq-4.txt,"TTtitii""'.' to tliee farts, and arc re-eteil ir, vonr Icuhle servant;! IlKV. PWII) TtiORMNG. IIOX. JD.KI'II IIA'ITt EH. "
249,1854-11-09-seq-1.txt,"article of religion, "" Canonical Books "" Th0 council, however, of the servants of tho Pope of Homo, held at Trent in the sixteenth centu "
252,1863-06-09-seq-1.txt,"Very respectfully, Your most ob'L servant, D. licwris, "
254,1851-02-13-seq-1.txt,"and eyes behind, and asked him why he was so formed, the seer answered, ' I am tho servant of God ; with the eyes in my forhead I see things "
256,1858-05-06-seq-1.txt,"Amorictt, I am your Excellency's obedient servant,"" etc. As during the time his son was in the army, "
258,1857-08-20-seq-1.txt,"and would no more think of blowing up the' servants, than of ordering the dinner, or having the tray brought up after eleven. He is inno--cent "
259,1857-08-20-seq-1.txt,"them in a grovo. a uiilo from hero, in charge of a servant from Oakland."" Harley Jed tbe way to where tho horses were "
260,1857-08-20-seq-1.txt,"confined, und having seen Waldo, Montague, and tho servant mounted, turned away. "" Aro you not going to join us, Harley ? "" "
265,1854-03-23-seq-4.txt,"Leopold in his agony, laid a hatchet on his thigh, and ordered hiB servant to strike with a mullet. His lea was cut off, and he died "
267,1859-06-09-seq-4.txt,"doll-forms in the hands ol milliners and servants, to be dressed and fed to order, They dress nobody ; they feed nobody ; they "
268,1859-06-09-seq-4.txt,"rich examples of virtue and womanly life. If they rear children, servants and nurses doall save to conceive and give them birth. And "
273,1854-06-15-seq-2.txt,knewiedge the debt of gratitude due to faithful puhlic servants and honorable nvn. Hon AlvahSabin.RepwntativeinCiongress 
275,1854-06-15-seq-2.txt,tirely di-gtroyed. There was fortunately only one servant and child in the house ; the Bishop nd hiv family bing absent attending a con 
276,1854-06-15-seq-2.txt,"vention of the diocese in St. Andrew's Church, a few Rqunres off. The servant woman was very badly hurt, and tho child escaped nearly un "
280,1855-05-24-seq-2.txt,1 masters the bondman is no longer called a slave but a servant thus by a soft substitu tion concealing aud condemning the true re 
282,1850-08-01-seq-4.txt,"Roger iiodiiome, fi many trees of all sons that the servants drmls but what is made ol ipples. The quantity is such that by the "
285,1856-01-31-seq-4.txt,"A woman's first duties are to her own family, her own servants. If any ono cannot sym pathize with the servants with whom 6ho is "
286,1856-01-31-seq-4.txt,"her own servants. If any ono cannot sym pathize with the servants with whom 6ho is in contact all day long, eho will not really "
287,1856-01-31-seq-4.txt,"can treat the poor ns things, but they must treat their servants as persons. A lady can go into a poor cottage lay down tho law to "
288,1856-01-31-seq-4.txt,"no more of them till her benevolent muod recurs ; but with the servants it is not so. I would that you would all road, Indies, and "
289,1856-01-31-seq-4.txt,"perhaps having any such conscious intention he treated rich and poor, his own servants and the noblemen his guest, alikci and aliko "
300,1862-05-27-seq-4.txt,"call. Always reidy to do toy utmost, 1 remain most faithfully, yl)ur obedient servant, John A. Ammw. "
302,1855-05-17-seq-4.txt,"bat, lie gave no challenge to mortal strife, with "" your humble servant'' at the bottom, but meeting Frank one day, he accosted him "
303,1855-05-17-seq-4.txt,"intrusion of nn old man at the door. Having been met by the servant, he inquired if the proprietor of the house whom he called Mr. "
304,1855-05-17-seq-4.txt,"remain until he comes."" "" Please wait a moment,"" said the servant, "" I will call Mrs. Topham to the door, and "
305,1855-05-17-seq-4.txt,"se& what sho will say."" The servant then ran und called the merch ant's wife, who made her appearance. The "
306,1855-05-17-seq-4.txt,old man then repeated what lie had said to the servant that being as tie was there he might as well remain until her husband came. 
312,1860-06-21-seq-3.txt,"for the chair, and more for the sentiment which pervades its structure. Your obedient servant. A. LINCOLN. "
314,1854-07-13-seq-2.txt,"wi uld help execute tho fugitive act, viz., ""Is thy servant a dog that lie should do this thing?"" and thcu adds the following re "
316,1853-02-10-seq-1.txt,"God will not suffW the world to smile upon his servants, lest they should fall in love with it. Tho man who knows his business in the world, "
317,1853-02-10-seq-1.txt,"entertain their husbands with domestic griev ances about children or servants, not to ask for money or produce unpaid bills, nor propound "
322,1862-07-08-seq-1.txt,"that they hud mruck and hurt her. She ""'turtJ- We'll take a co.y littie cottage some a scalloping a child's skirt, and the ' vtil""e uountry , and f ir three servants needle-work followed her rapid fingers aloug lel u'ulll with one. "
325,1855-08-23-seq-1.txt,"Beholds thy cruelty, lie hears his cry ; lie was designed thy servant and thy drudge j But know that his Creator is thy Judge. "
327,1851-08-14-seq-2.txt,"God, a justification for sustaining a mere human enactment, whoso observance is in the face of the life and teachings of the "
328,1851-08-14-seq-2.txt,"Very respectfully, Your obedient servant, C. M. Conrad, "
329,1851-08-14-seq-2.txt,"murder of a young lady whom he loved, the prisoner was a servant in the family of Mr. bcrtolten, and became enamored of his "
332,1854-06-01-seq-2.txt,"hear the voice, ' Well done, good and faithful servants,' while retibutivo vengeance would fall upon tho beads of tho men who have betrayed "
335,1864-04-26-seq-1.txt,"est attention to what the young man aaid, went n, and crossed the antechamber. The servants rose at bis approach, and the guards saluted "
338,1851-01-09-seq-2.txt,"Mr. Sherman oICpuii, said: 'He c.hl sec no in- re propriety in arresting a fugitive servant r ' . iIu.pi iliiiru hn 111 "
340,1860-06-14-seq-2.txt,keeper labors under tho disadvantage of being unable to procure servants and sugar at the same establishment ; but it seems that at the South 
343,1852-04-29-seq-2.txt,"isliortly the man was in your house, full ot gratitude and willing to be your servant forever. You said lo him, "" I shall charge vou $200 and "
345,1865-08-01-seq-2.txt,"of them understand that Slavery the absolute iroperty of tbe master in bis servant is dead, nd cannot be brought back to life. They ac "
347,1850-11-14-seq-2.txt,"would be ciiimnal, were it not for the relation of nuster and servant. Now, it is probable that the people of the free "
349,1863-07-28-seq-2.txt,"mark of favor and confidence is not often be stowed upon a public servant, and very rarely de served, but in this instaoce is honorable alike to "
351,1865-01-03-seq-2.txt,"''J I remain. General. He'p.'ctfully your obedient servant, ... ,, . ;'""lt "" l'oarak.Kaar AJjtirl. "
353,1855-06-21-seq-1.txt,"aly, wherever similar subjects came up for con versation. My servant, who waa showing ma through the ruins of Pompeii, asked me, with "
355,1855-08-02-seq-4.txt,Ah ! very well ! But I forgot my great vesterdav : 1 must ask tho servant lor it ; and darting across tho threshold and up the 
357,1858-07-08-seq-1.txt,"At the appointed hour, bridegroom and bride, each attended by their servants, entered the presence of their priests. Nagowa, the tall "
360,1855-03-29-seq-2.txt,"meeiing in secret, wo use f .nlnrfl servants travel - """"J"""". . . . , "
363,1859-04-07-seq-4.txt,"not the mortal do tho work of the immortal. The body has its claims it is a good servant ; treat it well, and it will do your work ; it "
364,1859-04-07-seq-4.txt,"pine it, and suffocate it make it a slave in stead of a servant ; it may not complain much, but, like the weary camel in tho des "
367,1857-07-30-seq-1.txt,"ant grin overspreading his countenance as he spoke, "" I want to ascertain if the servants steal the sugar! ""Paris Letter. "
370,1851-01-16-seq-2.txt,"money. "" ;ing care not lo look at the pale lady thro-..i glass. This observance, she devoutly bli!veB, will bring her good fortune. When "
371,1851-01-16-seq-2.txt,"finished, He may receive you with the com mendation of faithful servant, into the rest and freedom of leaven, is the prayer of thousands "
373,1853-01-20-seq-3.txt,"until the absconding ol the said Almeiin F., she lived with Ihe si, id Alinetiu F., in the strict observance 'if ill the duties- reouired by the tnarriaao cuvenunt. when the saul Al. "
374,1850-01-03-seq-4.txt,"Is but to-morrow's weakness', prone to fall ; Poor, blind, unprofitable servants all, Are we alway. "
376,1850-01-03-seq-4.txt,"rang the bell at the door. The summons was answered by a Dutch servant girl, of whom he inquired il the Doctor was in. "
379,1858-10-21-seq-2.txt,"Mr. Marsh of Brandon, placing the arrange- ! your presiding officer,"" it will be mv earnest"" en nients under the direction of the Adjutant Gen-, deav.ir to secure tho proner observance of sin-li oral. Also a resolution adopting the Joint rules as are or may b; adopted by you. It will "
380,1852-04-22-seq-2.txt,"occasions had on hoard some passengers with their servants, en route for the Pacific "" On her last trip she took out a large "
383,1852-02-05-seq-3.txt,"with them twenty slaves, in the capacity of servants, with the intention of working them in the gold mines. Several other parlies "
386,1851-01-02-seq-2.txt,"honor to be, Sir, yom most ob dicn' humble servant, Thmas Jutkrson. "
388,1854-02-09-seq-2.txt,"asairoeSoiler. I know what is required of me as a public servant, and as a tried and un wavering friend of freedom and the slave, better "
389,1854-02-09-seq-2.txt,"good faith international obligations, they do-sii-e a similar observance of such obligations by all tho nations of the earth, and that they can "
391,1859-05-26-seq-2.txt,"nied the applicability to slaves of that coitstitu tional provision which relates to fugitiveservants, and, if we mistake not, it denounced the Fugi "
395,1858-07-22-seq-4.txt,"In cellar, In pantry, In attic, In hall, Long live the gay servant that laughs for us all I This was sent to the President of the day, who, it seums, "
397,1853-12-15-seq-4.txt,"from one room to another; cannot he in jured by careless servants, heating rapidly, and cost it trifling; and the expense of "
400,1862-08-26-seq-4.txt,"I have the honor to he Your very humble servant, Wll. C. lilt.Mll.hY. "
402,1856-08-21-seq-3.txt,"bury and County of Washington i that he lived with the said Lydla E. Miles In the due observance or all the marriage covenants, till the first day of November following, when the "
403,1856-01-10-seq-1.txt,"Suoh is the constitutional theory of our gov ernment, tho practical observance of which has carried us, and us alone, among modern repub "
404,1854-08-17-seq-2.txt,to overlook in hint s ich anxieties. This same man hud sent notice to his obedient servants who run at his command to meet him on Satur 
405,1854-08-17-seq-2.txt,"I am with respect, Your oh di-nt servant, LAWRENCE RRAINERT). "
407,1854-08-17-seq-2.txt,the dervish was a inqxtstcr: that the scorpohi btiiig had nol p netrilcd and that kis servant had been more frightened than hurt. He threw the 
411,1854-08-24-seq-4.txt,"pressed her full belief m the innocence of hrr servant, and desired him always to retain her in the family, and not to reveal her secret. "
412,1854-08-24-seq-4.txt,Tho master of the houso was called. Ho re membered tho circumstance. Tho servant was sent for ; she recognized the room. The 
415,1851-05-01-seq-2.txt,"South Carolina, moved to amend it, by requiring "" fuili ve slaves and servants, to be surrendered up as criminals."" This was opposed. Mr. "
418,1851-01-23-seq-3.txt,"in the People; and the officers of the govern meiit are agents and servants of the People, and bound to ue their best judgment and discretion "
421,1865-02-14-seq-2.txt,"foroo this amondmoDt byapjiropriato legislation. Very rospeetfiilly your ohodient servants, AUXANBKR II. StRI'IIKSS, "
422,1865-02-14-seq-2.txt,"courteous and not unlriendly ininiur. 1 am, sir, your obedient servant, Wm. II. SKWtHII. "
426,1862-04-22-seq-8.txt,"eiirrenjioiiili!ii.o, l ani respeetlully, Voiir obedien; servant , U. S. (IliAVI1, "
428,1855-12-06-seq-1.txt,"his sister, natives of Switzerland. There was at that moment nobody in the shop but a servant girl, who was sweeping it, and whose movements "
429,1855-12-06-seq-1.txt,"each other about very unceremoniously. I. quote, unfashionable appearance, joined to his abrupt the following from the N. Y, Daily Times, to and unoerremonious manner, led the servant girl THE NEW MEMOIR OF WEBSTER, "
430,1855-12-06-seq-1.txt,"wrong, and is subject to no criminal liability whatever. A clerk or servant who receives money on account of his principal, for which "
434,1853-03-10-seq-2.txt,"performed. Without these qualities in their pub lic servants, more stringent laws, for the preven tion or punishment of Iraud, negligence and "
435,1853-03-10-seq-2.txt,"ian. I am, sir, Your ohebient servant, Shaftesbury. "
436,1853-03-10-seq-2.txt,"expert to a devoted integrity in tne pnonc service.and an observance of rigid economy in all departments, so marked as never justly to be "
440,1860-08-23-seq-2.txt,"class here, excepting only in the number of servants, which in much larger among tho Eng lish than in the United States- The furniture "
443,1854-03-23-seq-1.txt,"bellied. As an offset to this oxtr.ivig.inco, ho lino ilm-idcd to reduce the w.isreu of his servant , "
445,1859-06-09-seq-1.txt,"running into the room in advanre of the inn servants, and Boon settled tho question of his detachment from the poor young lady, by laying "
446,1859-06-09-seq-1.txt,"sympathy and liifiijlity, while the strong wo man, having banish the inn servants under the mysterious penalty of "" letting them know"" "
447,1859-06-09-seq-1.txt,"best. Still alive. Your father ha. boen taken to the houso of an old servant in Paris, and we arc going there; I, to identify him, if I can ; "
449,1859-06-09-seq-1.txt,""" Why, huk at you all ! "" bawled this figure addressing the inn servant. "" Why don't you ' go and fetch things, instead of standing there "
455,1850-03-14-seq-2.txt,"a l-aper as free as I write anl oh, ' '""e honest ,,nd faithful servant Sheffield. March 1st, "
457,1858-05-06-seq-4.txt,"than our heart' has seen this error in his servant ; and oh, I would confess it with ' confusion of face ' I yielded to the im "
459,1850-08-01-seq-1.txt,"It consisted only of himself, a housekeeper, and one nian-Kcivanr. The man-servant slept in an out-house adjoining tho stable, and did so on "
461,1855-08-09-seq-1.txt,bo bestows upon his toilet and retinue when he appears in the street ; hence his strict observance of all religious ceremonies (he never goes out of 
462,1855-06-14-seq-1.txt,"He set off promptly on horseback, attended by BislysipY &e well-trained.; military servant who b&a served tM latp General Braddook. It prov- "
464,1858-06-17-seq-3.txt,"April, en route to Salt Lake City, accompanied by Col. Kane as his guide, ana two servants, In passing through tho settlements ho was greet "
467,1854-07-20-seq-1.txt,"riug. The spot was vacant now,as formerly ; car riage, hoi-si's, servants, executioners, and victim all had disappeared us if by magic ; and, in tho "
468,1854-07-20-seq-1.txt,"If thou art a master, be sometimes blind ; a servant, bs sometimes deaf. Fuller. if "
469,1854-07-20-seq-1.txt,"the superstitions she had heard regarding St. John's Eve, and many the observances of which sho had been tho terrified witness; but, "
470,1854-07-20-seq-1.txt,A gentleman got out of tho carriago and exam ined the littlo glade as carefully as hig servant had done. 
