,date,context
33,1856-02-22-seq-2.txt,"Funny, ip Trce. It is reported that the committee on slavery lectures, who were re- quested by Hon. Robert Toombs to hund "
35,1856-03-07-seq-2.txt,"very coldest weather we have had for the flight. Tho enthusiasm among the slaves must be high, it it roaches persons of her "
36,1856-03-07-seq-2.txt,nominate Presidential candidates who ar anuudonth slavery question it I proper for th peopl of theStele.irrespeetiv ofparty.lo 
38,1856-08-08-seq-3.txt,Martin stood pledged agninst the admission of any more slave States. John evidently thinks he is engaged in the same service now 
39,1856-07-04-seq-2.txt,"the United Staler, and that tn all case xnvoiv ing title to slaves, writs of, error and appeals shall be allowed, from the decisions of the "
40,1856-07-04-seq-2.txt,"of that, vastly. XW Since Mr. Buchanan's anti-slavery ' record commenced developing so beautiful "
41,1856-07-04-seq-2.txt,"to sentiments adverse to the extension of slavery, and alill be a pretty safe aort of man for the South. Indeed, we saw it intimated "
42,1856-07-04-seq-2.txt,"and many even here In the South were op. posed to slavery In the abstract. Astonish, ing what a change has already been effected "
43,1856-07-04-seq-2.txt,ing what a change has already been effected by putting the anti-slavery saddle on the other horael And so about Federalism. A 
44,1856-07-04-seq-2.txt,"must see, that the prevailing sentiment North ia opposition to the extension of slavery, and the tendency and effort is to the formation "
45,1856-07-04-seq-2.txt,"""Shall be received into the Uuion, with or without slavery, aa their Constitutions may prescribe at the time of their admission."" "
47,1856-07-04-seq-2.txt,"framed of Texas, as provided in the Act of Annexation and admitted, uwA slavery, into the Union. "
48,1857-01-02-seq-2.txt,"1th. Ths passage by Congress prohibiting slavsry in any of tbs'Territories. etn. Hi repeal or the Fugitive Slave Law, "
49,1857-01-02-seq-2.txt,provisions for the reelemstion of fugitive slaves. Hs recommend Ui Lteislatur to send ta 
50,1857-01-02-seq-2.txt,1st Th interference bv Conaretaional las-U. lation With the institution of alaverv in th States. 
51,1857-01-02-seq-2.txt,"although elothed in the utmost bravery, what ishs but s serf out upon a 'holiday, a slsvs to be reelsimsd at any inrtant by bis owasr, "
52,1857-01-02-seq-2.txt,States. Id. Interference in the trsds in slsvss be tween ths States. ' 
53,1857-01-02-seq-2.txt,"guerrilla party of free Stat men sre commit, ting outragea on the pro slsvery men in Missouri, for their past interference in Kan "
54,1857-01-02-seq-2.txt,"Fillmore 887.848 Total vote in Statea having slsves 1,137.723 nr hi.h n.k... Ci . . n "
55,1857-01-02-seq-2.txt,meant than tliM the people of Kmisii should berre to decide upon the subject of slavery for tlieniM'lves. What was meant is not th 
56,1857-01-02-seq-2.txt,"that fre Slute men are committing outrages on pro-slavery men, and offer to help sup port them : "
57,1857-01-02-seq-2.txt,"8d. Any action of Conereas on tbs subieet of slavery in tbe District of Columbia, or in tho place subject to the jurisdiction of "
58,1857-01-02-seq-2.txt,new State into the Union on the ground of her tolerating slavery within her limits. 1th. Ths passage by Congress prohibiting 
60,1863-02-06-seq-1.txt,"such as ar inJ.!a.yti; no? such i"" v'ii-ve in Cuba, or bad miii the old slavsj .abor system of the South. "
61,1863-02-06-seq-1.txt,"in and preparing for the field. The slaves of the South will supply us with food, if every man capable of bearing "
62,1863-02-06-seq-1.txt,proclamation is twofold: 1st. Tho destruction of all the slave H'sleni of labor South. 
64,1863-02-06-seq-1.txt,"jneverce. se and the life ol tho i.i.tion'! notrong.r than ttue, thfMMittmcnta we 0, if)0g4.t . w-mi.., u.;.:vuC tl'. boepi. j be preserved until slavery be abolished, j believe of thousands, whoe voices, ere j taliucs of Toy ti ien,. ' the planter, the i Lis led to a tleiiui lure li'oin I he original 1 !., ...1. I .;u l. 1......1 r.. -1 - ,:.:. ...l-i'.,!' I;..,,. ..,. , !.. "
65,1863-02-06-seq-1.txt,' .. . .. . emir 01 tne emaneiprtiioiiMs. .-slavery i no inoiv the ruuse oi llie v.ar than col 1 
66,1863-02-06-seq-1.txt,"the pawn t of secession. To those who regarded slavery as 11 sin, and were im pelled by a law which they esteemed "
67,1863-02-06-seq-1.txt,were no more responsible for the evils in cident to slavery in tho Southern States than they were responsible (or serfdom 
68,1851-04-04-seq-2.txt,for the purpose of holding a mass meeting of those opposed 10 the fugitiue slave law. The Slate of Massachusetts has passed 
69,1861-10-25-seq-2.txt,"whole army fouls that we must conquer, or else we are a ruco of slaves mora ubject than those who wear the Moslem chains. "
71,1857-11-27-seq-3.txt,"snd weigha about 175 or 180 lbs., snd dark eolor. The owners of said alavea sre request ed to come forwsrd, prove property, pay "
72,1857-11-27-seq-3.txt,"with eachofjier, .., The prospect or making Ksiisas a slave State is hopeless. There is not Southern man who believes euch a "
73,1853-09-09-seq-3.txt,"ltiitaill.th.it it H but the natural result of their zeal ill behalf of the abolition of slave- ry. The. (,'oiirrier holds that the two r: s "
74,1856-05-30-seq-2.txt,"IVrce, in his snxiety to conciliate the pro slsvery parte, hsa determined , ta have Col. Lane, of Kansas, who n aow in Indiana, "
75,1857-02-27-seq-1.txt,"reporters, there was never s human creature who taveled it through. A slave, convicted of murder, wo offered the alternative of ei "
76,1856-10-17-seq-2.txt,"church snd Stale, by studiously withholding place and power from the slaves of the Pope, and to silence all sections by denying "
77,1856-10-17-seq-2.txt,two thousand miles to fortify and garrison secondly wt havt a alave population of three millions to keep in subjection a long line of 
78,1856-10-17-seq-2.txt,"in a speech of great power and effect. He took op the subject of slavery agitation, go ing back to its earliest inception, and traced "
79,1856-10-17-seq-2.txt,"believe in any party which does not believe in slavery. The Deinooratie nartv are on our side in this contest, therefore I shall go "
81,1856-10-17-seq-2.txt,"by a Democrat paper to have suid: ""They coll me a pro-slavery mnn. But I nm like you, opposed to slnvery, nnd rejoice "
82,1856-10-17-seq-2.txt,"nm like you, opposed to slnvery, nnd rejoice in the policy which has made the slaveholding States of seveuty years ngo, free States at "
83,1856-10-17-seq-2.txt,"remain so. All the Northern Democrats are opposed to slavery."" taST""?. don't enre so much nbout bugs, "
84,1862-03-14-seq-2.txt,tees to the latter for tho protection and expansion of tho institution of slavery. We have no idea there is a particle of 
85,1853-06-03-seq-2.txt,"liko most of his cloth, is understood to bo poor. Then he has long worked like i slavo"" for his party, and tho little grent men whom "
86,1853-06-03-seq-2.txt,tional organization in any of the Churches; but unwise agitation of the slavery question lias gone a great way to drivo the South into 
87,1862-03-28-seq-2.txt,eral Congress makes the issue fair and square Uie emancipation of the slaves coincident with the success -of the Fede 
88,1862-03-28-seq-2.txt,"ral arms. It makea no discrimination the slaves escaping, whether of rebels or union men, are not to be restored. "
89,1862-03-28-seq-2.txt,"would purchase, at fair valuation, all the slaves in any named State. -. -r- - Such a proposition .on the part of the "
90,1862-03-28-seq-2.txt,"eoroe.'.' The English of all which abolh slavery hutantiy, and you may do o yolunUrily; but if you heaitate and de "
91,1862-03-28-seq-2.txt,"the Federal Ones. This is a repeal of the fugitive slave law and a plain, ' dUtinct avowrf of the policy of the federal gov- "
92,1862-03-28-seq-2.txt,an inducement and a bribe heW out to the slave population to leave 'their own-' era and flee to th Federal lines.. In oth- 
95,1862-03-28-seq-2.txt,"to oo operate with any State which . may adopt gradual abolishment of slavery, giving to such State pecuniary aid to be "
96,1862-03-28-seq-2.txt,"lhe independence of some part of the msaaTecttd region, knd that all the slave Stntee North of seen parte will' then any "
97,1862-03-28-seq-2.txt,"tiaiinmL TVlA nnlnt t. tk.t alt II.. Stales tolerating slavery would very soon, f -t-.ll r 'la, . ' a. a' "
99,1862-03-28-seq-2.txt,"a right, by Federal authority, to inter fere with slavery within State' limits, re ferring, as it does, the absolute control "
100,1861-03-08-seq-2.txt,"made it for the reclaiming of what we call fugitive slaves, and the intention of the law governs the law. All members of "
101,1861-03-08-seq-2.txt,"other. To this proposition, then, that slaves whose cases come within the terms ot that clause shall be delivered up, their "
102,1861-03-08-seq-2.txt,"revived without restriction in one section, while fugitive slaves now only partially surrendered, would not b surrendered "
103,1861-03-08-seq-2.txt,", lrVa'N,Ma'roh 1. Th act for Jit rendition of fugitive slaves, . passed by a vote of 93 against 2. : . "
104,1861-03-08-seq-2.txt,have no purpose directly or indirectly to interfere with th institution of slavery in the States where it exists I believe 
107,1861-03-08-seq-2.txt,surely that difference is not a very mate rial one. If the slave is to be surrender ed it can be but of little consequence to 
108,1861-03-08-seq-2.txt,that a freeman be not in any case sur rendered as a slave? And might it not bo well at the same time to provide by 
109,1861-03-08-seq-2.txt,ty ? The Constitution does not expressly say. May Congress prohibit slavery in the territories? The Constitution does 
110,1861-03-08-seq-2.txt,not expressly sny. Must Concress protect slavery in the territories? The Constitu tion does not oxprsssly say. From ques 
111,1861-03-08-seq-2.txt,"On (action of our country believe slavery is right, apd ought to be extend ed, while the other believes U is wrong, "
112,1861-03-08-seq-2.txt,"the separation of th sections, than be fore. The foreign slave trade now im perfectly suppressed, would be ultimately "
115,1861-03-08-seq-2.txt,"majorities against Lincoln, to form a pro slavery State and join the Southern Qoq. federacy. '' ,- . . "
116,1861-03-08-seq-2.txt,"Mason and Dixion's line. Lei the border slave States stand firm in the Union, and demand justice in the "
117,1854-06-02-seq-4.txt,"feet 8 or 9 inches' high. The owner of snid slave, is hereby notified to come for ward, prove property, pay charges, and tnko "
118,1859-06-10-seq-1.txt,"South has not, as yet, suffered any serious injury by the agitation of the slavery question at the North, no matter what "
119,1859-06-10-seq-1.txt,"or demanding that Congress should pro tect slavery in the territories, or should not or declaring that no Black Republi "
120,1859-06-10-seq-1.txt,she would declare that it was beneath her dignity to discuss the question of slavery hereafter with the Northern people if 
121,1859-06-10-seq-1.txt,"me fiorin. ana lias sold itself to the ""slave power;"" while the Southern fire eaters have as bitterly denounced the "
122,1859-06-10-seq-1.txt,sons for this opinion. But we do not sur render the field to the anti-slavery Republican party. It is manifest that there eon be no coa- 
123,1859-06-10-seq-1.txt,by the opposition party of that State as a conservative pro-slavery party; and 'in Kentucky and Tennessee they occupy 
124,1859-06-10-seq-1.txt,"shall have at once in those important conservative slave States, and in Dele- ware, Maryland, Virginia, North Carolina "
125,1861-12-20-seq-3.txt,exaggerated accounts of the coming in of slaves at Fori Boyalv From several gen llemea wbo bav rooeiitly returned from 
126,1861-12-20-seq-3.txt,"musket, ia to tho - Lands of such men as the slaves of Jtort Hoyal ia considered ri diculous as a military proposition, and "
129,1861-12-20-seq-3.txt,"gentleman, of former abolition inclina tions, to sojjie new facts in slavery. ' Old Lincoln, Ahead as Usual! "
130,1861-12-20-seq-3.txt,"eery Court st Athens, declaring his intention tog into slavery with Raleigh Chesnutt, a eilliea of McMtnn soaaty. "
131,1855-05-04-seq-2.txt,"Nothings, and denounced the order. Ho as serts that they aro opposed to the anti slave- ro sentiment of the North, and as he is an "
132,1855-05-04-seq-2.txt,"that the American movement is a crusade against slavery: ""Gen. Wilson gave the elosmg lecture of "
133,1855-05-04-seq-2.txt,"""Gen. Wilson gave the elosmg lecture of the anti-slavery course, Inst evening, at the Temple. He explained for himself the posi "
134,1855-05-04-seq-2.txt,"Temple. He explained for himself the posi tion with regard to slavery trial he had oceu pind for twenty years, and called upon all to "
135,1855-05-04-seq-2.txt,"oppose any party that ahould try to smother the anti slavery sentiment, lie assumed thai this course had been the death of two great "
136,1855-05-04-seq-2.txt,"the antt-statery sentiment, ana caned upon the anti-slavery party to kill off ths 'American doughfaces, as they had the others. "
137,1855-05-04-seq-2.txt,sugar the growth of which is nearly de stroyed in all the islands where slavery has been abolished. The destruction of the au 
138,1855-05-04-seq-2.txt,"almost a monopoly of the augur trade. Abolish slavery in Cuba, and Louisiana aud Texas will take her place. Coffee can be "
139,1862-05-09-seq-2.txt,"new bill providing for confiscating the slaves and property of all persons actual ly in arms against our Government, or "
140,1862-05-09-seq-2.txt,"cide whether we are to be freemen or vile slaves to those who are free only in name, and who but yesterday were vanquished, "
141,1862-05-09-seq-2.txt,count of colour or the fact that their peo ple had once been slaves. It was the Sen ator lrom Iventucuy who introduced tho 
142,1862-05-09-seq-2.txt,Lincoln's emancipation scheme in the border slave States. Secession Newspapers. 
144,1862-05-09-seq-2.txt,proving the unconstitutionality of the act abolishing slavery in the District of Co lumbia. 
146,1862-05-09-seq-2.txt,"go tbe entire nigger. Dont some of the slaveholders of East Tennessee who sym- . pathlse with Mr. Lincoln in his war ""for "
148,1862-05-09-seq-2.txt,"ator lrom Iventucuy who introduced tho subject of slavery. He assured the Sen ator that such diplomats, if similar to "
149,1859-10-21-seq-3.txt,"yearaj and Malimla, 17 yeara old nil very llkelv Negroes and slaves for life. Bond with approved security will be roiUired of the purchaser iu all "
151,1860-08-17-seq-1.txt,It is a truth That he holds to the doc trine that property in slaves in the Terri tories is entitled to the protection of the 
152,1860-08-17-seq-1.txt,"to that journal a detailed list of eighty- five slavers fitted out at that port from February, 1800, to July, 1800. Ho adds : "
153,1860-08-17-seq-1.txt,"February, 1800, to July, 1800. Ho adds : Added to the eighty-five above slavers some half dozen have none through the "
154,1860-08-17-seq-1.txt,"welfare of the South. It is a truth That ho is a slaveholder, and defends tho institution of shivery as "
155,1860-08-17-seq-1.txt,"and defends tho institution of shivery as just and right ; as best for the slave and the slave holder. See speech, Gth July, "
156,1860-08-17-seq-1.txt,"just and right ; as best for the slave and the slave holder. See speech, Gth July, 1830. "
158,1860-08-17-seq-1.txt,"very in any nw Territory adapted to its condition, as liunxfmty to tho slave, no less than justice to tho master. Sue speech, "
159,1860-08-17-seq-1.txt,"sion into the Union, of all States, whether free or slave, that fairly form a Constitu tion. "" If ft free State, ho would admit "
160,1860-08-17-seq-1.txt,"tion. "" If ft free State, ho would admit it promptly : if recognizing slavery, ho would insist upon its admission."" See "
161,1860-08-17-seq-1.txt,dorses tho compromise measures of 1850 relative to slavery. That is that the Territories shall say when they form their 
162,1860-08-17-seq-1.txt,"State Constitution, and not before, wheth er slavery shall or shall not exist. Mea sures Mr. Culhoun acquiesced in and suii "
163,1860-08-17-seq-1.txt,"respects, and is ready to defend tho rights of tho slaveholder, aud he so said while a member of Congress. "
164,1852-12-17-seq-2.txt,"""Our legislation has been dictated by the presumed necessities of the African slave. After the Emancipation Act la'Co charge "
165,1859-04-22-seq-1.txt,"revived with tenfold bitterness, the North ern slavery agitation. It substantially rr duced tho democratic Oartv to a Southern "
166,1859-04-22-seq-1.txt,"factions, and under the general control of an impracticable Southern ultra pro-slavery corps of managers, the wreck of this "
167,1859-04-22-seq-1.txt,"horse, foot and dragoons, by the republi can anti-slavery party of the North, is certain, unless the saving intervention of "
168,1861-07-26-seq-3.txt,"tional emancipation of all persons held as slaves in uny of the aforesaid States, un der the laws thereof, and also ordering ull "
169,1861-07-26-seq-3.txt,"officers to give protection to such eman cipated slaves, und accept the services of all who may tender them in lieualt ot tne "
170,1861-07-26-seq-3.txt,"of government; thnt persons are to be so cured in their property, nnd that slaves are regarded as property in certain States. "
171,1861-07-26-seq-3.txt,"Senator Pomeroy's ""bill to suppress tho slaveholders' rebellion, "" after setting forth, in a preamble, that slavery has cul "
172,1861-07-26-seq-3.txt,"slaveholders' rebellion, "" after setting forth, in a preamble, that slavery has cul minated in a rebellion, nnd that tho pres "
173,1861-07-26-seq-3.txt,"ent war is being carried on to determine tho question whether slavery shall bo ex tinguished or not, adds, therefore, us a "
174,1861-07-26-seq-3.txt,"ter the passago of this act, thero shall be no slavery or involuntary servitude in nny of the States of this Union thnt claim to "
178,1861-07-26-seq-3.txt,the nogro against the white man of the slave against his master. Prepare for the Worst. 
179,1859-11-11-seq-1.txt,"mistake not. that ho dragged Allen Wilk inson, a very peaceable pro-slavery man, from the sick bed of his wife, and mur "
180,1859-11-11-seq-1.txt,"0110 of the leading Republican organs in 18D0, suys now of slavery agitation and agitators: "
181,1862-03-21-seq-1.txt,"Among the prisoners, taken off the Congress was the slave Sam. the property of Drummond, Esq., of this city who "
182,1856-07-11-seq-2.txt,vention the American cause was prostituted to the purpose of slavery in the nomination of Millard Fillmore. I stand here to-day and 
183,1856-07-11-seq-2.txt,"majority of Ihe electoral votes, should de clare thnt they would only have slaveholders for President and Vice President, and should "
184,1856-07-11-seq-2.txt,"true, they have adopted a platform upon Kansas nnd. slavery; that ie well enough that they were obliged to do, In order toliold "
185,1856-07-11-seq-2.txt,"The Convention line, by the adoption of its slavery and Kansas resolutions made a s""c tinnnl question, nnd by the rejection ot Pierce "
186,1858-02-05-seq-3.txt,"the question to the people of Kansas, whether Aanaas should be a Tree or a slave state. The President believes that under the or "
187,1858-02-05-seq-3.txt,"for their State government, and submitted the slavery question to the people elected their State rifhcer and now ask admission into "
188,1858-02-05-seq-3.txt,"It should never be forgotten that in pro portion to the insignificance of the slave question, aa affecting the few thousand inhab- "
189,1858-02-05-seq-3.txt,"question, aa affecting the few thousand inhab- itanta of Kansas, the fourteen slave Statea will feel the rejection of the Constitution "
190,1858-09-17-seq-2.txt,"tion in the now States to abandon their fa nationl abuse of the institution of slavery, that their fears slick out in every thing they "
191,1858-09-17-seq-2.txt,"plate a consummation fatal to the institu tion of slavery, nnd the prosperity nnd pence of the South. We know thut Abolitionism "
192,1858-09-17-seq-2.txt,"is an absurdity as well ns a wrong, as we know from our own observation that slavery, as it exists here, is mutually advantageous to "
193,1858-09-17-seq-2.txt,"III e best, in llii) long run, lor the coutitrv when such ideas as ''no more slave States"" are given up; but the Democracy must close "
194,1858-09-17-seq-2.txt,"says thnt Captain Townsend, the Captain of the slave ship Echo, or rntiinm, is n native of Rhode Island, nnd has a wife, nnd three "
195,1858-09-17-seq-2.txt,"bucn unfortunate iu legitimate commerce, nnd was driven into the slave trudu by the hopes of adequate reward. "
196,1858-09-17-seq-2.txt,invest herself immediately wiih the power to abolish slavery a power which she does not now possess and which Congress cannot o -ercise 
197,1858-09-17-seq-2.txt,sas under the Lecompton constitution would have resulted iu favor of slavery there. Not only was it impossible that this wns the ope 
198,1858-09-17-seq-2.txt,"the majority of the people of Kansas were opposed to slavery. They know thnt, theo retically, under the Dred Scott d- rision, slit "
199,1858-09-17-seq-2.txt,"mid thus give effect to their opinions as the subject of slavery; In other word', the lecompton constitution wns presented to "
200,1858-09-17-seq-2.txt,"did this, knowing nil the while lhat under the Federal Constitution slavery was permis sible in the Territory."" "
201,1858-09-17-seq-2.txt,says ho will not refusu lo admit a State into the Union on account of slavery. We are very much afraid they will drivu the said 
202,1858-09-17-seq-2.txt,"from domestic causes. Piiiladelpaia, Sept. 9. The slavery dis cussion between Urownlow and Pry he is pro "
203,1861-09-06-seq-2.txt,"the field, is declared confiscated to publio use, and slaves, if any they have, are hereby declared freemen. All persons "
204,1861-09-06-seq-2.txt,another step in the Administration pro gramme to frco the negroes and enslave the whites. 
206,1861-09-06-seq-2.txt,"in the penitentiary for attempting to . eue a fugitive slave. l , i--.- . - A volunteer oomnanv h v. "
207,1861-05-31-seq-3.txt,"1. You are hereby ordered to hang or kill every pro-slavery man in Southern Kansas, "
208,1861-05-31-seq-3.txt,"3. To capture and burn Fort Scott, and ' hang ut least fifty pro-slavery citizens. James II. Lane, , "
209,1850-04-19-seq-2.txt,"llemenl of lhe matters nl Hbue c.ncer.'i.' g I slavery ond the territories. The two reported by Mr. Diuglavs, from the Terr "
210,1850-04-19-seq-2.txt,"nothing. The existence o: non-existence 1 of slavery in New Mexico an I Utah will I be determined, as in any case a would "
211,1857-03-20-seq-2.txt,"llicsn eontrol. . f3TSixteen slaves two of them infsnts, sold in Chiishsnsburg,. Vs., last week fur "
213,1861-10-11-seq-2.txt,"agents of the scheme, and became parlies to the ed'ort to enslave us, are themselves the victims. The pit which they digged "
214,1861-10-11-seq-2.txt,"lately sitting uttieneva, has under its con sideration the question of American slave ry, nnd it was resolved to hold a meeting "
215,1861-10-11-seq-2.txt,ry a crisis attributed entirely to the In. stitution of slavery. . It is stated that a newspaper in the in. 
216,1854-02-03-seq-2.txt,"the Xebrasbt Hill. -The resolutions against the Nebraska bill, with slaver; above the line fixed by the. Missouri compromise, have "
217,1854-02-03-seq-2.txt,"its wake. It will make the whole northern free Stales, anti-slavery in less than two years. Tho Paris correspondent of tho .V. Y. "
218,1854-02-03-seq-2.txt,"from an aw kard position, and euuble Iheui to ""ride out"" of their anti-slavery parly ""on the omnibus"" of the constitution. But if it "
219,1854-02-03-seq-2.txt,".iiw mo muaie, nuu vue lor mu extension of slavery into the territories north of the line of 36 deg. 30 uiin. They will hnve tu "
220,1859-04-08-seq-2.txt,the good. Tho best men are but partially emancipated from the slavery sense; while many never rise to a conception of 
221,1850-03-22-seq-2.txt,"constituiion of the United States. More free than slave Stales have been admitted, and consequently they have more Sena'ors; "
222,1850-03-22-seq-2.txt,"embrncing several of Ihe most flourishing States, was ceded by a slave Slate, and ac cepted by Southern Senators, although "
223,1850-03-22-seq-2.txt,"cepted by Southern Senators, although slavery was excluded in terms. Mr. Cal houn calculates the probable future in "
224,1850-03-22-seq-2.txt,"ns supercedma and rendering unnecessary laws of Congress in reenrd lo slavery. C3nnnl doubt, notwithstanding the fears ol "
225,1850-03-22-seq-2.txt,"States Senate, and repudiating Mr. Calhoun's speech on the slavery ques tion, and the threats of disunion. "
226,1859-04-01-seq-1.txt,"that he wanted Cuba for the extension of slavery is considered an unfortunate blunder, and likely to be a death-blow "
227,1859-04-01-seq-1.txt,"acquisition of Cuba will ""limit and cir cumscribe slavery."" The same old Janus face gome is likely to be played again by "
228,1859-04-01-seq-1.txt,"the Democracy. The1 southern Demo cracy will go for Cuba to extend slavery, while the northern Democracy will go for "
229,1859-04-01-seq-1.txt,while the northern Democracy will go for it to limit slavery. Memphis Bulletin. . i 1 
230,1858-06-11-seq-1.txt,"visitation,"" ns absolutely essential to the suppression of tho slave trade n work to which both governments nre solemnly "
231,1858-06-11-seq-1.txt,Among other subjects to which it refers is the slavery question. We make the follow ing extract: 
232,1858-06-11-seq-1.txt,great political struggles that hnvo agitated the country on the subject of domestic slave ry. Although history plainly testifies that 
233,1858-06-11-seq-1.txt,exchanges oppose the re-opening of the Afri can slave trnde. Alobilt Tribune. Anil they represent a vast majority of the 
234,1858-06-11-seq-1.txt,"unless it is some ernty fellow, that wishes to so thn African slave trade re-opened. .Vu-tA-ii:c Mi'y Stiff. "
235,1858-06-11-seq-1.txt,"Slavery melts away before the.frce Teutonic industry. The slaveholders find themselves competed with on the market, undersold nnd "
236,1858-06-11-seq-1.txt,"their negroes, in disgust, to Texas. Besides, as a German well explained to me, the slave is becoming too expensive on instrument for "
237,1858-06-11-seq-1.txt,"diate the fraud, they will do so. They never will vote to accept n pro-slavery Government to be organized under tho lcomplon con "
238,1861-02-22-seq-2.txt,"than those of any other States from the escape of their slaves, unmoved by any audi pretexts, have lately declared their "
239,1861-02-22-seq-2.txt,"been adopted, and that a positive con demnation of the institution of slavery, through the slave trade, has been insert "
240,1861-02-22-seq-2.txt,"demnation of the institution of slavery, through the slave trade, has been insert ed into the Constitution itself. Neither "
241,1861-02-22-seq-2.txt,and illegality should be placed upon the institution of slavery by a fundamental law ngainst the slare trade. In our opin 
242,1861-02-22-seq-2.txt,a constitutional brand unon the institution of domestic slavery we think it eminent ly important that those who deprecate 
244,1861-02-22-seq-2.txt,"derson from Fort Sumter, becnuso of his being a Southerner and a slaveholder. It saya; "
245,1851-09-19-seq-2.txt,"groes, while tlKy were endeavoring to ar rest a fugitive slave, Edward Gorsuch the owner of the slave and his son, the names "
246,1851-09-19-seq-2.txt,"rest a fugitive slave, Edward Gorsuch the owner of the slave and his son, the names of the other two are not given. There is "
247,1851-05-09-seq-1.txt,"monwealth jails for tho confinement uf fu gitive slaves. FtnsT Anecdote of tub Canvas.-A c""""on- e'nm u""c"""" '""r ""cr "
248,1851-05-09-seq-1.txt,"drew Ewing, and Andrew J. Donplsou on the slavery question; sympathising with thoNoshvilla American, Memphis Appeal, "
250,1859-04-15-seq-2.txt,olude it therefrom. It is how asking pro tection from Congress for our slaves as property and thereby concedes the con 
251,1859-04-15-seq-2.txt,"esteemed a gentleman. Holly and his wife were as black as soy of their slaves, : and always conducted Vhsjaservea well. "
252,1859-04-15-seq-2.txt,"ofttf 'wclihatfona. ;B!irm lik; betrayed thnrw-.It Jioa set iteelf nn thai iuch unanimiftirdnoi'iexlst aa. as a pro-alavenr party. andhaaeontinnally Li,'.iUKik 4 Co., I "
253,1859-04-15-seq-2.txt,plneed in the hands of - the opponents .of slavert tlie very weapon with which to Strik at the vitels-of Southern institu 
