,date,context
69,1850-10-31-seq-3.txt,"4. The Ktnploycr II. The debtor I I. The .state 5. The Servant III. The Teacher IB. The Neighborhood Mr. Hine haa no peeimiary tneana to puhlixh anything, "
74,1858-01-21-seq-3.txt,"which charge I hope to be able to return in the spring. I remain, dear sir, your obedient servant, L. DOOLITTLK. "
76,1858-03-04-seq-2.txt,"very or servitude; the man who has menial ofHoes to perform is the slave or the servant, 1 care not whether he is white or black. Servirode "
77,1858-03-04-seq-2.txt,"or servitude; the man who has menial offices to perform is the slave or the servant, I care not whether he is white or black."" "
78,1858-03-04-seq-2.txt,"u Menial offices"" are Services rendered by servants, more particularly domestic servants? and servants are of two kinds, free and slave. "
79,1858-03-04-seq-2.txt,"servants, more particularly domestic servants? and servants are of two kinds, free and slave. Servitude is a word defining service in general? "
80,1858-03-04-seq-2.txt,"S avery is only one form of servitude. To say that the man who performs menial offices is the servant or the slave, is simply to say, that he perfcrms "
81,1858-03-04-seq-2.txt,"Slaves for Sale I?I offer for sale, privately, wo valuable servants. The conditions of the ale will be the securing of a good home, where "
91,1855-08-09-seq-4.txt,"I have the honor to be, sir, your very obedient and most humble servant, R. Monroe Harrison. "
93,1855-11-29-seq-3.txt,"lated columns, you will confer a favor on your very obedient servants, Thomas R. Whitxev, "
94,1855-11-29-seq-3.txt,"of seeing these men transformed into faithful servants of the Black Power, and winniug great reputation for skill in the art of ' facing Sou-.h "
99,1852-09-09-seq-3.txt,"Massachusetts asserted? That the fugitive servant clause of the Constitution is a clause of compact between the States, and confers no "
101,1851-12-25-seq-2.txt,"We have the honor to be your Excellency'a obedient servants, LewisTappan, "
104,1850-12-26-seq-2.txt,"I have the honor to be, very respectfully, your obedient servant, John R. Fi.otd. [The message and accompanying documents "
106,1858-06-10-seq-3.txt,"and assassins as the arm of the law, either from the infidelity of its public servants or the inefficiency of the laws themselves, has left unwhipped "
109,1856-07-17-seq-3.txt,"I have the honor to be, respectfully, your obliged servant P. S. Brooks. I. Johnston Pettigrew "
111,1852-02-19-seq-3.txt,"from ever becoming slaves to any law or charter passed by their servants, he .. solved, That the people of Ohio now, as "
114,1850-01-03-seq-4.txt,"is supplied fr in an exclusive spriug of ooUl w?i*r. The servants ana hath attendant* have been stleoti >1 with the greatest care, and all accustomed to the eeoknugr of an "
117,1858-10-07-seq-1.txt,"confinement. The old man declined the offer, alleging that he had no servants or any one to take him across. "" Oh,"" said the Duke, ""I'll ,| "
120,1855-04-05-seq-1.txt,"neral Carroll was unavoidably detained from hii nc that evening, and a servant was ordered bo his wife to undress the child, and put her to for "
121,1855-04-05-seq-1.txt,"i plaint, and broke into uncontrollable grief, un The servant, in her coarse and bungling way, smpted to comfort the child, and ended by let "
122,1855-04-05-seq-1.txt,"h grief and fear; and as the horrible spectre 1 servant had conjured rose before her, she liv earned with terror. Creeping lower into the sh: "
123,1855-04-05-seq-1.txt,"e of her Aunt Sarah, who had consented to 1 adoption. The servant duly reported the de< jble she had with her, to which Mrs. Carroll ing "
124,1855-04-05-seq-1.txt,"d, with a cry of joy, sprang toward her moth. The servant, from whom she had escaped, a ized her, and, at the low, stern words, "" 1 ake ' "
125,1855-04-05-seq-1.txt,"jss, screamed for protection from the evil u ings with which the servant had filled her a agination. * "
132,1851-05-29-seq-4.txt,"One of these U the laundry, with a hydrant at thedoor; the other two are oecupled by the servants. The hydrant water is Introduced into these cottage* as "
135,1857-03-26-seq-1.txt,"' the Pine#,'' where he lived with an old housereeper and man servant. There was, at times, as 1 learned, from a garrulous schoolmate, a lady, "
136,1857-03-26-seq-1.txt,"divans, smoking the long pipe, or "" narghileh,"" and ordering their servants or slaves. The dis- 1 tinction between these two last-named classes "
137,1857-03-26-seq-1.txt,"?p x uincuco.) Aiier nanuing our cloaks to the liveried servants in waiting, : we ascended the splendid Escalier l'Honneur, "
138,1857-03-26-seq-1.txt,"the brilliant illumination, rich carpets, aud ' the splendid uniform of the soldiers and servantB, gave the whole an appearance of grand- < "
145,1858-07-01-seq-3.txt,Fulton applied steaiu iq (ha great practical uses of the age; Morse ha* brought galvanism to lie the daily servant of 11111 lion-of men; Newton unravelled the maze* 
147,1859-09-01-seq-3.txt,"Meanwhile we have the honor to be, very respectfully, your obedient servants, Edwin* D. Morgan, Chairman, Albany, N. Y. "
148,1859-09-01-seq-3.txt,"unwisely passed over such old and faithful servants of the party as ex-Senator Reid and W. W. Holden, in order to reward "" the "
153,1850-05-02-seq-3.txt,"idle, improvident, and unfit for freedom; that God created them to be the servants and slaves of their "" born lords,"" the white men, and designed "
156,1854-03-30-seq-4.txt,"? by a party caucus, and remember that he is a r public servant, appointed by the people, and isiT.urtr.nflr ft rvuif Kir tK? runafitn "
157,1854-03-30-seq-4.txt,"U policy and the Constitution allow, receive the A 4 * watchful guardian?hip of thoir public servant? yea, of their pat'lie servant. They require him "
158,1854-03-30-seq-4.txt,"A 4 * watchful guardian?hip of thoir public servant? yea, of their pat'lie servant. They require him to understand their business luliy, and to do "
159,1854-03-30-seq-4.txt,"peared in an evening dress, that being the one : * worn by the Court bervantP. somebody might J tako him for one?but sit quietly at home, j 1 "
163,1850-10-31-seq-4.txt,"(hie of I beat ia the laundry, with a hydrant at the door; the other two are occupied by the aervants. The hydrant water ia Introduced into theaecottagea at "
164,1859-09-22-seq-4.txt,"and immunities of freemen. As your trbafc * and servant, 1 will not do so, at the bidding J squatter sovereignty, National Democracy, k Y "
165,1859-09-22-seq-4.txt,"and be assured, sir, that I am your and their sincere friend and humble servant, J. B. Varncm. "
168,1852-06-03-seq-4.txt,"chained like a telon. For this sympathy and lid to the distressed servant of Christ, the blessing of him that was ready to perish came "
170,1856-09-18-seq-4.txt,"States n? a great triuninh. ? ' With respect, your obedient servant. ' CH ARL.KS PINCKNE V."" "
171,1856-09-18-seq-4.txt,"- im/le too* of m?i< where it is not now authorized bv law. * I mil. v?tv rc-p? rtiully, your obedient servant. ;<;KKKNK f. HRO.NSON "
174,1851-12-25-seq-1.txt,"and honestly, he thought more soberly and practically of his relations to his servants? enough to make him extremely dissatisfied with "
175,1851-12-25-seq-1.txt,"knitting, "" have you ever made any provision for yiair servants in case of your dcatn 1"" "" No,"" said St. Clare, as he read on. "
180,1856-05-01-seq-4.txt,"of the United States. Sir, it is apparent to the least observant, that f you establish Slavery in Kansas, and defend it "
181,1856-05-01-seq-4.txt,"not give up my rsill for 9150, or more. 1 am. truly, your obliged, obedient servant. C. M CKAY "
184,1850-01-31-seq-4.txt,"all the concerns of life, including the relation of master and servant, against which there is no prohibition, either express or implied, in the "
185,1850-01-31-seq-4.txt,"is supplied fr >in an exclusive spring of cold water. The servants and bath attendants have been selected with the greatest care, and all accustomed to the economy of an "
189,1856-02-21-seq-1.txt,"self-respect, and the dignity that it f'Syet ; while, more unhappily still, his servant Valentine possessed a large share of self-esteem^than "
190,1856-02-21-seq-1.txt,"affection, varying the performance bytfc o&ing his arm around his servant, and hug 'id? him closely. Valentine bore this once, Wt, "
193,1853-02-17-seq-1.txt,"Mra. Sutherland: and then she directed the BK: servant who came in. to set down his salver, w'J and leave the room. When he luid gone, she ^^B "
195,1855-03-01-seq-4.txt,"u I have the pleasure to be, gentlemen, with great respect, your friend and servant, "" Ralph Metcalk."" "
197,1857-10-15-seq-4.txt,governing the magnificent dominion which the cnpidity or avarice of its servants have annexed to the British Crowu. 
200,1855-11-29-seq-4.txt,"United States Army will receive from the Coin missariat rations tor themselves and servants and forage for their horses, during their stay i? "
203,1850-03-21-seq-4.txt,"That pprinp, if pressed too hard, will give a recoil that will not leave here one servant who knew his master's will, nnd did it not. "
204,1850-03-21-seq-4.txt,"' Aitgutl JH, 17*7 Mr IIcti.kk and Mr. PiNen.NKY moved tu rcipiirc Illicitiv? staves ami servants tu be delivered up like enilVlets. "
205,1850-03-21-seq-4.txt,"""Mr. Siikhman saw 110 more propriety in the public wiring and surrendering n slave or a servant limn a loose "" Mr Bvrum wiilelrew bis proposition, in older tli.it "
210,1852-03-11-seq-1.txt,"to one at some considerable distance. The uuder-servants, who were called on to effect this movement, were running and hustling "
211,1852-03-11-seq-1.txt,"These sounds were from time to time heard by the servants, and revived in full force the memory of the old ghost legend. A superstitious "
212,1852-03-11-seq-1.txt,"of man and lieast. proceeded down to the swamp, followed at some distance by every servant in the house The establishment was of "
213,1852-03-11-seq-1.txt,"aaid Caaay. ""No, indeed, he will be too glad to keen away A? to the aervants, they would any of them stand and be shot, aoonor than "
214,1852-03-11-seq-1.txt,"But then Tom was a faithful and valuabli servant, and though Legree hated him the nion for that, yet the consideration restrained hiu "
221,1850-12-19-seq-4.txt,"to that higher law, which aaya?""Thou ahalt not deliver unto hit* master the servant which is es- ' raped from his master unto thee; he shall dwell "
222,1850-12-19-seq-4.txt,"One of these is the laundry, with a hydrant at the door; the other two are occ.uptad bv the servants. The hydrant water is introduced into these cottages as "
226,1857-07-16-seq-2.txt,"with my former ones. Your obliged and obedient servant, Samubl Eliot. "
228,1850-10-17-seq-3.txt,"was as strong and iiwrnluiry in his denunciations of owners of servants as G iddings. Smith, Thompson, or the far-famed Douglass lie said there "
229,1850-10-17-seq-3.txt,"show the injustice of withholding the Scriptures from servants, and refusing to teach them to reaci the knrbori'y of the laws of the State of North "
230,1850-10-17-seq-3.txt,imc wuriuj i>Ah.Mi'>. * iuivi ny CinzetlH J imestown that several servants hail hern so'd in their vicinity for insubordination to their nnsti r? 
231,1850-10-17-seq-3.txt,"cat, if they will, tell him the whereabouts of hi* servants And the citizens of Greensborough ami Guilford need not be surprised, if these misguided "
232,1850-10-17-seq-3.txt,"and converse with, preach to, and baptize the children of their servants, if one half of them ire on their way to Ohio before Christmas. Wake "
243,1858-12-23-seq-4.txt,""" I am, with great respect, gentlemen, your obedient servant, K. Raynhh. "" Messrs. William K. Mr Clees, Joseph "
245,1851-06-19-seq-1.txt,"will pass no laws preventing our reclamation of escaping servants, but provide for their being delivered up on claim to the party to whom their "
248,1851-05-01-seq-4.txt,"as 1 gazed on the old seat, and tried to picture that venerable servant of God, as he sat in the cool of the day, looking forth from his "
249,1851-05-01-seq-4.txt,"One of these is the laundry, with a hydrant at thedoor; the other two are occupied by the servants. The hydrant water is introduced into these cottages as "
250,1851-05-01-seq-4.txt,"for tbemaelvea. The *ervanta end bath attendant* here been eeleeted with the greet eat care, end ere ell aeeuatomed to the economy of "
254,1853-05-12-seq-3.txt,"tra tor or honor a renegade! Your obedient servant, C. M. Cur. ANTI-SLAVERY CONVENTION AT CINCINNATI. "
256,1850-07-18-seq-4.txt,"maud it to my friend* and th* public. Your obedient eervant, J. M. JKSUKUN. Messrs. Sands. "
257,1850-07-18-seq-4.txt,"One of thcee it the laundry, wi<h a hydrant at the door the other two are oeeupled by the servants The hydrant water is introduced into these cottages u "
260,1856-09-04-seq-1.txt,"styled him Governor. Looking at two of these, the observant spectator would say, Southern ; at one other, add Eastern; while the last had "
261,1856-09-04-seq-1.txt,"peculiarities can only be partially relied on, for, partially, the observant spectator would be correct. "
262,1856-09-04-seq-1.txt,"Ligne, "" who used to walk to and fro through a double liue of servants, each of whom had a different shade of hair powder, white, blue, "
267,1858-08-12-seq-1.txt,"dow, espied his friend's carriage, attended by 1 servants in flaming liveries. Jerrold. "" What, doctor, I see yonr livery "
270,1852-04-01-seq-4.txt,"1 have the honor to l>e your very humble servant, Samuel A Nr.ale, Secretary of Committee "
272,1855-08-09-seq-2.txt,"carter, or chief shepherd, from 10s. to 20s.; of a common servant in husbandry, from 7s. to 15s."" * * * ""In the case of laborers in "
274,1853-06-16-seq-2.txt,"repressing the intelligence and integrity of their public servants, and without dead-looking their own liberties of opinion and preferences among "
275,1853-06-16-seq-2.txt,"od ; women receive cents, and boys three j, >nts. House servants aro better paid, as they n e obliged to wear rather better clothes. j "
280,1851-08-07-seq-1.txt,"esociate. Tom had been looked up to, both as a iead servant and as a Christian teacher, by all G he plaoe, and there was much honest sympathy ti "
281,1851-08-07-seq-1.txt,""" Get in!"" said Haley to Tom, as he strode fi hrough the crowd of servants, who looked at A lim with lowering brows. b "
285,1859-06-02-seq-4.txt,"' i?am, with much esteem, sir, Your most obedient, humble servant, Thomas Jefferson. "
287,1852-08-05-seq-1.txt,"and ascertaining, us you surely will, their falsehood. Seek forgiveness ot Him whoso servants wu are, and tell the world that you wore grossly "
290,1853-10-20-seq-2.txt,"concerned. The officers were fully equal to their duty, and the speakers were observant of every parliamentary rule The only confusion, disorder, "
292,1852-03-18-seq-2.txt,"were uncommonly rite, about this time, among the servants on Legrec's [.lace. It was whisperingly asserted that footsteps, "
295,1855-05-17-seq-4.txt,"He said that the whole Territory might be reclaimed for Christ, if his servants would go forth with great zeal and faith to the work. "
296,1855-05-17-seq-4.txt,"among slave masters the bondman is no longer called a slave, but a servant?thus, by a soft substitution, concealing and condemning "
300,1850-04-04-seq-2.txt,"hemselres?to the bottom ! ; jng Respectfully, 1 am your obedient servant, J ., C. M. Cuav. I lqe "
302,1850-12-26-seq-4.txt,"Youth?Genevieve, or the History of a Servant Girl?William Tell?Child's Story Book?Alton Locke, Tailor and Poet? "
303,1852-11-11-seq-1.txt,"Our heroine was the huiuhlo slave of all, Although tho servants were a numerous train ; And why should one not follow every call, "
306,1851-10-09-seq-2.txt,"Renoir was the name of Marie St. Clare's rumuy, nuu Jane was one other servants. "" Pray, Miss Renoir, may 1 lie allowed to ask "
307,1851-10-09-seq-2.txt,"i;?*eovcr, there in another bind ot treason; that is to sapr, when a servant dayeth his master. &T-. mm 'oecause rua?>> other like esses of "
311,1856-12-25-seq-1.txt,"% the wandering tribe, and these I added to my r li-t. The servants, too, were not left out of the 3 experiment. The fortuues of each one were "
314,1859-07-14-seq-2.txt,"ute, he was to rc,a>n the negro in his possession, as as his body servant. He publicly left Westport for Virginia, declaring his intention to be abhat "
316,1856-03-20-seq-4.txt,"its ends. The Executive of the nation is the willing servant of its behests, anq sacrifices to its tavor the rights and the interests of the country. "
318,1857-11-12-seq-4.txt,""" I have the honor to be, very respectfully, your most obedient servant, Briqham Young, "
320,1852-11-18-seq-1.txt,"And said that no pursuer yet had met bur, Hut that a servant had juat brought a letter. LXXXII. "
322,1857-04-16-seq-1.txt,"inhabitant*. With the highest respect, your ohr liijit servant, Paii?irER F. Smiui, "
324,1854-11-16-seq-2.txt,"otinp of nationality, we hesitate not to athi in ur belief, that if the crew and servants ut the .rctic had been American, they would have he "
327,1857-08-27-seq-3.txt,"tercourse with an ignorant groom of the stable. Two or three servants swore to knowledge of her guilt, but the principal witness against her 1 "
330,1851-05-29-seq-1.txt,"toward* fraatlc patients, censured tbe conduct of the servant*, and intimated that unices they man ifest?*j proper deference towards the medical superintendent, "
332,1854-08-24-seq-2.txt,"\ - Europe or in this country. Wcinon, chiidrei wad servants, seldom purch&so tLcirown tickets , j and, when man are travelling in company, on "
335,1858-01-07-seq-4.txt,"embarrassed, it is usual to dismiss all unnecessary servants. Let the Administra tion do the same. "
338,1852-11-04-seq-2.txt,"oailop will 1 .a o V ?l ii fit l.xtlr uf liifi i?Aiinlru hrough the eyes of an observant, a sensible, and iberal foreigner. The lair author seems to "
340,1855-06-07-seq-4.txt,"and act as freemen, but not as having libCrtv as a cloak for malice, but as the servant""*-of tl God. Respect and obey the constituted autH&r- ? "
342,1850-10-10-seq-1.txt,"of a deep heart into one whole discourse? the face even a more obedient servant of the spirit?ana ahove an, inai mysterious auu msunciive "
344,1856-11-20-seq-1.txt,"of a brown-stone palace, an army of negro servants, and a coach and six, for the agony of misplaced affections. For look you. Ida's "
347,1850-06-06-seq-4.txt,"woods on both sides. Thpy rode in single file? Mrs. Armstrong first, Louise next, and their servant behind. They had nearly reached the top "
348,1850-06-06-seq-4.txt,"With a frowning brow and curling lip, Mrs. Armstrong whippet! up her horse, just as the servant sprang past her and caught Louise, who was "
351,1856-03-20-seq-1.txt,"in male attire, a young planter travelling with his servant, made their way to Boston, where pursuers found them out. Crafts declared "
353,1856-06-05-seq-3.txt,"I have the honor to remain, sir, with great respect, your obedient servant, lion. J. D. Bright, P. S. Brooks. "
355,1856-03-13-seq-2.txt,"on it? Ay, there's the rub ! But who are lomestics ? The maid servants that, in these lays, when frugal thrift has lost its charm, and "
356,1856-03-13-seq-2.txt,"candidly, and acceptably, concerning le duties and relations of servants, with whom he has had much to do."" "
361,1852-06-03-seq-2.txt,"to take an awl. and thrust it through his ear unto the door-post, and the servant became a bondsman forever. The question submitted to "
363,1850-08-29-seq-1.txt,"Alas! alas! in these days, when the free bold spirit of that most useful of household servants is crumped and broken by confinement in unconth "
366,1850-12-05-seq-1.txt,"breakfast. Mr. Wallravcn was there and, beside the servants, no one else. He invited us to be scaled at the table, and we took our places, "
369,1850-02-14-seq-5.txt,"is supplied fr un an exclusive spring of cold water. The servants and bath attendants havs Iwen selected with the greatest care, ami all accustomed to the ecouomy of an "
372,1857-04-09-seq-1.txt,"fuily competent to do this. Margaret will remam, and cook for you. The rest of the servants will be absent until my return; and in "
373,1857-04-09-seq-1.txt,"while the whole family of accessories is to be punished. If there are any who are servants to the barbarians, they must return to "
374,1857-04-09-seq-1.txt,difficulty of travelling increased with every step. The servants who accompanied us had all given out; and taking the barometer from 
375,1857-04-09-seq-1.txt,"attempted escape of a yellow man and a black, who personated a master and servant. The circumstances will at, once recall a similar "
376,1857-04-09-seq-1.txt,"says: "" Two servants of Mr. Jones, proprietor of Union Hall in this city, one a yellow man "
377,1857-04-09-seq-1.txt,"yellow man purchased tickets for himself and servant for Cliattauooga. The trick was not detected?Levi passed as a white man, and "
378,1857-04-09-seq-1.txt,"took his supper at the same table with the other passengers, ordering food for his servant, at a side table. The attention of Mr. Charles Fox, "
379,1857-04-09-seq-1.txt,"brought home. "" Levi was an excellent servant, alwayH obedient and tractable, and unusually intelligent."" "
392,1853-05-05-seq-1.txt,"people?not tho 1'resident, tho Con gross, tho Judicary, iAo. All tlieso aro hut the servants of tho poople, delegated by them to effectuate "
393,1853-05-05-seq-1.txt,"as a religious duty, nou-rosistunco to any act of thoir servants, without questioning its rightfulness or constitutionality, is both absurd and "
394,1853-05-05-seq-1.txt,"warranted to disapprove of the unjust, unconstitutional acts of their servants ; and orderly to oontravene their enforcement, to refuse personal "
395,1853-05-05-seq-1.txt,"Reparation, as for some joyful coming event. r were sounded through the old hall. Servants, f within and without the house, pursued their "
396,1853-05-05-seq-1.txt,"The ladies had scarcely seated themselves, before a servant entered to say that Mr. Robert Blnomfield had come with the ponies, and "
397,1853-05-05-seq-1.txt,"courec?to ride with you, and each time I have lajen mot by your rervant, and told?I don t know what, exoept that 1 could not nee you, "
405,1856-01-17-seq-1.txt,"general. But, Mr. Greeley, allow me, an obscure 1 individual, your humble servant, to tell you, modestly: I have also publicly written, like you, "
406,1856-01-17-seq-1.txt,"as futile as an attempt to rob Cheops of the honor of the pyramid, or Cervantes of his Don Quixote and Sancho Panza. "
408,1853-03-31-seq-4.txt,"I am, sir, with much respect, your obedient 1 servant, Ai.kx. H. H Stvart, Secretary "
409,1853-03-31-seq-4.txt,"original report is transmitted. Very respectfully, your obedient servant, L. Lea, Commissioner "
412,1853-07-07-seq-1.txt,"them to tha Want, and had been their i unly house aervant ever einoe?cooking, cleaning, washing, and ironing, a* well aa any "
413,1851-11-13-seq-1.txt,"""Mamma."" she Maid suddenly to her mot hoi one day, "" why don't we touch our servants t read 1' "
414,1851-11-13-seq-1.txt,"e other things to think of, besides rend in the Bible muiul to servants. Not hut that i very proper; I've done it myself when I ha "
415,1851-11-13-seq-1.txt,"m the ground lloor, where she s[s'nt her time n needlework: and her old servant Itridgct sicupicd the upjier room, which Nerved as a "
416,1851-11-13-seq-1.txt,"of the evening Ah the servant continued silently to turn her wheel, she resolved in her mind several circumstances "
417,1851-11-13-seq-1.txt,"niarianm "" I cannot think,"" replied her nervant; "" lis I now nine o'cleck "" M "
418,1851-11-13-seq-1.txt,"it in, hut ojieu the d<H>r with precaution.'' fl The xervant took their Military Ifttnp in her H linnd, iinil went to the d<??r She prenoiitly ;H "
425,1858-09-30-seq-1.txt,officers of the Company become her Majesty's servants ; the military and naval force of the Company became the Iudiau army and navy. 
426,1858-09-30-seq-1.txt,"ing it up, burut the wounded part for several < seconds iij this t ime tteveyal of my servants hsd f arnved, alarmed by my cries. One hastened off t "
427,1858-09-30-seq-1.txt,"1 raise k, be ready to strike 1 Ha, there he is!"" The servanta at once etTuck at the object pou t ed out, and succeeded in killing it. They held "
434,1852-08-12-seq-3.txt,"quiver hut lew could she ill spare, as the servant we now mourn. Hy original lilness. b\ study, knowledge, and "
436,1859-08-11-seq-1.txt,"of reariug callow birds, will confer a lasting ob' ligation ou Your obedient servant, ? Gail Hamilton. "
438,1851-10-30-seq-1.txt,"and took to hi* heart a friendleaa, j*<rtionleaa *ervant girl, whoae reatljr wnilea had iightenetl the hard year* of aervice in their "
439,1851-10-30-seq-1.txt,"is another manner of treason: that is to say, I when a servant slayeth his master, fitc.. and he- I cause matly other like cases of treason may I "
441,1858-04-15-seq-4.txt,"44 Those only who have the management of 4 these servants know what the hardening effect i * of it is upon their own feelings towards them."" I "
444,1851-04-10-seq-2.txt,""" On# day I got into a very sinful fit of pas sion, and summoning my servant George to as/ august presence. I said to him, 'George, yon are "
446,1853-10-06-seq-1.txt,"Dear me, Mary hasn't half dusted the room' It is too bad to hire servants and do your work yourself! And that Sophie, too! "
447,1853-10-06-seq-1.txt,"glorious future for Itftly ; so 1 sat and wondered why aunt's servants wore supposed to be under eucli infinite obligations to her, unlet#, indeed, "
448,1853-10-06-seq-1.txt,"have within two years reduced her from do- I coot competence to the position of servant At < , EDITOR AND P R O P R "
454,1853-08-04-seq-4.txt,"oranoc of the way of life, for we withhold the d hhle from our servants, and keep tliem in ig t orance, while we will not use the moon* to ? "
455,1853-08-04-seq-4.txt,"r. C. C. Jones's catochisra for sluvcs, we have Hf e following: "" Is it right for the servant to n away ? < >r is it right to harbor a run- a "
459,1855-01-18-seq-3.txt,general policy to pay inadequately the public servants. The consideration of the bill to reorganize 
462,1856-05-15-seq-2.txt,"indefensible violation of that compact of peace. Your obedient servant, R. F. Stockton. The inference is that the Commodore desires "
464,1855-01-11-seq-1.txt,"distempered fancy, too horrible to be grasped. Careless, unobservant as his companion usu ally was, he could not but be struck by Ore "
465,1855-01-11-seq-1.txt,"He was elected bv a fusion ol Anti-Nebraska ^ tised him on tho spot?the servant girl had dcu? cliired him the "" cruellest, wickedest hay in the "
466,1855-01-11-seq-1.txt,"How are the saviours of tho Union, that is, servants of the "" South,"" to reconcile oliedience to their masters, in annexing Cuba, Mexico, "
471,1856-02-07-seq-2.txt,""" Yea?that is to say, she was a very faithful | servant to my late father, and was very well treated. But what has that to do with it? "" "
473,1850-10-24-seq-1.txt,"I am. air. very respectfully, your friend and servant, Josiah Qiisoy. J Jiigmoll Bowditch, Ks</. "
475,1851-03-27-seq-4.txt,"One of theaa la the laundry, with a hydrant at the door; the other two are occupied by the aervanta. The hydrant water ia introduced into tbeae oottagea aa "
476,1851-03-27-seq-4.txt,"for themselves. The servants and hath attendants have been selected with the greatest care, and are all accustomed to the economy of "
479,1855-05-24-seq-1.txt,"them ; for Esq. Hope could no longer content himself with the servants' menage. Mrs. Hope would think of nothing but her suffering charge, "
480,1855-05-24-seq-1.txt,"least. Very respectfully, your obedient servant, ' .' G. F. | "
484,1850-05-09-seq-4.txt,"enter them with our flocks and our herds, with our men servants and our maid servants, and whatever else the laws of any of the States of "
485,1850-05-09-seq-4.txt,"la auppliod from an excluiive epring of col<l water. The *ervant* and bath attendant* hare been eeleeU.J with the greateet oara, and all aecuatouied to the economy of an "
488,1856-07-31-seq-1.txt,"smile. M The servant girl at Col. Cabot's, not expecting any one at home until some time after "
489,1856-07-31-seq-1.txt,"he found that be was cheated out of his ingress by that wretched servant girl. ""He put up his horse by the light of the "
492,1857-11-26-seq-2.txt,"as the Fejee woman makes a hole in her nose, to hang jewels bv, to the maid servant who this i summer has had an entire clothes line hem- j "
494,1853-05-26-seq-1.txt,"up, and for the first time seeing Col Ashley' ^ servant standing in the room. (] The man delivered bin message, and Mark j. "
