,date,context
58,1850-04-05-seq-2.txt,"dropped. Mr. Chase resumed his anti-slavery a speech, and continued his lemarks until / "
59,1850-04-05-seq-2.txt,from i?j* functions hy legi-d..ting on thel slavery q estion. It was not wan unfed j hy the Conslitu ion. Heforc concluding j 
60,1859-02-19-seq-2.txt,"to $5,000,000, Ono of tho hulio3 is tho owner of 000 slaves an 1 tho others macle a crop ! A of 1500,000 bales of cotton. , j ore ' "
61,1859-02-19-seq-2.txt,sores to prevent illicit traffic between n white men and the slaves. A vigilance niittee was appointed to riil the neigh* 
62,1859-02-19-seq-2.txt,"The grand jury have found a true bill against 'c> ('apt. CoRNik, in (lie ease of the slave yacht a j Wanderer, now it. progress at Savannah, (in.? "
63,1859-02-19-seq-2.txt,"^ Edgefield, recohtly, wliich adopted resolutions condemnatory of the African slave trade. The Adams Kxpress Company offers a reward "
66,1861-07-27-seq-2.txt,"Trumbull, amended so as to provide that all ll slaves employed to aid in thc rebellion shall Aw. be forfeited by their masters. Thc bill thctiflgj "
68,1850-10-19-seq-1.txt,"of the charge against him, (tampering with slaves,) and recomV mitted to the chargo oPthe ollicers "
70,1851-04-12-seq-3.txt,"all the action which ihe North proposes to take in relation to slavery. 4th. Resolved, If, contrary to the "
71,1851-04-12-seq-3.txt,"the Sta*-;s;or if the present basis of slave representation be obliterated; or, if new States shall be rejected because "
72,1851-04-12-seq-3.txt,"or, if new States shall be rejected because they may tolerate slavery in their constitutions, in any orall of "
73,1859-04-23-seq-2.txt,"The 'rial of tho Kcho prisoners, in Charleston, for being engaged in tho African slave trado, has heoti brought to an end by tho jury "
74,1858-09-25-seq-2.txt,"between Parson Brownlow, of Tonn., and 1 Parson Pryno, of New York, on the slavery ! question, terminated on Saturday ovonipg, ! "
75,1858-09-25-seq-2.txt,"""Lieuts. Bradford and Carpeutcr, with the pfee crew of* (beslaver Koho, returned to Charleston yesterday morning. This "
76,1850-03-09-seq-6.txt,"<J?ome of the Northern Legislatures, in tlieir hypocritical resolutions about slavery, express the most, d?>vnted attachment "
77,1860-12-08-seq-4.txt,"liis freedom, he arrived at the conclusion that the galley-slave had furnished the clue, which turned out to he the fact. The woman escaped "
78,1860-10-20-seq-2.txt,uiu ciisoJost-a tnc nei.inous purpose or tamperng with slaves; and of putting artns in their lands. It is thought they were executed 
79,1860-10-20-seq-2.txt,"In 1 it was I'J.OH""). In the last deeade, the slave population litis decreased 0.920, and the free colored papulation 1S4. Ihiriny t!i ""? sume "
81,1860-10-20-seq-2.txt,"[.I'A'/i-t Banner. On Satiirdny last. AI trod, a negro slave, the nrnnni'l u itl . I .liii 11.1.urn- I."" . lulu -I #'.... ' "
82,1861-06-29-seq-2.txt,for preventing thc army and navy performing service ns slave-catchers. Andrew Johnson bas arrived in Washing 
83,1861-06-29-seq-2.txt,hut that they will use every means in their pow er lo incite insurrection a:u mg om' slave p >pu lation. 
84,1860-12-22-seq-1.txt,"? Slavery ajlej'n and deadlv ** _ * .1 wab born a slaveholder, and found mysel ' j>ue so soon ns I was capable of thinking of i "
85,1860-12-22-seq-1.txt,"through, <>r temporarily sojourning in, ?4^4 a non slaveholding State. All the proposi- I jjja i jwra tions were referred to the Sclcct Committee, "
86,1860-12-22-seq-1.txt,zinii Lliu (iovornor to appoint Commissioners sAJft to co operate with the slaveholdin^ States. A stay law find mod importation ac t has 
87,1860-12-22-seq-1.txt,"salt. They entreated mo to mannmit n: ] .slaves at onetf. I would not have replied ft hem at all. but left their homo directly, In "
88,1860-12-22-seq-1.txt,"1 all the patriarchs of those da^s. Among the .Jews too, God's own pec^'iar people, slaves _ were owned, and (5od not only did'.not con-i "
89,1860-12-22-seq-1.txt,others state that the ('(institution slinnM littnffium amended so that no bill affecting 'slavon.?? Waffi shall bo acted upon without the consent aml?jK||p|? 
90,1860-12-22-seq-1.txt,"this old patriarch, unlike Abraham of oil uravinsr that all slavery might be abolishor and the chains stricken from the hands of ill "
93,1860-12-22-seq-1.txt,"In like manner (I roatcd) I had reviewed slavery, fully prepared^ if 1 found it con- 1 demncd in either the oliVor new Testament, "
95,1860-12-22-seq-1.txt,"stated in the New Testament that the Apostle 1 Paul directed that the ruiawuy slave should be ""sent back to his mafeNr."" No where did ' "
96,1860-12-22-seq-1.txt,"be ""sent back to his mafeNr."" No where did ' I find that slavery was a fin, and I searched j diligently and prayerfully tirough God's word. "
97,1860-12-22-seq-1.txt,"signed by members from the cotton States, 1 but by few from the border slave States. Washington, Dec. 12.?Sknatk.?An "
98,1860-12-22-seq-1.txt,"shall bo acted upon without the consent aml?jK||p|? ' concnrrcnee of the slavebolding 6ccti?n | others provide, among other things, that $?y "
100,1860-12-22-seq-1.txt,"tions were referred to the Sclcct Committee, Those propositions from the slave States were presented by Messrs. Smith, of Virginia, "
101,1860-12-22-seq-1.txt,"of the Constitution, that Congr.ot>.H should have no power over slavery, either in the .States or Territories, ov whoroy.civGo:fgross "
102,1860-12-22-seq-1.txt,"in the .States or Territories, ov whoroy.civGo:fgross has jurisdiction ; that slavery should ur cjicctuaiiy protoctoct in the Territorial 1^^^^ "
103,1860-12-22-seq-1.txt,"(Jovermncnt? ; that there should be 110 inter- \ fcrcnce, cither with the master or slave. HBH when temporarily sojourning or passing thri>* Hwijjjo "
104,1860-12-22-seq-1.txt,"the free States; that on failure to rctuvn n fugitive slave, the owner should be indem- ^ .Mr. Smith, of Virginia, ofForrcd a vcm^lution, "
106,1859-12-03-seq-1.txt,"into dimensions to embrace all the iioii- < slaveholdin^ States. The parly calculators for the next Presidential election, even in "
107,1859-12-03-seq-1.txt,"avilli sovereignty, 21 nil (.'on??rc?H will not in- I terforc to protect tlio slaveholder in the com 111011 territory of nil the States, and the ! "
108,1859-12-03-seq-1.txt,"solf overcome by fore*!?armed Mich of ^ our slaves as you eonM seize upon with deadly weapons, wliioli they wore to use j "
109,1859-12-03-seq-1.txt,"ho ever gave as an excuse that ho was nttempting to ni"" slaves while doing this u "" Kansas work, ..ever heard from linn or ' 1 "
110,1859-12-03-seq-1.txt,"our present organism of society. In this I'nion all hope of future slave States is ironc, and the policy of the South has been "
111,1859-12-03-seq-1.txt,"iMtldlv told the issue is a death stru?r<:le between hireling and slave States. Strange I to say, we are counsolh by prominent "
112,1859-12-03-seq-1.txt,"From a small be^inninir in |tt.?>8, tin* organized anti slavery party lias swelled into dimensions to embrace all the iioii- < "
115,1859-12-03-seq-1.txt,"com 111011 territory of nil the States, and the ! urea of slave States will be even more compressed than at present. l,rcsidont-in?kin<r. : "
117,1859-12-03-seq-1.txt,"whence you so ( oiili'loutly expected it.| Not a slave united himself to \> ur party, ^ l>ul, so soon as ho eould ml will mil the "
118,1859-12-03-seq-1.txt,"band was aural list everv mail. free Slate or ' pro-slavery, who \v:is nut willing l<> ji>in J liis hand,and that lit* Would kill one ns soon (M "
120,1858-01-23-seq-2.txt,"The nc?vs from this territory is not very intelligible. Since the adoption of the proslavery constitution, another election has been "
121,1858-01-23-seq-2.txt,"held in the territory, and the vote is so close between tho free-soil and pro-slavery parties that the result is still in doubt. Wo have "
122,1858-01-23-seq-2.txt,there was a slight prospect of Kansas becoming a slave rtnte. Mr. Montgomery justified the nrrOHt of 
123,1850-07-12-seq-1.txt,"will simply add, that a very large; number of slaves night now be employed in Oregon at annual wages "
124,1850-07-12-seq-1.txt,"ern States, it is idle, in my judgment, I to contend that slaves would not be j carried to the California market, if "
125,1850-07-12-seq-1.txt,"my judgment, that almost any number of slaves might be hired out in ! California, were tfce whites willing "
126,1850-07-12-seq-1.txt,"man, and my property invested in slaves, I should eonsides the markets in New Mexico, Utah, and Califorinio, "
127,1850-07-12-seq-1.txt,I worth a straw so long as a difference j exists Between tlie slaves of the South I and the horses and carriages of the 
128,1850-07-12-seq-1.txt,"in the Federal Government, to ; the property of the South in its slaves, j while the horses and carriages of the "
129,1850-07-12-seq-1.txt,admission of Ca'ifornia was because ; of the exclusion of slavery by her ! constitution. lie also denied em-1 
130,1850-07-12-seq-1.txt,probability or improbability of the introduction of slave labor nto any part of the territory recently acquired by 
131,1850-07-12-seq-1.txt,"made, <o lead the public to believe that no form of slave labor will ever oe introduced mere, because, possibly "
132,1850-07-12-seq-1.txt,"The point of inquiry seems to be, whether slave labor could he profitably employed in Oregon, California, "
133,1850-07-12-seq-1.txt,"these countries are such as to furnish a profitable market for slave labor, it appears to be conceded, on all sides, "
134,1850-07-12-seq-1.txt,"return to the owner. Upon this principle I am very clear, that slave labor if unrestricted, could be employed "
135,1850-07-12-seq-1.txt,the profit to the owner of the slave that it now yields in any State 1 of the Union. lain uniniformed as 
136,1850-07-12-seq-1.txt,"1 of the Union. lain uniniformed as to the usual price of slave labor in the States, but the mire mi id in iiidinne "
137,1850-07-12-seq-1.txt,"u> me liuiuceniems urcgon would offer to unrestricted slave labor, but will simply add, that a very large; "
139,1850-07-12-seq-1.txt,"point is settled so far as Oregon is | concerned; and that slave labor, if it had been left free to seek profitable "
140,1850-07-12-seq-1.txt,"! country, and wages will range high. At present slave labor in California would be more profitable than in "
141,1850-07-12-seq-1.txt,"mining country, it not in a climate , uncongenial to slave labor, that species of labor would be profitable.? "
142,1850-07-12-seq-1.txt,": is evmeni. a good, able bodied slave, would have commanded in California, during the past year, from "
144,1850-07-12-seq-1.txt,", profit a!:';e to the hirer and seller of slave lo'ocr. There is no doubt, in my judgment, that almost any number "
146,1850-07-12-seq-1.txt,"high prices and a demand lor labor. If slave labor is like other capita!, if it will go where it is best "
147,1850-07-12-seq-1.txt,"than' certain, and that they can be profitably worked by slave labor is ! sure. Hence, were I a Southern "
149,1850-07-12-seq-1.txt,"in New Mexico, Utah, and Califorinio, for slave labor, worthy of an honorable eontest to secure. "
152,1850-07-12-seq-1.txt,were beset by persons keen to discuss the slavery question. One of our company never indulged this appetite 
153,1850-07-12-seq-1.txt,"ati unusual degree of discord except in the matter of anti-slavery. There they all agree, or the dissentients are "
154,1850-03-22-seq-2.txt,Leave that portion of the country more natural to a non-slaveholding population to bo Idled by that description ??f population ; and leave 
155,1850-03-22-seq-2.txt,"that portion into winch slavery would naturally go, to bo filled by a slaveholuing population? destroying artificial lines, though perhaps they "
156,1850-03-22-seq-2.txt,tufion in that particular requiring that *\^ugi lives slaves from labor shall be render J^jd up. In this particular the South was 
157,1850-03-22-seq-2.txt,States and their Legislatures to give up * these slaves. Every member of a State 1 Legislature wasbonud by his oath to support 
158,1850-03-22-seq-2.txt,(Mv. Downs) where lie contrasted the laborers of the North with the slaves of the /S'outh. 7 lie Northern laborers 
159,1850-03-22-seq-2.txt,"provision similar to the one put in the Constitution, with respect, to fugitive slaves; and next i that it should be inserted in the Constitution; 1 "
162,1850-03-22-seq-2.txt,"resolutions sent here for instructions to members of Congress, some about slavery in this District or elsewhere. 1 Io thought "
163,1850-03-22-seq-2.txt,"presses and societies to purchaso the free- > dom of every slave in .Maryland and send them to Liberia, i/e bad yet to learn "
165,1850-03-22-seq-2.txt,tcrritorry simply on the ground that it was to be i mi enlargement of slave territory. I would ' just as freely linvo acquired it if it had been I 
166,1850-03-22-seq-2.txt,World's Convention. The question of the abolition of slavery was agitated in that Convention. One gentleman stated that Mr. Adams ' 
167,1850-03-22-seq-2.txt,informed him that if the British Government wished to aly'.ish slavery in the United States thoy must begin with '1 ejeas. A commission 
168,1850-03-22-seq-2.txt,"to this Government, stating that the British Government, was anxious to put an end to slavery all over tho world, commencing at Texas, "
169,1850-03-22-seq-2.txt,"introduced his fist proposition to exclude slavery in 1781. There was a vote taken upon it, Ami 1 think on that vc ie every Southern "
172,1850-03-22-seq-2.txt,"by that description ??f population ; and leave that portion into winch slavery would naturally go, to bo filled by a slaveholuing population? "
174,1850-03-22-seq-2.txt,It is consummate folly to assert that the Mexican law prohibiting slavery in California anil New Mexico is in force; ana I have always 
175,1850-03-22-seq-2.txt,"me say one thing further, and that is, that if slavery were Abolished, a? it wai Mippo cd to i havetjeen, throughout nil Moxico, before the i "
176,1850-03-22-seq-2.txt,"by making it a l'rco territory .of the United States as well a.slave territory. Sir, in my great desire not to prolong this do "
177,1857-08-22-seq-3.txt,"received from Kansas, wn nrn infr>fnw?rl Mm* I the pro-slavery party in Kansas is resolute in its determination of making Kansas a "
178,1857-08-22-seq-3.txt,"in its determination of making Kansas a slave State. In consenting to Itecotue n Democratic party, the pro-slavery men did "
179,1857-08-22-seq-3.txt,"slave State. In consenting to Itecotue n Democratic party, the pro-slavery men did not mean to abandon their policy, but to "
180,1857-08-22-seq-3.txt,"month they were confident of success, and would form n Constitution with slavery acknowledged in it. If this Constitution is "
181,1857-09-19-seq-2.txt,"us throv; little Delaware, out of the question as belonging properly neither to the slavery or auti-slavery side of Mason and Dixon's "
182,1857-09-19-seq-2.txt,as belonging properly neither to the slavery or auti-slavery side of Mason and Dixon's line; we shall then see that we commenced 
183,1857-09-19-seq-2.txt,our career as a nation with seven free and five slave States : that the five nricr. f ... V..Q . 
184,1857-09-19-seq-2.txt,"f ... V..Q . itial slave States, have, of their own ener' tries, almost entirely alone and unaided by "
185,1857-09-19-seq-2.txt,"f of so mucli population from some other r slave States; but when Wisconsin was sctt tied, it was settled not merely by thetrans! "
186,1857-09-19-seq-2.txt,"and the value of the property of all sorts in the fourteen slave States, with the internal improvements and property in the sixteen "
187,1857-09-19-seq-2.txt,"$l,OG9,tfOO. this the reader may calculato tho onormous profits of tho slave trade. All thodo nogroos wero obtained on "
188,1857-09-19-seq-2.txt,"out in a letter vindicating the Ashburton treaty in regard to tho slave trade, against the resolution for the repeal of that clause of the "
189,1859-06-18-seq-1.txt,"Votuinod Mr. W.. "" slavery will soon cease to exist in Missouri. Tho number of slaves fs now fnot deurcn *nfc- I am mysclt' (bang "
190,1859-06-18-seq-1.txt,"work goes bravely on."" "" With your aid,"" Votuinod Mr. W.. "" slavery will soon cease to exist in Missouri. Tho number of slaves fs "
192,1859-06-18-seq-1.txt,"wishing there wore no .?.uch things as houses ?"" houso-olfaniusr"" is such a slavery ! 15ut. lot thqin roiul what the alternative is, in the "
193,1859-05-14-seq-4.txt,"l>y Cupid, and driven up to the very gates of desperation. His enslaver is a 1 ulv named Charlotte Matthews whose mother "
194,1859-05-14-seq-4.txt,"the I'nited States, prescribing death r.s the penalty, for engaging in the slave trade.? \Vc do not conceive it to be a subject foi "
195,1858-12-11-seq-2.txt,"posted by Congrps?, nmking tho traffic in b< African slaves piracy, is to bo tried at this n? tenn, in Columbia. "
196,1858-12-11-seq-2.txt,"amend the law in relation to trading with slaves, ratified 0:1 the 21st day of December, A. 1). 18."")7. "
197,1858-12-11-seq-2.txt,"Ry Mr. Smart?A bill to Amend the law in relation to trading with slaves. ])j"" Mr. Si:::paO!!?A bill provide for "
198,1858-12-11-seq-2.txt,"])j"" Mr. Si:::paO!!?A bill provide for tbe trial of slaves charged with capital offences, in the district whore the olFenoc is "
199,1858-12-11-seq-2.txt,"Kcho, charged with piracy for being engaged ^ in tho African slave trade. The prisonors 1)1 aro suit item in coniinoment by tlic District u "
201,1858-12-11-seq-2.txt,"rniostit. lie is known to (>o opposed to the 1 citation of the slave trade question, and al- ' > to national conventions, but docs not redid "
202,1858-12-11-seq-2.txt,"Llov. l'orry's message discourages tho idea of re-opening the slave trade, and favors the removal of the remaining Seminole* from "
206,1858-12-11-seq-2.txt,"favoring the re-opening of the African slave tmde.. Mr. Uamsav, pirrsnnnt to notice, nsked "
207,1858-12-11-seq-2.txt,of the House in relation to certain resolutions on tlio AfricHu slave trade. 'J'lic member from St. 1'hillips and ISt. Michaels 
208,1859-09-03-seq-1.txt,",ml npiin by (Vnnressioin! iiCuislation we 1 re prohibited from the svllimr of slaves in ? io District of Columbia, all of which < "
209,1859-09-03-seq-1.txt,*iir?ls of I'm* Stairs that it cnuhl ai.y !'.? | oblier :uiti>'i|>ato our slaves than hy a n:< r- y Majority. 'J lie riul.t to our .'lay; i< <! i 
210,1859-09-03-seq-1.txt,"'tflion, oil the .part <>f (' uiv.-s, on (lie t' ilijeet 6f slavery, jiiTVciiffd tliiil ' <tendin<; the Same proteetion to sl. vc pro- iity "
211,1859-09-03-seq-1.txt,"V<1 r<* jo""'' eonuviralivcly T ut few I 'eiiloer.its ' ho denv the riirht of proNHion to slave ' :.. 'i? . i.i .. i "
212,1859-09-03-seq-1.txt,"e may possibly differ as to tlie mode of 1 rota tion, yet we must ngreo that slave { I roperty standing precisely on the : a no ' "
213,1859-09-03-seq-1.txt,lit I c ontend of the I \ der' ii t lovevninciit. i: .et me eaution slave owners against reeoj:'- ' isinjr the li^ht of Congress to lejiifclnto oil 1 
214,1859-09-03-seq-1.txt,"10 <.! ? l-'etleral ('or.ures6, prohibiting the 1 xisteheeof slavery to 1 he .Vtrth\Ve>t of the | liio Hivci'. So also in IS20 by the Mis- : "
216,1859-09-03-seq-1.txt,"gnty, and also a.s tu the c'hnr.ieter and na- ( ire of the protection to whieli slave prop- ; ! ty is entitled in tlie Territories. IVr i "
218,1859-09-03-seq-1.txt,"md of Franco to siihstiiut I he ajUiV' n< i. . -ystoiil for t!i::t of slavery as it ( xi.-.- in {}f? ( Southern Stales, will prove n fni'.ure. .ml i "
219,1859-09-03-seq-1.txt,"is a thinjr good in itself, and oonfers as 1 nmrdi lianpiiuss and comfort upon tho slave, is exists anywhere between en pit d and In- < "
220,1859-09-03-seq-1.txt,"liink ilint we should counsel with the hor- ' ler slave (""'t ites, 1 lit with sueh St ( s as , 1 ioor?*i;i, Alabama, Mis-iss'pp a <1 other !l "
221,1859-09-03-seq-1.txt,"treasury, and the pnss.igo of the itgitive slave law?let it be remembered, hat fltev voted fur the aciinisili >11 lit' I lor "
222,1859-09-03-seq-1.txt,"v the hoiri' is ton Column to (!,!,,t< 'ie enaetmoiil of the luxvs to"" protect slave in t!io Territories ; it would be faf more , "
223,1859-10-08-seq-3.txt,"mien to distract. ""Of such a ^jhampter j is the pretended issue of a slave code by Congress for the Territories. When did j "
224,1859-10-08-seq-3.txt,"any i^outlicrn mail would repeat this slander on tHo South. The term ""slave code"" was coined Xortli, and Southern editors j "
225,1859-10-08-seq-3.txt,"should eschew such base issues. , The slave trade may very well be permit- I ted to "" sleep"" for the present. "
226,1859-10-08-seq-3.txt,"property, whether it be n Southern man's : slave or a Northern man's 44 eloeks and ' oxen."" "
227,1859-07-09-seq-4.txt,"ivith interest. Hut task it, and pine it, and iufl'ocatcit?-make it a slave instead of a ser- , rant ; it may not complain much, but like "
228,1861-03-23-seq-1.txt,"law, or law denying or impairing the right of property in negroslavey shall be passed. i). No capitation c r other direct tax shall "
229,1861-03-23-seq-1.txt,"of the African niee, from any foreign country, otlior than-the slaveholdinjr St/tUs or Tcr. itorics of the I'nitcd States of America, "
230,1861-03-23-seq-1.txt,"to service for a term of years, ?ml exoludinj Indian# not' taxed, three-fifths of all slaves Tl)e iicturtl eriumeratioii shnll bo made withii "
231,1861-03-23-seq-1.txt,"2. Congress .shall also have povri r to prohibit the introduction of slaves from any Sti?fc not n member of, or Territory not bolonginp "
232,1861-03-23-seq-1.txt,"any State of this Confederacy, with their slaves mm! other property; and the right of property in said slaves shall nyt be :hero)>y "
233,1861-03-23-seq-1.txt,slaves mm! other property; and the right of property in said slaves shall nyt be :hero)>y impair-d. 
234,1861-03-23-seq-1.txt,"shall have the right to take. to such Territory any slaves, lawfully held by tliom in any of the States or Territories of the Confederate "
241,1861-03-23-seq-1.txt,crime. o. No slave -or other person held to service or labor in any Stato or Territory of the Confederate 
242,1861-03-23-seq-1.txt,"but shall be delivered up (in claim of the pnfr\y In whom such slave belongs, or to whom | su- ii wrvico or labor may bo duo. "
243,1861-03-23-seq-1.txt,"! into tho Confederacy* In all such territory, the institution of negro slavery as it now exists in the Confederate States, shall bo recognized "
245,1850-06-28-seq-1.txt,was added to the United States. Their previoiiB threats were realised; and tho non-slaveholding States immediately claimed the right 
246,1850-06-28-seq-1.txt,"mo conquered, will the evil be afrostcd? In fifty years, t wenty new non-slaveholding States may bo added to tbo Union, whilst hoiiio "
247,1850-06-28-seq-1.txt,"may bo added to tbo Union, whilst hoiiio which nro no\v slaVohohling, may become nonslaveholding /States. There then, will be no "
248,1850-06-28-seq-1.txt,"to roach their object. If they will deign to do it, the non-slaveholding (States will then | have the power by two thirds in 0<>ngi,o?""? ?nd "
249,1850-06-28-seq-1.txt,"south, constituted of tho Representatives in Congress from tho nou-slaveholding States, ignorant of our feelings, condition and institutions "
250,1850-06-28-seq-1.txt,"the south, and will be given up to the non-slaveholding States, fl^he protext is, that there is some doubt as to the boundaries "
251,1850-06-28-seq-1.txt,by'laying down a line of limitation between the slavcholding aitdnon-slaveholding States?(being the Missouri compromise 
252,1850-06-28-seq-1.txt,"internal slave trade?that is, the transmission 'of slaves from ono southern (State to another, tfrinscious of tho fatal tendency <lf tho njjitation "
253,1850-06-28-seq-1.txt,"teo southern States. Organisations wore formed to carry off slaves from tho (South, and io protcct thim by violence from recapture. "
254,1850-06-28-seq-1.txt,".Although tho Constitution requires that ail fu Igmro slaves Iiko lng tvTes Iroin justice, should bo rendered up by v*io States to which they "
255,1850-06-28-seq-1.txt,"lumbia?subhlit to bo legislated pirates for conveying slaves from one State, to another, lot trial by jury and the writ of Habeas corpus, "
256,1850-06-28-seq-1.txt,"tho District of Columbia; and 4th., provisions for the recapture of fugitive slaves in tho non-slavcholding States. To under- 1 "
257,1850-06-28-seq-1.txt,"(ion in the.Northcrn Btotos, in their eflocts to protect yon from the figitutjona of slavory in Congress, have been politically annihilated, or "
258,1850-06-28-seq-1.txt,"States of the Union, on tho subject of tho institution of slavery. We <locm it proper to lay before you as brifly as the subject "
