,date,context
79,1862-03-27-seq-1.txt,engage in a war. for ihe benefit of a few thousand slave holding dema- gognes. ' l ui Knowledge ana rule is 
80,1862-03-27-seq-1.txt,"for the many. : In South Carolina especially, the non-slave owning whites are in every respect, politically of lesa "
81,1862-03-27-seq-1.txt,"; Fortunately here 'we are unenrsed with the tyranny of slavery, which for bids practically the : education , of. all "
82,1862-03-27-seq-1.txt,"land may soon degenerate to darkness and slavery. NotlvSng therefore, should for a single year, indnce ns to relax Our "
88,1864-04-07-seq-2.txt,"The New Poller of the War. In giving Frttdom to the Slaves, we ensure Free dom to the Free, honorable alike in what we give "
89,1864-04-07-seq-2.txt,lution to amend the Constitution to pro hibit Slavery. Mr. Davis moved the following amendment as a substitute : 
90,1864-04-07-seq-2.txt,"ing time, and the copperheads were slayed foot, horse and dragoon. Pens. Here also, the copperheads "
91,1860-06-21-seq-1.txt,"this species of property, and prohibit ed the carrying of slaves to any foreign country, and utterly condemned slaves "
92,1860-06-21-seq-1.txt,"ed the carrying of slaves to any foreign country, and utterly condemned slaves and slavery as an article of Commerce. "
93,1860-06-21-seq-1.txt,"authority to prohibit the importation of African slaves into the States,-in the act for the Government of the. Missis "
94,1860-06-21-seq-1.txt,"sippi Territory, the seventeenth section maks it unlawful to bring slaves into the Mississippi Territory from anyplace "
95,1860-06-21-seq-1.txt,"was enacted prohibiting the introduc tion of slaves into the Territory from any place without the United States, "
96,1860-06-21-seq-1.txt,"wun an aouiuonai provision the introduction of any slaves from the States, that had been imported since "
97,1860-06-21-seq-1.txt,Congress praying for permission to take slaves into the Territory. This petition was introduced into the Tlonse 
98,1860-06-21-seq-1.txt,"a bill entitled, ""An act to permit, in certain cases, the bringing of slaves into the Mississippi Territory."" . "
99,1860-06-21-seq-1.txt,"then, the acquisition of Texas be the means of gradually drawing the slaves far to the South, to a climate more con "
100,1860-06-21-seq-1.txt,"master, the master must run away from the slaves."" , This was Mr. Buchanan declaration. "
101,1860-06-21-seq-1.txt,"slavery in Texas. All the schemes of the slave power, in carrying slaves into Texes against the Mexican law and en "
102,1860-06-21-seq-1.txt,"shall advance a sum sufficient: to pay for the slaves now in Texas, and re ceive in payment Texas lands; that "
103,1860-06-21-seq-1.txt,"her territory , would afford a ready ref uge for the fugitive slaves of Louisana and Arkansas, and would hold out to "
104,1860-06-21-seq-1.txt,stitutional right of any citizen of the United estates to take his slave proper ty into the common Territories; but it 
105,1860-06-21-seq-1.txt,"forming anew constitution, decide for themselves whether slavery as a d mes- tic institution, shall be maintained or "
106,1860-06-21-seq-1.txt,"they shall be received into the Union with or without slavery, as their con stitution may prescribe at the time of "
107,1860-06-21-seq-1.txt,"ries, and especially to prohibit the in troduction of slavery therein. Immediately after the close of the "
108,1860-06-21-seq-1.txt,"which prohibited the introduction of slavery therein. Every, new set tler, as he crossed the border of that "
109,1860-06-21-seq-1.txt,"free labor was never to. be degraded bv its contact with slavery upon that soil, and that free men could only live "
110,1860-06-21-seq-1.txt,"power of Congress to legislate for the Territories, and to exclude . slavery therefrom; for this act re-enacted and "
111,1860-06-21-seq-1.txt,"governments, applied the same restric tion of slavery, by direct legislative enactment; and so unquestioned was "
112,1860-06-21-seq-1.txt,"prohibition, that there should be ""neith er slavery nor involuntary servitude in said Territory, otherwise than in the "
113,1860-06-21-seq-1.txt,"only ""exercised the power unquestioned, of prohibiting the existence of slavery in the Territories, and ot requiring the "
114,1860-06-21-seq-1.txt,"provisions of the ordinanne, but it ex ercised the power of regulating slave ry in the South-western Territories.. "
115,1860-06-21-seq-1.txt,"tution Congress could not restrain the foreign slave trade until the year 1818, and that infamous traffic was regarded "
118,1860-06-21-seq-1.txt,"country, and utterly condemned slaves and slavery as an article of Commerce. In 1798, ten years netore Congress had "
121,1860-06-21-seq-1.txt,without the united States; imposes a fine of $300 for every slave thus brought into the Territory in violation of the 
122,1860-06-21-seq-1.txt,"into the Territory in violation of the net, and gives to every slave thus brought in, his or her freedom. 1 lie "
123,1860-06-21-seq-1.txt,cising the sovereign power of prohibit ing the African slave trade in the Terri tories ten years before they were au 
126,1860-06-21-seq-1.txt,"authority to prohibit and. regulate slavery, and all other matters, in the Territories. These acts were approved "
127,1860-06-21-seq-1.txt,"gress also, in several instances, legislat ed in relation to slavery in Florida."" In the vear 1800, a petition from "
130,1860-06-21-seq-1.txt,"extremity of the United States, and altogether surrounded by an old slave holding population. The bill passed "
131,1860-06-21-seq-1.txt,"the wise' arid' statesmanlike policy of restricting and regulating slavery was invariably pursued. , "
132,1860-06-21-seq-1.txt,establish and perpetuate the institution of slavery. This influence I shall de nominate ; the slave power. Perhaps 
133,1860-06-21-seq-1.txt,of slavery. This influence I shall de nominate ; the slave power. Perhaps its first attempt to control the Demo 
134,1860-06-21-seq-1.txt,"date of the party. This was an open and signal triumph of the slave power, and resolutions were passed, in favor "
135,1860-06-21-seq-1.txt,"and then, and ever since, the willing and supple instrument of the slave power, in a spe'etdrupofTTthe treaty of "
136,1860-06-21-seq-1.txt,"ation of Texas, so far from being the means of perpetuating slavery, . or of strengthening its influence, would, un "
137,1860-06-21-seq-1.txt,"der Providence, be the mcams of re lieving the Northern slave States of that terrible incubus upon their pros "
138,1860-06-21-seq-1.txt,"one serious obsta le,'aud this. was the question ot slavery. Whilst I ever have maintained, and ever shall main "
139,1860-06-21-seq-1.txt,"tain, the constitutional rights of the Southern States over their slave prop erty, I yet feel a strong repugnance, "
140,1860-06-21-seq-1.txt,"ent limits of the Union over a new slaveholding Territory. After mature reflection, however, I overcame these "
141,1860-06-21-seq-1.txt,"iting, not enlarging, the dominion of slavery. There is nothing rash in the counsels of the Almighty. May not, "
143,1860-06-21-seq-1.txt,"tucky, Missouri, and probably others of the more Northern slave-States into free States, I entertain not a doubt. "
144,1860-06-21-seq-1.txt,"no longer profitable to raiso wheat, rye and corn by slave labor. Where these articles are the only staple of agri "
145,1860-06-21-seq-1.txt,"sive language of Mr. Randolph. 'If the slave does not run away from his master, the master must run away from "
147,1860-06-21-seq-1.txt,"tensively circulated at the North, said : ""The question is asked, is slavery never to disappear from the Union? "
148,1860-06-21-seq-1.txt,"influence to procure the abolition of slavery in Texas. All the schemes of the slave power, in carrying slaves into "
150,1860-06-21-seq-1.txt,"ate, knew very well that it was only because slavery was endangered in Texas that the treaty was concluded in "
151,1860-06-21-seq-1.txt,"seen .Lord Aberdeen, and submitted his project for the abolition of slavery in Texas; which is, that there shall be "
153,1860-06-21-seq-1.txt,"over as an indemnity for the abolition of slavery ; and I am authorized by the Texas minister to say t you, that Lord "
154,1860-06-21-seq-1.txt,"dition that the Texas Government will abolish slavery. s .""The writer professes to feel entire "
155,1860-06-21-seq-1.txt,"concern ; out when it is made upon a nati n whose territories join the slave holding States of our Union, it awak "
156,1860-06-21-seq-1.txt,"self. The establishment, in the very midst of the slaveholding States, of an independent Government, forbidding "
157,1860-06-21-seq-1.txt,"independent Government, forbidding the existence of slavery, and by a peo ple born for the part among us, reared "
159,1860-06-21-seq-1.txt,bouthcru States will not run the hazard of subjecting their slave property to the control of a population who are 
160,1860-06-21-seq-1.txt,the control of a population who are anxious to abolish slavery. Texas will soon cease to ue an American state. 
161,1860-06-21-seq-1.txt,nritam in reference lo the abolition of Slavery in Texas. It was iinposnible for the United States to witness with 
162,1860-06-21-seq-1.txt,indifference the efforts of Great Britain to abolish slavery there. They could not but see that she had the means in 
163,1860-06-21-seq-1.txt,"ritory to be acquired,' as the result of mai war, slavery should be forever pronioited, except for the punishment "
164,1860-06-21-seq-1.txt,"although we respect the opinions of many emi nent statesmen and jurists, that slaverr is a mere local institution, which cannot exist without posi "
165,1860-06-21-seq-1.txt,"ty, to prohibit by legislative enactment the intro duction or existence of slavery within any of the Territories of tbe United States, now or hereafter "
166,1860-06-21-seq-1.txt,""" Jtetoloed. That we are opposed to the exten sion of slavery into the Territories of new Mexico and California, believing them to be now free in "
167,1860-06-21-seq-1.txt,"added to. or acquired by, the United States, where slavery does not exist at tbe time of such addition or acquirement, neither slavery or involuntary "
168,1860-06-21-seq-1.txt,"slavery does not exist at tbe time of such addition or acquirement, neither slavery or involuntary servitude, except for the punishment of crime, "
169,1860-06-21-seq-1.txt,"ever to exist, but the Same should ever remain free : and we are opposed to tbe extension of slave ry over any such territory ; and that we also ap "
170,1860-06-21-seq-1.txt,"of a law, by Congress forever prohib- ltmgslavery in New Mexico, California, and in all other Territories now ac "
171,1860-06-21-seq-1.txt,"quired or hereafter to be acquired, by the United btatcs, in which slavery does . not exist at the time of such ac "
172,1860-06-21-seq-1.txt,Hampshire have ever viewed with deep reet tbe existence of slavery in this Union ; that while they have steadfastly supported all sections in their 
173,1860-06-21-seq-1.txt,"""Ei-solved. That while we respect the rights of the slaveholdinz as well as the free portions of the wr -i "" -ii :n: ! it... "
174,1860-06-21-seq-1.txt,"Confederacy to which we belong, we are firmly and unalterably opposed to the extension of slavery over any portion of Americas soil now free. "
175,1860-06-21-seq-1.txt,"""Sesohed, That, in our opinion. Congress has the constitutional power to abolish the slave trade and slavery in the District of Columbia; and that "
176,1860-06-21-seq-1.txt,"the constitutional power to abolish the slave trade and slavery in the District of Columbia; and that our Senators be instructed, and our Representa "
177,1860-06-21-seq-1.txt,"viction, as the Democratic party have heretofore done, that neither slavery nor involuntary servi tude should hereafter exist in any Territory which "
178,1860-06-21-seq-1.txt,"the purpose of establishing therein slaveholding States, fcc. . .; : By the Legislature of New York: "
179,1860-06-21-seq-1.txt,"an unalterable fundamental article or provision -whereby slavery or involun tary servitude, except as a punishment "
180,1860-06-21-seq-1.txt,"tory hereafter to be acnuired bv thrf United States, &c: ; that slavery r in voluntary servitude except as a punish "
181,1860-06-21-seq-1.txt,"upon which any compact and treaty for this ""purpose is based, slavery or in-; voluntary servitude; except for triune; "
182,1860-06-21-seq-1.txt,"body, Congress, providing , for the exclusion of slavery from the Territory of Oregon, and also : from any other "
183,1860-06-21-seq-1.txt,"Federal Union of any new State wbos constitution tolerates slavery."" i i I ' By the Legislature of Connecticut: "
184,1860-06-21-seq-1.txt,"an unalterable fundamental article or provision, whereby slavery or involun tary servitude, except as a punishment "
185,1860-06-21-seq-1.txt,"liberate! r avowed their purpose to resist in all con stitutional and proper ways tbe extension of .slavery -into the national Territories, and the admission of "
186,1860-06-21-seq-1.txt,"the national Territories, and the admission of new slave States into the Federal Union; and alsa to seek, in a peaceable and constitutional way, the "
187,1860-06-21-seq-1.txt,"to seek, in a peaceable and constitutional way, the abolishment of the slave trad and of slavery in the District of Columbia ; and whereas the impor- -tant "
188,1860-06-21-seq-1.txt,"""Resolved, That Congress has full constitutional power to prohibit slavery in tbe Territories of tbe United (States by legislative enactment, and that it "
189,1860-06-21-seq-1.txt,"sxry delay, such 6trict and positive laws as wilt enectuallv shut out slavery trom every portion ex these Territories."". "
190,1860-06-21-seq-1.txt,fundamental principle ef the ordinance of 1767 upon the subject of slavery to the end that the in stitution may be perpetually excluded therefronf 
191,1860-06-21-seq-1.txt,"England: ! ; - r ' ""Resolved, That we ere opposed to slavery H every form and color, and in favor of freedom tad "
192,1860-06-21-seq-1.txt,"Court of the United States, (in Bragg vs. PennsyN vania, 16 Peters,) ""the state of slavery is e mere municipal regulation, founded npon, and limited to "
193,1860-06-21-seq-1.txt,"of the Mate creating it ""Jtesoivea, inereore, 1 bat as slavery does not exist by any municipal law in the new Territories, "
194,1860-06-21-seq-1.txt,"and Congress has no power to institute it, the local laws of any State authorizing' slavery, can never be transported there ; nor can slavery exist there "
195,1860-06-21-seq-1.txt,"laws of any State authorizing' slavery, can never be transported there ; nor can slavery exist there but by a local law of the Territories, sanctioned by "
196,1860-06-21-seq-1.txt,"nance of Congress of 1787 so far a the same relates to slavery, should be extended to any territory that may be "
197,1860-06-21-seq-1.txt,"declaration, that there shall be neither slavery nor involuntary , servitude in said Territories, otherwise than in the "
198,1860-06-21-seq-1.txt,less it shall contain a provision forever prohibiting the introduction of slavery or involuntary servitude into said Ter. 
199,1860-06-21-seq-1.txt,"crimes j seeond, to oppose the admis sion of any mort slave Statet izis&r !derai .Uaioa-'"
200,1860-06-21-seq-1.txt,"racy of the North, now fully conscious of ulterior designs of the slaye power to extend the . blighting institution "
296,1860-08-02-seq-4.txt,"Fbf heaven gare to the true and brave, The hills where ne'er could breathe a slave. Then ho I Farmer's, ho ! "
298,1859-10-20-seq-2.txt,"n the latter State the ""irrepressible conflict"" is driving out the slaves in fifties and hundreds, and settlinsr uo "
299,1859-10-20-seq-2.txt,There is not a vestige of the Dred Scott Slave catching democracy left in the State. Their defeat is overwhelming. 
300,1859-10-20-seq-2.txt,"death-knell, not only to all his hopes and plans, but to the slave-breeding Democracy 1 The Press figures the "
301,1859-10-20-seq-2.txt,"As Offset. California,, by the act of a pro-slavery assassin,- will send to Washington a tvro-slavery Senator. "
302,1859-10-20-seq-2.txt,"of a pro-slavery assassin,- will send to Washington a tvro-slavery Senator. Ohio.by the peaceful votes of her in "
303,1859-10-20-seq-2.txt,"tion of Maryland was computed at .55,000; Slaves 25,000. In 1850, tne iree population amount "
304,1859-10-20-seq-2.txt,"In 1850, tne iree population amount ed to 492 000, and the Slaves numbered 90,000. "
305,1859-10-20-seq-2.txt,"free .population was only about double that held in Slavery about a century and half ago, it will exceed it five "
306,1859-10-20-seq-2.txt,"and half ago, it will exceed it five times in 1860. In other words, Slave ry owned fifty "
307,1859-10-20-seq-2.txt,"of freedom is nearly 1000 per cent; on the side of Slavery, less than 400 per cent I hat is: The gam on the "
308,1859-10-20-seq-2.txt,"ide of freedom will be in 1860 in num bers 550,000 ; on that of Slavery 75,- 0C0. "
309,1859-10-20-seq-2.txt,"would no doubt show a similar state of things in the other Slave States that border on ""tho land of freedom"" "
311,1859-10-20-seq-2.txt,"her lands with hard-workiner. thrifty and free laborers. Slavery is getting the worst of it in this "" conflict"" in "
312,1859-10-20-seq-2.txt,"Seward's "" irrepressible conflict"" asser tion, and the Slave-holders may affect to despise it. Its truth is nevertheless "
313,1859-10-20-seq-2.txt,"other as long as the world lasts and sin has a place in it. Slaverj' and freedom the former an obvious wrong, and "
314,1859-10-20-seq-2.txt,"due this ""irrepressible conflict"" be tween Freedom and Slavery it is a moral absurdity to talk of such a thing. "
315,1859-10-20-seq-2.txt,"honor, as one of the most fearless and effective opponents of slavery aggres sions and official corruption. "
321,1858-06-24-seq-2.txt,"in short, your whole class of manual laborers and operatives, are slaves."" Senator Hammond of South Carolina. "
322,1858-06-24-seq-2.txt,The present policy of the Democratic or pro-slavery party is to find fault and malign to mis-interpret and misrepre 
323,1858-06-24-seq-2.txt,"corruption,' plunder, swindle' and the like, from the proslavery party and organs. inerc is no argument oi prin "
324,1858-06-24-seq-2.txt,"the Kansas-Nebraska Act, the Fugitive Slave aw""i:ti; the Lecompton ""Consti tution 1 This is. not their style.' , They "
325,1858-06-24-seq-2.txt,worst time to suit the fraudulent de signs of the slave power. Slavery not beinpi so stron? in Missouri but what it 
326,1858-06-24-seq-2.txt,"before him, he was a traitor ! to the slave power, It appears that the Pres ident in his instructions to Governor "
327,1858-06-24-seq-2.txt,"sad state of affairs for the President's scheme of making Kansas a slave State, but that it is a "" consummation devoutly "
328,1858-06-24-seq-2.txt,"in 1856. : :'. i 4 . ; ... ,r ; 'Kansas -is now' a' Slave State, -as much so as South Carolina or Georgia."" "
330,1858-06-24-seq-2.txt,""" I , d.o not care whether - you call it slavery, or. servitude, the man' who has menial offices to perform is the slave or "
331,1858-06-24-seq-2.txt,"slavery, or. servitude, the man' who has menial offices to perform is the slave or servant,'! care not whether he is white "
332,1858-06-24-seq-2.txt,"servant,'! care not whether he is white or black. f Servitude or slavery grows out of the organic structure of man."" r "
342,1861-06-13-seq-1.txt,"J held by such trifling things t ..v. ; No ; if you once have truly , laved, you will still .love on, I know,. ... . ,,; ,; "
343,1861-07-18-seq-2.txt,claring it not to be the duty oi united States soldiers to return fugitive slaves : that the Judiciary Committee inquire 
344,1861-07-18-seq-2.txt,diers to capture and return fugitive slaves passed by a vote of 92 yeas to 55 nays. A message was received from 
346,1861-07-18-seq-2.txt,"into the expediency of repealing the fugitive slave law ; and that Major Emory be removed from the army, "
351,1858-07-22-seq-2.txt,"in Pennsylvania, accomplished : the emancipation of slaves in those States on the ground of interest. I would "
352,1858-07-22-seq-2.txt,"Nothing candidates, and he marches right up to the slavery issue fearless and faithful to the Free Labor interests "
353,1858-07-22-seq-2.txt,"! ""All the Stated at one time tolerated .slavery. ; Massachusetts came in as a free State under the constitution. John "
355,1858-07-22-seq-2.txt,"expressly condemned the agitation of. slavery, either in or out of Congress, yet, no sooner did the framers of that "
356,1858-07-22-seq-2.txt,"ment than they revived the agitation of slavery, and in such a manner as to open the question for an indefinite "
357,1858-07-22-seq-2.txt,"South. But so prejudicial to the inter ests of the pro-slavery party did popu lar sovereignty work, that its origina "
358,1858-07-22-seq-2.txt,"rendered itself obnoxious to the people by its pro-slavery proclivities, but also by its extravagance. The expenses of "
359,1858-07-22-seq-2.txt,yon in favor of the extension of the curse pf human slavery over our entiro- domain? We opine not. .Then let us 
360,1858-07-22-seq-2.txt,"pushvour way onwaTd until the last vestige of locofocoism and pro-slavery-ism, shall be wiped from our beloved "
361,1858-07-22-seq-2.txt,thousand and tme stale slanders of the pro-slavery press against our State Ad- ministration; a ne. opening paragraph 
362,1858-07-22-seq-2.txt,"believe that ""Congress has power to legislate slavery into any territory of thcrUmted fctattntie nofr: only states "
363,1858-07-22-seq-2.txt,"ly, to express opposition to the Demo cratic pro-slavery principle that slavery was a vested property right, and pro "
364,1858-07-22-seq-2.txt,"ments in prohibitinir the spread of slavery into Free Territory. The very term, the word, implies the unlawlul "
365,1858-07-22-seq-2.txt,"and the issue between Freedom and Slavery by any such sophistry. "" Jef ferson "" is a warning to all of the fate "
379,1858-05-27-seq-2.txt,now an extraordinary stampede of slaves in that state. Negroes are daily escaping from their owners in startling 
380,1858-05-27-seq-2.txt,"joker, . popular sovereignty ? Unless Kansas consents to a slave constitution, she shall not have any for years to "
381,1858-05-27-seq-2.txt,she shall not have any for years to come ; and in the mean time slavery is to be protected in the territory by their 
382,1858-05-27-seq-2.txt,design of the English bill was for one more desperate effort to force slavery upon Kansas as a State ; and failing in 
383,1858-05-27-seq-2.txt,"upon Kansas as a State ; and failing in that to keep it out of the Union, a slave territory ; as Buchanan declares it to "
384,1858-05-27-seq-2.txt,"not to cet the sentiment- Kansas, bnt to force slavery vpon her by more unblushing fraud than ever be "
385,1858-05-27-seq-2.txt,"up their hats' and huzza for a measure designed not only to enslave Kansas, but to do it under the pretence that "
386,1858-05-27-seq-2.txt,"Kansas consented to it ! That is their popular sovereignty.7 .""Accept slavery as a State, or submit to it as a territo "
387,1858-05-27-seq-2.txt,"Democracy, and popular sovereignty, and slavery m Kansas, with her con Bent p learning Republican. "
388,1858-05-27-seq-2.txt,"present Administration, and a general union of all men opposed to pro-slavery propagandism, into a new organization, "
389,1858-05-27-seq-2.txt,"the hands of the aggressive and intole rant slave power of the country, by the national administration, as exemplified "
390,1858-05-27-seq-2.txt,plish this praiseworthy work of destroy ing this pro-slavery Administration ? Having stepped squarely over to the 
391,1858-05-27-seq-2.txt,icy of the general government upon this question of slavery. It has grown in different States and from different 
392,1858-05-27-seq-2.txt,power and - solve the 'final problem. And that question of slave supremacy and propagandism must he definitely 
393,1858-05-27-seq-2.txt,"Government pervert its powers for the benefit and upbuilding of Slavery, as the Southern leaders and statesmen "
394,1858-05-27-seq-2.txt,"receive their co-operation. If they prefer slavery, tKcy belong with the Democracy. Choose which ye will. "
395,1858-05-27-seq-2.txt,"are as thoroughly disgusted with the pro-slavery character of the Buchanan administration as they profess, what "
396,1858-05-27-seq-2.txt,"dered the American party, by casting it beneath the Juggernaut of Slavery, arc in it. The same influences that "
397,1858-05-27-seq-2.txt,country from the hands of a prejudiced pro-slavery . administration who are willing to aid in definitely deciding the 
399,1858-05-27-seq-2.txt,"come into the Union at this time unless she comes in as a Slave State, and this is applied as the distinct test of her "
417,1859-05-26-seq-4.txt,"done for your wife, from what compli cated slavery Moes not she deliver you? Only'make the enumeration. From the "
418,1859-05-26-seq-4.txt,"Only'make the enumeration. From the slavery of baseness:' - If you have hap piness Reside your hearth, you will not "
419,1859-05-26-seq-4.txt,"Jtnd, t0 find drunkenness in tho street, From the slavery; of weakness:. You will not drag your limbs along, like "
420,1859-05-26-seq-4.txt,"out; -bloated, : young-old man. From thev slavery ;of melancholy. lie 'who is' strong and does a man's work he "
421,1859-05-26-seq-4.txt,a cheerful heart and be merry all day. From the slavery of money: Treasure this very exact arithmetical maxim. 
422,1859-05-26-seq-4.txt,"ment for the Southern counties. This Is another effort to make a slave out of a free State, and taken in connection "
423,1859-05-26-seq-4.txt,"and Arizona and Senora, a desire to ex tend ""a belt of slave States 'entirely across the Continent. . - "
424,1859-05-26-seq-4.txt,"to freedom, and of employing the en ergies of the South in planting slavery in New Mexico and Arizona. "
433,1859-06-16-seq-2.txt,"Convention is drawing nigh,we find the slaveocrats attempting to play the same old game, .with this difference the "
434,1859-06-16-seq-2.txt,"Said Manuel Masen and his wife were slaves of a white woman, living a few miles out of the city. A few years ago "
435,1859-06-16-seq-2.txt,"negroes from the State, and to prevent emancipation of slaves hereafter. They failed, in all their plans. The "
436,1859-06-16-seq-2.txt,"ought to be killed off. Muzzles are for slaves, not for' an enlightened free press."" ' . ; . ' . ' . "" "
438,1859-06-16-seq-2.txt,"to minister to the voracious appetite of the monster, Slavery. Benjamin wasj missing, however. The father never "
439,1859-06-16-seq-2.txt,"moment, jet he was suddenly arrested "" for harboring a slave!"" The law under which he was taken is dated 1 TOY "
440,1859-06-16-seq-2.txt,"pounds of tobacco per hour"" for each hour of harboring a slave. Yon will perceive that the father was simply "
441,1859-06-16-seq-2.txt,"sentence was to pay a fine of $166. 66, being $1.66 ""tor every hour the slave was harbored one-half to go to the "
442,1859-06-16-seq-2.txt,"was harbored one-half to go to the use of the owner of the slave, and the other half to the United States."" I "
443,1859-06-16-seq-2.txt,"voting at all. Had be been less ex trcme on the slavery question, he would be Governor elect to-day. "
444,1859-06-16-seq-2.txt,"Socictv meeting, in condemnation of the African slave-trade, are precisely the same as the one offered in Congress "
445,1859-06-16-seq-2.txt,The SLAVEnoLiKP.sv Convention. The real object of the Slaveholders' ; t i it i . 
447,1859-06-16-seq-2.txt,"tedto do so, and that the people of that city do- not thank slaveholders from other parts of the State for attempting "
448,1859-06-16-seq-2.txt,"spent in both of them. And now that another pro-slavery Convention is drawing nigh,we find the "
