,date,context
63,1864-01-28-seq-1.txt,"4. Congress slone csn appropriate pub- lie money. We cannot hire servants for the people who have lost tbeir slaves, nor "
64,1862-06-05-seq-1.txt,ures against the rebels should be a dopted. The servants of th people should '.ake heed of these emphatic and significant 
65,1863-10-01-seq-1.txt,"an 0f tht clas y w can count your hum- bie servant; another is in favor of coercion, wl""i8t mother is in favor of compjomise. "
66,1863-10-01-seq-1.txt,"prineiples. admitting the other forms of yet who are hardly fit for associatiew wÜf slavery to be wrong, and yielding np tba gentleman's body servant."" ' I a- 1 nr 1 . 1 . f .1 1 . "
67,1857-01-22-seq-1.txt,"e expect from you, their servants, the ut- f no doubt. That the lie rtnm "
68,1860-01-12-seq-1.txt,"1 am, with respect, Your obedient servant, .Mll.I.IARO I' I 1.1. M ORE. "
69,1860-03-29-seq-4.txt,"""Shall we bwnsh von, sirrah?"" asked endeavoring to play the servant.- i hy thum!er!.. cUiinej "
70,1860-03-29-seq-4.txt,"vants to be purlite,' replied Hoss head. They are not servants, sir, and do not be- lonir to the house. They are not even "
71,1860-03-29-seq-4.txt,"ing, when for a joke, they assumed the character of servants, - "
72,1860-03-29-seq-4.txt,"of the carpet; one person itl. tjti, niachine can do the work of mant servant.. Vor Churehes HnteU. fetcamho.its, b.iloons, and e(r ercrr cnrpcU-d ilwcl "
73,1861-03-28-seq-3.txt,"Send thc Pills hy mail and oblige Your obedient servant, JAMES KENNEDY. "
74,1861-03-28-seq-3.txt,ti-stlTnonlal in ft favor. I n revx trolry. vonr obedient servant. Lieut. WM. L. MAVRY. 
75,1860-03-08-seq-4.txt,"as ft trampt one as a ped!er, another as a j gentleman's servant leading a hore. and I th.j fourth as a soldier. Xo one could have "
76,1865-01-05-seq-4.txt,"tn:&ci..or.l well; and so may tlm. Sho i a very observant woman. Yon'Il do the bct yon can, Clarkson. I don't care a "
77,1865-01-05-seq-4.txt,"could not he kept a secret it was too pub licly made; and many of the servants had been within hearing, and nobody doubted "
78,1864-10-13-seq-3.txt,as Gen. McClellans had been. Your obedient servant. F. P. Blair. 
79,1864-05-26-seq-3.txt,"cannot f.iil in their purchase if they get your braml. 1 am, Doctor, with much remcct vour servant, u. W Akdsews. SoperintflSafient. "
80,1863-07-09-seq-2.txt,"July. Very respectfully, Tour obedient servant, D. D. Porter, "
81,1860-05-24-seq-1.txt,"ic consuming the personal relation between notuter J iftfa (j0UrU iuna ukm., VirUlxncc 0f anv arrd servant to involve an Buqualiled property m Ho-iug or other corrix:ti(ru a Iministored tr a persons; 111 its attempted enforcement, every where, "
82,1860-05-24-seq-1.txt,":- or (ubliah either Peonatre or African SU ,n:lstr to his servant, white or black. Bv the Com- promise measures of 1850, under which New Mex "
83,1858-06-03-seq-1.txt,"uat-tal-tai. Intense agony of your humble servant. , il 1,1 t,f "
84,1858-07-08-seq-2.txt,"in all neaily 60.000, a rear: $20.000 salary: servants, 4.600; stationary. 87.VV boquets, plants for conservatory, 1.00(1, "
85,1861-08-29-seq-2.txt,"i am respectfully. Your obedient servant, Signed T. B. Trior r. Chief Clerk. "
86,1857-05-21-seq-2.txt,"nation. I am, sir, your ob't servant, Ono. 1. Bvxll "
87,1858-06-17-seq-1.txt,"lie was angry and in the heaiingofa servant of her mother's, male so me threats, which were altewards remembered. She "
88,1863-08-27-seq-1.txt,"ment. to this army. All contrabands in the army, not per-onal servants of officers, I ,t 1 . I r . I "
89,1863-06-04-seq-4.txt,"oiher applicants by hid young wife, who needed another servant besides the gray headed old black woman who had been in "
90,1863-06-04-seq-4.txt,"she saw me, she came to waul me. 'Some earless servant has left this out all night,' she said, and I thought it was very strange "
91,1859-06-09-seq-3.txt,"They have ray cordi:il approbation. Very resp'ctPy, Your ob't servant. S. J. Baowx. "
92,1857-02-12-seq-4.txt,"mor on your dog, or your tat, or your servant, then on your friend. If you would preserve beauiv rise ear- "
93,1862-11-06-seq-4.txt,"his land aud sea forces araonnting to 2.(341, 610, exelusi -a of servant , eunuch, uro men, antlers, etc., in all numbering 5,33, "
94,1857-08-13-seq-1.txt,"ed as an inferior race, and often ""ather as vassals or servants than as the ancient own ers and master of the country, it is yet to "
95,1860-05-03-seq-4.txt,"of the cirpet; one person witl this machine can do the work ol many servant. Tor Churchce, Hotel, Steamboats, P:iIoons, nnd for every carpeted dwel "
96,1864-01-28-seq-3.txt,"I am, Doctor, with much respect roar servant. O. W. D. Annasws, Superintendent. "
97,1857-11-12-seq-3.txt,"I a a wy a. a. S. I ciiuu anu servant, .vtrs. rremont returns norne , "
98,1857-02-19-seq-1.txt,"Ulli- Ti"" mrrlMJ, Ulli lUUlt'l.iidi opi, ww, uisul-m inmain "" ' m-er twi) hnndriMl dollars worth ,..htt Af Mimtss: was cauirht ot Cape ,' oi.led with servants. Wa led by a , atone, to ot ojee recently, and now . xxsa her spars call thun- iÄisUr hon c!c""per, .b thought upon the "
99,1857-02-19-seq-1.txt,"roTiort in the tollowini tul servant an . Mi nd to the old merchant, blc paragraph of a single sentence, gives us and, upon his death bed, also became heir to the reason why the crop has become so "
100,1860-03-22-seq-2.txt,"Mr. Daria, of Nodaway, said f the m m wa-a servant sf Ooi, he sliooid h iv e the B e of tlie ball ; he desired to sec him, ren it be was an abolition' "
101,1863-07-09-seq-1.txt,"mies and he is to marked to be without I b enhject to the authority of their late them never question these qnalities, but ' wnre or legal representatives as servants admire them. With Mm a work under-1 döriDß tbe following period, to-wit: those "
102,1862-03-06-seq-4.txt,"after this style, be had gone in debt. Florence kept two servants to take care of this house, while she lived an idle life -She "
103,1859-07-28-seq-4.txt,"taan acaa aim wie grww anwi a men rwn . a servant ecu take up aiii ui now n crpei.s. whihpu ; mi taut vi.ii i.iiv.: 11' iiii. i. vvi ""ii v.i.w, ..iffwiM "
104,1860-12-27-seq-4.txt,to-day I find her body purple with brtises from the cruel hand of a servant. Flor ence will yon be a mother to that child? 
105,1857-05-14-seq-2.txt,". . .i "" ' at your t -'t. the servants of the people, th n eo to the people, th. ballot-box, and "
106,1865-04-27-seq-1.txt,"7i"" ; Tr.e: I"" fcne i ampled when parties hav struggled for süprema-1 The servant who attended Mr. Lincoln said ro ey, and before he died the national power was re- litely,""Thisis the President's box, sir, and no one "
107,1865-04-27-seq-1.txt,"- -. - j w wiiMw, biiu id ujj rvser- TationoftI,e lire, of our public servants? Letus rpaolr nr., tV... . 1 i . n , "
108,1863-11-19-seq-3.txt,"I am, Doctor, with much respect your servant, G. W. D. A vir.wt, Superintendent. "
109,1859-04-21-seq-4.txt,"We solicit tho patronage of Merchants, in rverv o . Hon ot the Cnited States, und are the servant of at! wV tartsT m with their trade and patronage "
110,1865-04-20-seq-2.txt,"a man rang the bell, nnd the call h iving been answered by a colored servant, be said Ue had come frem Dr. Verdi, Secretary Seward's family "
111,1865-04-20-seq-2.txt,"informed that no one could enter the chamber, he pushed the servant aside and walked heavily towards inececreiary room, lie was then met "
112,1865-04-20-seq-2.txt,"see the Secretary, making the same represen tations which he did to the servant. What fur- athcr passed in the way of colloquy is not known "
113,1859-05-19-seq-1.txt,"1119 marine, says tu v...,äo j ,r unu. Sounds of voices and foat'tept were here heard Tribune, offering $300 each for 1,000 na- ; tue corridor. Two servanti and the Princess' tive Africans, between tho ages of 14 and damsel came in "
114,1859-05-19-seq-1.txt,to ship owners and masters ot our mercait- the table was prepared. A servant soon entered Willhofen was ready under the gateway near the in A populaar vote to tell which way thirf or that partisan voted. So the Democrats 
115,1859-05-19-seq-1.txt,"the Countess Dolgorowskoi would breakfast with jf()j,s f0lrlM shout: 'Treachery! Ho! there a us. The servant having retired Rosen observed: wkej ghat this ritt seize the traitors!"" he cried. ""What has hapoenedT is there anv new peril about At the same instant a drawn sword tasked ateee "
117,1859-05-19-seq-1.txt,"tween Pensacola, Florida, and Golveton, ,f jmMM "" wM n iflbi trrTTiatf ""that tij w; We sit dwn to our brt.-akf.ut, silentW lWW it claimed Dotpyx -nw.koi, furiouly ; the servant-, mo- to the Atnei i- an vote. The iojoat ice, if . ' n menlarilv increasim; their numbers, s on overpow- "
118,1859-05-19-seq-1.txt,"iroin the boik-case, Mki sitting on either side of the I amongst the Haitis and stations alollg the X D aM 9t.OM f ,he t,a-V- J "" Uble we began to read. The servants in the mean- 10ute to Tike s Peak. of that eonservatl e stamp of Seutbsi n time co.npl-ted their duties and then left the room ! men like Ocn. Taylor, .lohn Ball, Keu- "
119,1859-09-01-seq-1.txt,"disappointed, and to place their appeal rally, your obedient servants, (oigned.l ! D. Morgan, .. .; 0. N. SehooUichl, "
120,1862-08-14-seq-4.txt,"treatment received while North, with the j exception of being robbed of their servants, j ' arms. Surgeon Griflin re-. "
121,1859-09-15-seq-1.txt,"a of the lady,"" and send his servant, or go bimsolf and apologise to the cnn-Trgation "
122,1859-10-06-seq-4.txt,"Thaa thus tla-se a blooming bi i'le. An nlil servant rlrinkiai? to flip liealtK ! .thjr.is -;., r,h,. d, "
123,1863-02-12-seq-1.txt,"I have tbe honor to be very respectfully your ob't servant, , J. Bates Dickbok, "
124,1859-06-30-seq-4.txt,"than tack: and the great facility with which ev en a servant can take up and put down carpets, without the possibility of a mistake, renders it invaluable "
125,1864-09-15-seq-1.txt,"Very Respeci fully, Your obedient servant, Gf.O. I. Mt Cl.EI.I.AX. "
126,1860-02-16-seq-1.txt,"masters, who seek to promote the present and eternal welfaro of their servants, it docs not follow that the institution is right, "
127,1857-07-23-seq-1.txt,Tbcy are but agents - you are the principal. They are but servants slaves you arc I hen master. And the lew is that eat pmr 
128,1858-06-10-seq-2.txt,"gage in I its public servants, or the inefficiency of tlie law themselves, left nn whipped of "
129,1861-05-30-seq-1.txt,"k i y tat stai come to lmtianapons tney win not forget to call on your humble servant at camp Snllivan. Yours, fec. "
130,1859-08-18-seq-4.txt,"than tacks and the great facility with which even a servant can take up and put down carpets, without the possibility of a mistake, renders it invaluable "
131,1862-12-25-seq-1.txt,"Kayinond in?"" . ""Yes, sir,"" replied the servant woman; whothall 1 say wants bei?"" "
132,1862-07-10-seq-1.txt,",,,, na . mg uuk nunc kiiuu Bi. aiiiisi i rooms in it, the outbuilding and servants' quarters being separate from the residence . "
133,1862-07-10-seq-1.txt,"! tlie horses of Asst. Quartermaster 4wteH The household furniture and the servant, of these officials älso soon followed which "
134,1860-02-02-seq-3.txt,"OTlhc carpet; one person with this machine em do tbe work ot m aay servant. For Churches, IIoteN fMcamboats, Saloons, and for every carpeted dwel "
135,1857-12-10-seq-4.txt,"of Mart this morning to the hoMM of M r. Rank in. I ne ne --age was urgent, and the servant MUU th il . Ellen begged thai I would not dchu a mams nl "
136,1857-10-15-seq-4.txt,". , . . . ' . servant lass at auc a no liz ins ta n7 a sweetheart, that's a svmtom. j "
137,1863-07-30-seq-4.txt,little leathern bag that carries the gold. All th tnbi of bou-e servants and la borers who lived on our farm knew mi 
138,1863-07-30-seq-4.txt,TWk th nisrht Hi aneetion I lav Ions a wake. I hear I ell the servants wbo slept irfXlsy Irftis mount to their room. Tr.n 
139,1859-12-08-seq-3.txt,"of the c irpet; one person wit!- this machine ran do the woi k ot"" m in v servant. F.ir PhurV.,.. M. ...1. i Stenmlmnt, Sifooni, and for crcrr carpeted (isrel' "
140,1858-01-28-seq-2.txt,""" j; ""2 eJ V'0 ''orse our principles on by ""one issuer to itidoie our public servants when r"" 1 I "
141,1858-01-28-seq-2.txt,"vot'-s I ery respeetiniiv, Vom ob't servant. ('. '. Baacoca, rVesl ol the I ""in d "
142,1862-11-20-seq-4.txt,"unit au 1 sesrors lea Wag from the ""Dome lands of masters 'who continue to believe or th9 Kocfc. a motie standing on tho tl,at their servants will not nrwaway nuder very rite of the altar of saciirije in the'-imflar temptations, and foolishly con "
143,1857-07-02-seq-2.txt,"class hotels, registering1 his name as mm servants, no nan live ol the ani mals. The St. Lonis boats have rapidly and "
144,1860-06-07-seq-4.txt,"the name jnst right said, ""Liefern? Did yon say.' Well that s a goo.i name, and a free ami white servant girl, and no one wewill liek'em sure. Hurra for Lick'em."" ever suspecting or possibly thinking her a "
145,1865-09-14-seq-4.txt,"rock. The lady, who W4! very l ire and fat, iw riJ:n? on a pillion Itrhind a servant l v. Al though t ike a by 5-irpr?-. sheprive-1 herself more "
146,1860-02-16-seq-2.txt,""" ; of the carpet; onc peratm with this machine can do I the work of many servant. For Churches, Hetels, Steamboats, Saloons, and for every carpeted dwel "
147,1861-06-06-seq-3.txt,"perous and wealthy it is a most useful servant. It eats nothing, and the cost to keep it is nothing, yet the work it will do "
148,1861-06-27-seq-2.txt,"Very truly. Sir, Your ob't servant, LEW. WALLACE. "
149,1857-07-23-seq-2.txt,":eatiac.ng the pallid bust, was the old, long trnvl and Faithful servant ol Henry ,, . , , , "
150,1857-07-23-seq-2.txt,"PrdonabIc incident ot -nigger worship. P""- Mr. ( laygavehts old servant Iii- v:v bllt f P? to, hvfl w,t 1 nd u !"": : "
151,1861-04-11-seq-4.txt,"Send the Pills ly mail and oblige Your obedient servant, m m r, JAMES KENNEDY. "
152,1862-03-13-seq-2.txt,"or to be, General. Your obedient servant. S ami el R. Ci rtis, Brig. Gen. "
153,1860-12-13-seq-3.txt,"amwmaoatai in its mrr. I aaa rsauwetfuity, your obedient servant, Lieut. WM L. MAURT. "
154,1864-05-19-seq-3.txt,"eanuof fiil in their purchase if theyjrt your brand. I am, D.vcioe. with mu-h respect your servant. G. W. A.vur.f:ws. Superir.tcndent. "
155,1865-04-13-seq-2.txt,"yours of yesterday lr that purpose. Very rcspectJully, your obedient servant, R. E. Lee, General. "
156,1865-04-13-seq-2.txt,"carry the stipulations into effect. Very respectfully, your obedient servant, R. E. Lie, General. "
157,1860-12-20-seq-1.txt,"testimonial In its favor. 1 am respectfully. ymr isla-ilient servant. ""Lkitt. W.M. I.. MAC BY. "
158,1865-12-28-seq-1.txt,"I have the honor to be, very respectfully."" Your obedient servant, U.S. Grant. "
159,1863-07-30-seq-1.txt,ed safely on this rhoio among their old friends and fel low-servants. It was a scene of rejoicing and of thanksgiving to 
160,1859-08-18-seq-3.txt,"Please accept assurances of mv high considera tion, and believe me your obliged humble servant. Chicago, HI., April'lOth, l-.V. J. Ii. LtWMB. "
161,1859-04-14-seq-3.txt,"than tacks and the great ficility with which even a servant can take up and put down carpets, without the possibility of a mistake, renders it invaluable "
162,1863-05-21-seq-1.txt,"by the fugitives. One man rode, with his servant, down to the river bank, to see for himself. The servant seized upjn the op "
163,1863-05-21-seq-1.txt,"servant, down to the river bank, to see for himself. The servant seized upjn the op portunity to ride into our lines. He was "
164,1858-10-07-seq-4.txt,"mistress, who was a very splendid dresser, for ns both in the old country, he sailed io the opera; my only follow .servant was twelve months ago, for Sidney. Which od leave ol absence for some days; and ex- .ever of us tirsfc g4, rich, it was arranged. "
165,1864-10-06-seq-2.txt,"Very respectfully, Your obedieut servant, Geo. A. McCall. "
166,1865-09-14-seq-1.txt,"I tU5t odmud hit posterity, and 6Cd tha shood be servants foreer Ham which in the original Hebrew signifies a "
167,1865-09-14-seq-1.txt,"Noer cust Ham, which turned him in2 a nigger and a servant. That theskriptnrs mite he fulfilled, the children "
168,1857-10-01-seq-1.txt,"of salaries? We are in favor of pavimr public servants rvants a living compensation,"" bt "
169,1859-06-30-seq-2.txt,"ly and impartiallv, not as masters but as servantK of the whole people. Not a stain a o : 1 ( i:. "
170,1859-06-30-seq-2.txt,"its local laws can br enforced against him. I am, sir, your obedient servant. Lswta Case. "" "
171,1859-06-30-seq-3.txt,"They h ive my conlial approbation. 1 cry resp'ctry, our ob't servant. I J. UR:W.. "
172,1858-12-23-seq-4.txt,puMishc. correspondence batween two servant Lirls Mary Jane Per4 in OM of h?r 
173,1864-05-12-seq-2.txt,"Was Peter's sword, with which he smote! erf the High Priest's servant's ear, a spir- xtnal weapon? We ask agara, if Christ "
174,1864-05-12-seq-2.txt,"cannot fail in their purchase if thev get your brand. 1 am, Djctor, with much respect your servant, (.J. W. A XDP.EWS. Superintendent. "
175,1860-10-04-seq-1.txt,Tlie most indisponsible person in the company is a bright mulatto servant man of Mr. Seward's. He has been a long time 
176,1860-10-04-seq-1.txt,"a WW .a .a a a. confidential servant of Senator Toombs, of 1 n 4.M : nt t i "
177,1864-08-18-seq-2.txt,"ti e one f.rjou; il improvement is your aim, I am still pour humble servant. Address J. L. A. P. T., Company 1, 7-U Indiana volunteers, Trianna, Ala. nl2-lt9 "
178,1863-05-14-seq-1.txt,"Respectfully your Obedient servant, Josxrit K. Edgehto. "
179,1859-04-21-seq-1.txt,i r. Dolgnrowskot himself was described al an old servant; hisxxifc as the governess of tle yaung Coemtem. Tims they eomhveaced their perilou- 
180,1864-12-29-seq-4.txt,"""I don't want you here any m're;"" and Mrs. Fosbrook desired the nearest servant to tell that giil she might go down stair "
181,1864-05-19-seq-4.txt,"for itartling news from Clay county. Most respectfully yonr obedient servant, A. D. Stbeiuht, "
182,1859-05-19-seq-4.txt,"than tick: and the great facility with which even 1 .1 servant can take up and put down carpets, without the iosililitv of a mistake, readers it invaluable "
183,1862-08-14-seq-1.txt,"bread to feed the 1 starving poor It say3 to servants, now a your time, gather np all yon can carry, "
184,1860-02-23-seq-4.txt,"of the carpet; one person with this machine can do the work of many servants. For Churches, Hotel.', Steamboats, Saloon?, and for every carpeted dwel "
185,1860-02-09-seq-1.txt,"..- . 11 1 1 -wHl.tli-.il i mill via in iLinff nrwi t n in vial dinner part, when a servant rushed into the room, and announced"" that there waa a repoit ml "
186,1860-02-09-seq-1.txt,"ander different assumed n unc , naHvytasj faOKrii ia heart was heavy iu him, to think that young girls and verdunt widows, and then lea in;- he had so ci uelly rewarded Iiis servant f.. parts unknown, U an unworthy nn-niSer of ajan l kiIlcJ bim without first ascertaining "
187,1862-11-13-seq-4.txt,"contents, the door opened and shut with a bann eiviuar n a crtimDse of a servant ! maid half terrmea out of tfterr wits. "
188,1860-06-07-seq-2.txt,"we presume, like all modern Shamocrats, cuter- tain a profound contempt for a public servant who son. "
189,1862-01-23-seq-4.txt,"plete preparations. Having despatched a servant on whom he could rely with a sledge ; to Man, ho himself got into a oue-horsc ; rushod in crowds to greet tnem. The of "
190,1862-01-23-seq-4.txt,"to me, inconceivable, I advanced besi le her to the altar. Her servant, and (he three men who were present, were so much "
191,1862-01-23-seq-4.txt,"- not swaianäuii iouiw lawn ai numci ' station. The servant whom I had with mo was killod in battle, so that crery cine "
192,1862-02-20-seq-4.txt,"his journey an excuse for his retiring early, As the servant was conducting him to h;s apartment they passed again through the "
193,1862-02-20-seq-4.txt,"pointing at the picturo of the lady. The servant hesitated. ""Speak!"" said llie Earl, imperiously. "
194,1860-01-26-seq-3.txt,"Please accept assurances of my high considera tion, and believe me your obliged, humble servant. Chicago, April I0,""'ö9. John 3. Laws ox. "
195,1860-01-26-seq-3.txt,"of the carpet; one person will- this machine can do the work of many servant'. For Churches, Hotels, Steamboats, Saloons, and for every carpeted dwel "
196,1858-05-20-seq-1.txt,"cortintr ot tlio beautiful üciress, with her "" servants, to her new home. Ilm last com - mission nau been so lar executed at the "
197,1858-05-20-seq-1.txt,"uie, atiu it win Jinn uu, utter ubseunty and sliai'ne those servant n of the people wlio have sought this ojjpoTtunfty to assist in "
